assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,0,0,0,0,54694,None,,0,0,0,0,0.0,767,95,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Pierre-Emerick,0.0,760,94,0,0,0,0.0,767,95,188,False,0.0,767,95,0,,2023-07-24T09:59:36.133419Z,65,45,17,0,0,None,0,,54694.jpg,0.0,767,95,0,0,0,Aubameyang,0.0,631,87,False,None,0,0,u,7,8,0.0,767,95,0,0,0,1972,2,0.0,0.0,Aubameyang,0
0,0,0,0,0,0,0,41328,None,,0,0,0,0,0.0,633,244,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,César,0.0,590,233,0,0,0,0.0,649,244,189,False,0.0,643,244,0,Left the club as a free agent,2023-07-06T16:30:03.010661Z,45,348,50,0,0,None,0,,41328.jpg,0.0,654,243,0,0,0,Azpilicueta,0.0,757,249,False,None,0,0,u,7,8,0.0,620,242,0,0,0,99,0,0.0,0.0,Azpilicueta,0
0,0,0,0,0,0,0,118335,None,,0,0,0,0,0.0,511,184,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Abdul Rahman,0.0,451,157,0,0,0,0.0,533,186,190,False,0.0,525,185,0,Permanent Transfer to PAOK,2023-07-13T08:07:47.494096Z,40,643,168,0,0,None,0,,118335.jpg,0.0,538,182,0,0,0,Baba,0.0,741,247,False,None,0,0,u,7,8,0.0,483,173,0,0,0,283,1,0.0,0.0,Baba,0
1,4,105,100,100,1,0.2,242880,None,,0,0,-1,1,36.5,334,115,None,,0,2,2.0,2.5,0,0.61,0.12,0.72,0.14,0.11,6.09,1.19,0.02,Benoît,2.0,173,52,10,1.96,0,18.5,333,121,191,False,123.8,283,112,460,,2023-08-03T10:30:04.564668Z,44,530,113,0,0,None,0,,242880.jpg,2.8,161,42,0,0,0.0,Badiashile,0.1,361,140,False,None,5,0.98,a,7,8,25.0,336,116,17,20850,307,12371,1555,0.5,3.9,B.Badiashile,1
0,0,-3,100,100,0,0,122074,None,,0,0,0,0,0.0,513,45,None,,0,1,-0.2,0.3,0,0.00,0,0.00,0,0.00,0.00,0,0,Marcus,-0.2,770,88,0,0,0,0.0,535,61,192,False,0.0,527,61,0,,2023-08-03T10:30:04.581002Z,40,645,42,0,0,None,0,,122074.jpg,0.0,540,61,0,0,0,Bettinelli,0.0,582,77,False,None,0,0,a,7,8,0.0,485,35,-1,1834,58,2327,52,0.0,-0.2,Bettinelli,1
1,0,45,100,100,2,0.47,440323,None,,0,0,-1,1,41.4,323,44,None,,0,4,1.3,1.8,2,0.14,0.03,2.09,0.49,1.95,5.09,1.2,0.46,Armando,1.3,241,34,5,1.17,1,20.7,325,40,193,False,50.2,374,41,383,,2023-10-18T22:00:08.965956Z,49,258,56,0,0,None,0,,440323.jpg,1.8,323,40,0,0,0.0,Broja,0.2,346,53,False,None,5,1.17,a,7,8,123.0,152,39,22,73246,577,65915,1034,0.3,4.5,Broja,0
0,0,0,0,0,0,0,180736,None,,0,0,-2,2,0.0,591,237,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Trevoh,0.0,536,216,0,0,0,0.0,609,237,194,False,0.0,603,237,0,Hamstring injury - Unknown return date,2023-08-11T16:00:07.662192Z,43,585,138,0,0,None,0,,180736.jpg,0.0,616,235,0,0,0,Chalobah,0.0,527,199,False,None,0,0,i,7,8,0.0,571,232,0,796,8,16946,29,0.0,0.0,Chalobah,0
1,2,66,50,0,1,0.27,172850,1,,0,0,-1,1,136.4,156,33,3,,0,2,0.0,0.0,0,1.27,0.34,2.12,0.57,0.85,4.08,1.1,0.23,Ben,0.0,740,246,5,1.35,0,28.1,277,94,195,False,57.0,363,139,334,Hamstring injury - 50% chance of playing,2023-09-28T03:30:08.842279Z,54,114,11,0,0,None,0,,172850.jpg,2.5,231,74,0,0,0.0,Chilwell,4.8,83,29,False,None,4,1.08,d,7,8,88.0,194,41,15,2120207,295,3155585,2217,0.0,2.8,Chilwell,3
0,0,23,0,0,0,0.0,478912,None,,0,0,-3,3,25.1,356,183,None,,0,3,0.0,0.0,0,0.19,0.14,0.27,0.2,0.08,1.96,1.41,0.06,Carney,0.0,527,189,2,1.44,1,9.9,392,180,196,False,34.8,404,182,125,Knee injury - Unknown return date,2023-10-18T22:00:09.030876Z,42,625,336,0,0,None,0,,478912.jpg,3.0,142,65,0,0,0.0,Chukwuemeka,1.0,184,59,False,None,2,1.44,i,7,8,39.0,282,148,6,253873,2183,429114,5266,0.0,1.4,Chukwuemeka,2
1,3,293,100,100,4,0.24,460028,None,,0,0,2,-2,97.4,202,50,None,,1,2,2.0,2.5,1,0.40,0.02,1.59,0.09,1.19,22.64,1.35,0.07,Levi,2.0,177,54,23,1.37,1,55.6,141,30,197,False,304.6,104,39,1507,,2023-11-13T01:00:09.220779Z,47,327,44,0,0,None,0,,460028.jpg,2.8,165,45,0,0,0.0,Colwill,7.4,51,15,False,None,17,1.02,a,7,8,153.0,132,15,54,1124592,8675,681912,24773,0.4,11.5,Colwill,2
0,0,104,0,0,1,0.13,179268,None,,0,0,-2,2,92.3,215,58,None,,0,2,0.0,0.0,0,0.26,0.03,1.11,0.14,0.85,13.23,1.69,0.11,Marc,0.5,337,116,14,1.79,0,29.9,264,85,198,False,148.4,257,100,703,Ankle injury - Expected back 09 Mar,2023-12-10T23:00:09.879958Z,48,284,33,0,0,None,0,,179268.jpg,1.1,401,138,0,0,0.0,Cucurella Saseta,0.4,254,101,False,None,8,1.02,i,7,8,58.0,247,71,10,54833,26,83200,719,0.1,2.1,Cucurella,5
1,3,199,100,25,4,0.29,448047,None,,0,0,-2,2,281.8,59,46,1,,1,3,1.0,0.4,1,1.81,0.13,6.22,0.44,4.41,21.17,1.51,0.31,Enzo,1.0,282,124,22,1.57,2,78.9,73,51,199,False,256.0,139,56,1262,,2023-12-19T23:00:09.582067Z,48,296,193,0,1,2,0,,448047.jpg,2.6,202,91,0,0,0.0,Fernández,2.3,121,35,False,None,15,1.07,a,7,8,252.0,69,43,45,346693,580,550147,4752,0.2,9.4,Enzo,4
0,0,0,0,0,0,0,520295,None,,0,0,0,0,0.0,749,90,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,David Datro,0.0,725,86,0,0,0,0.0,752,90,200,False,0.0,752,90,0,Joined Union Berlin on a season-long loan - Expected back 01 Jul,2023-07-11T09:30:03.546600Z,50,205,46,0,0,None,0,,520295.jpg,0.0,752,90,0,0,0,Fofana,0.0,736,98,False,None,0,0,u,7,8,0.0,747,90,0,0,0,368,0,0.0,0.0,D.D.Fofana,0
0,0,0,0,0,0,0,444463,None,,0,0,-1,1,0.0,622,243,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Wesley,0.0,576,230,0,0,0,0.0,638,243,201,False,0.0,633,243,0,Knee injury - Unknown return date,2023-07-18T23:30:03.865981Z,44,542,118,0,0,None,0,,444463.jpg,0.0,646,242,0,0,0,Fofana,0.0,588,212,False,None,0,0,i,7,8,0.0,606,241,0,750,9,3229,15,0.0,0.0,W.Fofana,0
5,4,292,100,100,4,0.23,232787,1,,0,0,-1,1,415.1,27,21,None,,0,3,1.3,1.8,2,2.30,0.13,3.74,0.21,1.44,24.63,1.39,0.08,Conor,1.3,245,107,27,1.52,0,93.0,49,34,202,False,339.2,75,28,1597,,2023-12-03T20:30:08.630645Z,54,121,75,0,0,None,0,,232787.jpg,2.8,175,80,1,0,0.0,Gallagher,0.5,235,76,False,None,19,1.07,a,7,8,180.0,111,72,53,85024,714,91436,2085,0.2,9.8,Gallagher,4
3,5,181,100,100,2,0.23,482609,None,,0,0,2,-2,137.8,154,32,None,,2,2,1.7,2.2,0,1.05,0.12,1.48,0.17,0.43,11.60,1.31,0.05,Malo,1.7,198,63,11,1.24,0,34.5,232,71,203,False,165.0,245,93,798,,2023-11-14T11:30:09.319567Z,42,626,159,0,0,None,0,,482609.jpg,2.6,191,55,1,0,0.0,Gusto,6.6,55,16,False,None,9,1.02,a,7,8,42.0,276,86,34,2046035,30523,1568909,12985,0.4,8.1,Gusto,3
1,0,95,0,0,0,0.0,225796,4,,0,0,-2,2,156.9,135,28,2,,0,2,0.0,0.0,0,1.01,0.24,1.31,0.31,0.30,10.20,2.38,0.07,Reece,0.3,367,126,12,2.8,0,33.2,244,77,206,False,115.2,294,116,386,Hamstring injury - Unknown return date,2023-12-10T23:00:09.935968Z,53,146,14,0,0,None,0,,225796.jpg,1.1,404,139,1,0,0.0,James,3.1,112,47,False,None,5,1.17,i,7,8,59.0,245,70,9,507021,119,1733781,5442,0.1,1.7,James,0
0,0,0,0,0,0,0,66749,None,,0,0,-2,2,0.0,768,96,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Romelu,0.0,762,95,0,0,0,0.0,768,96,207,False,0.0,768,96,0,Season-long loan to Roma,2023-09-01T07:24:35.377267Z,68,36,15,0,0,None,0,,66749.jpg,0.0,768,96,0,0,0,Lukaku Bolingoli,0.3,294,45,False,None,0,0,u,7,8,0.0,768,96,0,9006,0,61399,50,0.0,0.0,Lukaku,0
0,1,75,100,100,0,0.0,248857,None,,0,0,-2,2,83.7,232,135,None,,0,3,2.3,2.8,7,0.54,0.21,1.65,0.65,1.11,3.90,1.54,0.44,Noni,2.3,149,74,5,1.97,2,28.1,276,129,208,False,100.8,305,128,228,,2023-12-05T15:00:09.890262Z,53,147,92,0,0,None,0,,248857.jpg,2.3,248,109,0,0,0.0,Madueke,0.1,388,125,False,None,2,0.79,a,7,8,97.0,183,107,21,14317,4331,14720,763,0.4,4.0,Madueke,1
3,4,153,100,50,4,0.45,465920,3,,0,0,-2,2,214.6,91,69,None,,1,3,3.0,1.8,0,1.63,0.18,3.62,0.4,1.99,10.62,1.19,0.22,Mykhailo,3.0,97,54,11,1.24,3,58.3,133,78,210,False,189.4,211,87,800,,2023-12-29T16:30:09.223051Z,63,56,33,0,0,None,0,,465920.jpg,3.2,128,59,0,0,0.0,Mudryk,1.1,181,57,False,None,9,1.01,a,7,8,181.0,110,71,54,141504,4037,320040,5475,0.5,8.6,Mudryk,3
2,5,218,0,100,4,0.25,517052,None,,0,0,-1,1,244.2,79,4,None,,1,4,0.0,3.3,5,1.83,0.11,11.85,0.73,10.02,23.90,1.48,0.62,Nicolas,2.8,109,15,25,1.55,7,124.2,19,6,211,False,384.6,53,7,1449,International Duty - Unknown return date,2023-12-30T22:30:09.623540Z,69,35,14,0,0,3,0,,517052.jpg,3.5,98,14,0,0,0.0,Jackson,5.7,69,11,False,None,16,0.99,i,7,8,617.0,9,5,66,1630903,1776,2582589,49536,0.4,9.6,N.Jackson,8
0,2,30,100,100,0,0.0,213198,None,,0,0,-1,1,22.8,361,47,None,,0,4,1.7,2.2,1,0.22,0.15,1.11,0.77,0.89,3.17,2.19,0.62,Christopher,1.7,211,27,4,2.77,1,13.0,366,46,212,False,38.2,397,42,130,,2023-08-03T09:30:04.720287Z,74,23,9,0,0,None,0,,213198.jpg,3.3,119,18,0,0,0.0,Nkunku,3.8,95,17,False,None,1,0.69,a,7,8,72.0,218,44,10,417335,20602,188427,29638,0.2,1.4,Nkunku,0
0,0,0,0,0,0,0,176413,None,,0,0,0,0,0.0,759,332,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Christian,0.0,744,323,0,0,0,0.0,759,332,213,False,0.0,759,332,0,Permanent transfer to AC Milan,2023-07-14T08:03:53.480692Z,55,102,62,0,0,None,0,,176413.jpg,0.0,759,332,0,0,0,Pulisic,0.0,730,304,False,None,0,0,u,7,8,0.0,758,332,0,0,0,399,1,0.0,0.0,Pulisic,0
0,0,0,None,None,0,0,204727,None,,0,0,-2,2,0.0,592,238,None,,0,2,0.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Malang,0.0,539,219,0,0,0,0.0,610,238,214,False,0.0,604,238,0,,None,43,590,143,0,0,None,0,,204727.jpg,0.0,617,236,0,0,0,Sarr,0.1,427,166,False,None,0,0,a,7,8,0.0,574,235,0,4577,62,9298,99,0.0,0.0,M.Sarr,0
0,0,0,0,0,0,0,471798,None,,0,0,0,0,0.0,550,58,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Gabriel,0.0,492,69,0,0,0,0.0,572,74,215,False,0.0,565,74,0,Season long loan to KAS Eupen,2023-08-11T10:44:59.272960Z,40,691,55,0,0,None,0,,471798.jpg,0.0,578,74,0,0,0,Słonina,0.0,581,76,False,None,0,0,u,7,8,0.0,523,48,0,0,0,4077,22,0.0,0.0,Slonina,0
6,6,231,100,100,3,0.19,103955,None,,0,0,1,-1,358.3,36,29,4,,2,3,2.2,2.7,0,3.38,0.21,7.47,0.47,4.09,22.51,1.43,0.26,Raheem,2.2,169,80,25,1.59,5,121.7,24,14,216,False,340.6,72,26,1419,,2023-12-24T15:30:09.085575Z,71,28,16,0,0,4,0,,103955.jpg,4.5,31,22,0,0,0.0,Sterling,8.5,44,15,False,None,16,1.01,a,7,8,519.0,13,7,81,2954117,11877,2442880,58315,0.3,11.4,Sterling,5
0,5,360,None,None,4,0.22,51090,None,,0,0,0,0,90.0,218,60,None,,0,2,2.0,2.5,1,0.41,0.02,0.64,0.03,0.23,27.25,1.48,0.01,Thiago,2.0,183,57,28,1.53,1,62.4,118,22,217,False,454.0,30,7,1652,,None,50,167,18,0,0,None,0,,51090.jpg,2.7,187,53,0,0,0.0,Emiliano da Silva,3.9,94,36,False,None,18,0.98,a,7,8,78.0,209,50,51,373151,5427,319767,7427,0.4,10.2,T.Silva,2
0,0,0,0,0,0,0,124183,None,,0,0,-1,1,0.0,756,330,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Hakim,0.0,739,320,0,0,0,0.0,756,330,218,False,0.0,756,330,0,Season long loan to Galatasaray,2023-08-21T08:29:13.470637Z,54,110,67,0,0,None,0,,124183.jpg,0.0,756,330,0,0,0,Ziyech,0.1,461,154,False,None,0,0,u,7,8,0.0,754,330,0,1010,0,16390,15,0.0,0.0,Ziyech,0
5,11,323,100,100,2,0.16,244851,2,,0,0,6,-6,393.9,31,25,1,,4,3,7.0,7.5,18,3.29,0.26,9.83,0.77,6.54,21.85,1.71,0.51,Cole,7.0,4,3,22,1.72,8,125.8,17,10,362,False,465.2,24,8,1150,,2023-12-24T15:30:09.398314Z,56,95,59,0,0,1,0,,244851.jpg,5.4,11,9,0,0,0.0,Palmer,26.4,14,5,False,None,12,0.94,a,7,8,401.0,33,19,92,3523837,499720,841508,7118,1.3,16.4,Palmer,5
0,0,0,0,0,0,0,518620,None,,0,0,0,0,0.0,748,325,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ângelo Gabriel,0.0,724,308,0,0,0,0.0,751,326,589,False,0.0,751,326,0,Season long loan to Strasbourg until the end of the season,2023-08-10T13:51:38.491138Z,50,204,130,0,0,None,0,,518620.jpg,0.0,751,326,0,0,0,Borges Damaceno,0.0,738,309,False,None,0,0,u,7,8,0.0,746,325,0,0,0,996,1,0.0,0.0,Ângelo,0
0,0,24,None,None,0,0.0,441302,None,,0,0,-4,4,44.8,316,169,None,,0,3,0.7,1.2,0,0.20,0.09,0.94,0.42,0.74,5.07,2.28,0.33,Ian,0.7,314,146,5,2.25,0,10.3,389,178,609,False,29.4,408,183,200,,None,51,165,102,0,0,None,0,,441302.jpg,0.9,482,226,0,0,0.0,Maatsen,0.1,505,173,False,None,1,0.45,a,7,8,29.0,318,163,11,3296,53,10513,113,0.1,2.2,Maatsen,1
0,4,298,100,100,4,0.23,220362,None,,0,0,-1,1,69.1,257,79,None,,1,2,2.0,2.5,0,1.32,0.07,2.10,0.11,0.78,24.11,1.36,0.04,Axel,2.0,182,56,24,1.35,1,49.4,169,44,611,False,342.8,70,22,1596,,2023-10-10T12:00:09.181007Z,49,241,30,0,0,None,0,,220362.jpg,2.8,167,47,0,0,0.0,Disasi,3.9,93,35,False,None,18,1.02,a,7,8,82.0,200,45,51,949389,2605,777632,10272,0.4,10.4,Disasi,3
0,0,53,25,25,1,0.33,503714,None,,0,0,-1,1,22.0,364,186,None,,0,3,0.1,0.2,0,0.11,0.04,0.11,0.04,0.00,6.73,2.25,0.0,Lesley,0.2,384,175,6,2.01,0,7.1,409,190,613,False,47.0,383,169,269,Hamstring injury - 25% chance of playing,2023-12-05T15:00:11.116513Z,44,561,316,0,0,None,0,,503714.jpg,1.1,398,182,0,0,0.0,Ugochukwu,0.2,336,103,False,None,3,1.0,d,7,8,2.0,424,210,11,44519,17,43840,652,0.0,2.5,Ugochukwu,2
0,0,6,0,0,0,0.0,534392,None,,0,0,0,0,0.6,448,55,None,,0,4,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.90,10.12,0.0,Mason,0.0,661,76,1,11.25,0,0.3,483,59,623,False,0.4,483,56,8,Season-long loan to Sunderland,2023-09-01T21:50:53.219365Z,45,462,85,0,0,None,0,,534392.jpg,1.0,439,54,0,0,0.0,Burstow,0.1,478,68,False,None,0,0.0,u,7,8,2.0,428,58,2,4401,0,13995,34,0.0,0.4,Burstow,0
0,0,0,None,None,0,0,482158,None,,0,0,0,0,0.0,555,61,None,,0,1,0.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Lucas,0.0,497,72,0,0,0,0.0,577,77,659,False,0.0,570,77,0,,None,40,697,58,0,0,None,0,,482158.jpg,0.0,583,77,0,0,0,Bergström,0.0,579,75,False,None,0,0,a,7,8,0.0,528,51,0,1828,16,1620,37,0.0,0.0,Bergström,0
0,0,2,50,50,0,0.0,514356,None,,0,0,-1,1,1.9,430,213,None,,0,3,0.1,0.3,0,0.01,0.03,0.01,0.03,0.00,0.33,0.93,0.0,Roméo,0.2,398,183,0,0.0,0,0.6,471,215,667,False,3.6,466,212,32,Thigh injury - 50% chance of playing,2023-12-29T16:30:10.231754Z,49,262,167,0,0,None,0,,514356.jpg,1.0,460,214,0,0,0.0,Lavia,0.0,700,285,False,None,0,0.0,d,7,8,0.0,733,315,1,1410,10,1515,56,0.0,0.2,Lavia,0
0,0,0,0,0,0,0,461188,None,,0,0,0,0,0.0,545,207,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Bashir,0.0,486,182,0,0,0,0.0,567,209,671,False,0.0,559,208,0,Season-long loan to Swansea City,2023-09-03T20:06:46.325160Z,40,684,198,0,0,None,0,,461188.jpg,0.0,573,206,0,0,0,Humphreys,0.0,684,236,False,None,0,0,u,7,8,0.0,517,196,0,629,0,971,3,0.0,0.0,Humphreys,0
0,0,3,None,None,0,0.0,617054,None,,0,0,0,0,0.1,462,59,None,,0,4,0.0,0.5,0,0.00,0.0,0.47,4.7,0.47,1.64,16.4,4.7,Deivid Washington,0.0,672,79,1,10.0,0,0.4,476,57,677,False,0.0,717,83,9,,None,45,477,88,0,0,None,0,,617054.jpg,1.0,443,56,0,0,0.0,de Souza Eugênio,0.1,467,66,False,None,0,0.0,a,7,8,4.0,415,57,1,10179,53,7864,195,0.0,0.2,Deivid,0
0,0,0,None,None,0,0,474803,None,,0,0,0,0,0.0,553,59,None,,0,1,0.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Eddie,0.0,495,70,0,0,0,0.0,575,75,680,False,0.0,568,75,0,,None,40,694,56,0,0,None,0,,474803.jpg,0.0,581,75,0,0,0,Beach,0.0,629,79,False,None,0,0,a,7,8,0.0,526,49,0,1418,26,1058,33,0.0,0.0,Beach,0
0,0,0,0,0,0,0,491011,None,,0,0,0,0,0.0,680,275,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Diego Manuel Jadon,0.0,638,245,0,0,0,0.0,691,278,681,False,0.0,685,275,0,Season-long loan to Lyon,2023-09-03T20:11:21.942763Z,45,434,253,0,0,None,0,,491011.jpg,0.0,693,281,0,0,0,da Silva Moreira,0.0,751,318,False,None,0,0,u,7,8,0.0,672,273,0,236,0,282,2,0.0,0.0,Diego Moreira,0
0,0,77,None,None,1,0.25,457569,None,,0,0,0,0,0.0,663,80,None,,0,1,2.3,2.8,2,0.00,0.0,0.00,0.0,0.00,5.37,1.32,0.0,Djordje,2.3,141,15,6,1.48,0,10.0,390,25,687,False,100.2,307,25,366,,None,45,413,22,0,0,None,0,,457569.jpg,2.8,164,21,0,13,3.2,Petrovic,1.0,188,27,False,None,4,0.98,a,7,8,0.0,654,75,14,112204,6004,16928,4499,0.5,3.1,Petrovic,0
0,0,6,None,None,0,0.0,514280,None,,0,0,0,0,0.0,566,221,None,,0,2,0.3,0.8,1,0.00,0.0,0.00,0.0,0.00,0.07,3.15,0.0,Alfie,0.3,349,121,0,0.0,0,0.3,478,170,716,False,3.0,469,170,2,,None,40,708,215,0,0,None,0,,514280.jpg,1.0,413,147,0,0,0.0,Gilchrist,0.0,585,211,False,None,0,0.0,a,7,8,0.0,539,211,2,2032,142,1460,59,0.1,0.5,Gilchrist,0
0,0,0,None,None,0,0,517996,None,,0,0,0,0,0.0,698,80,None,,0,4,0.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Ronnie,0.0,655,72,0,0,0,0.0,707,81,717,False,0.0,701,78,0,,None,45,454,81,0,0,None,0,,517996.jpg,0.0,709,81,0,0,0,Stutter,0.0,557,76,False,None,0,0,a,7,8,0.0,690,80,0,5054,53,3700,130,0.0,0.0,Stutter,0
0,0,2,None,None,0,0.0,519198,None,,0,0,0,0,0.0,699,291,None,,0,3,0.0,0.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,Alex,0.0,656,261,0,0.0,0,0.0,708,293,718,False,0.0,702,290,1,,None,45,455,271,0,0,None,0,,519198.jpg,1.0,438,199,0,0,0.0,Matos,0.0,692,280,False,None,0,0.0,a,7,8,0.0,691,289,1,1262,11,1000,35,0.0,0.2,Matos,0
0,0,0,None,None,0,0,248854,None,,0,0,0,0,0.0,534,200,None,,0,2,0.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Josh,0.0,474,174,0,0,0,0.0,556,202,723,False,0.0,548,201,0,,None,40,671,189,0,0,None,0,,248854.jpg,0.0,561,198,0,0,0,Brooking,0.0,617,220,False,None,0,0,a,7,8,0.0,506,189,0,1476,22,1104,61,0.0,0.0,Brooking,0
0,0,0,None,None,0,0,517995,None,,0,0,0,0,0.0,697,290,None,,0,3,0.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Leo,0.0,654,260,0,0,0,0.0,706,292,758,False,0.0,700,289,0,,None,45,453,270,0,0,None,0,,517995.jpg,0.0,708,295,0,0,0,Castledine,0.0,754,321,False,None,0,0,a,7,8,0.0,689,288,0,126,9,74,13,0.0,0.0,Castledine,0
0,0,0,50,0,0,0,156074,None,,0,0,-2,2,0.0,589,236,None,,0,2,-0.2,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Rob,0.0,534,215,0,0,0,0.0,607,236,7,False,0.0,601,236,0,Ankle injury - 50% chance of playing,2023-12-01T17:00:08.901180Z,43,583,137,0,0,None,0,,156074.jpg,0.0,614,234,0,0,0,Holding,0.1,398,153,False,None,0,0,d,8,31,0.0,569,231,0,5361,5,14962,93,0.0,0.0,Holding,0
0,0,27,100,100,0,0.0,466117,None,,0,0,-2,2,17.6,377,192,None,,0,3,-0.2,0.3,0,0.06,0.04,0.16,0.11,0.10,3.91,2.86,0.07,Naouirou,0.3,354,163,5,3.66,0,3.7,433,198,219,False,9.6,446,199,123,,2023-09-22T13:30:07.934644Z,43,606,329,0,0,None,0,,466117.jpg,0.9,474,222,0,0,0.0,Ahamada,0.7,212,70,False,None,0,0.0,a,8,31,9.0,394,199,9,163389,140,123938,3537,0.1,2.1,Ahamada,1
1,9,365,None,None,5,0.25,174874,None,,0,0,4,-4,193.0,105,18,None,,3,2,0.5,1.0,2,0.94,0.05,2.20,0.11,1.26,29.67,1.48,0.06,Joachim,1.0,283,96,29,1.45,2,91.2,52,5,220,False,520.2,14,1,1800,,None,49,228,26,0,0,None,0,,174874.jpg,3.5,92,20,0,0,0.0,Andersen,17.3,19,7,False,None,20,1.0,a,8,31,199.0,94,3,69,2954181,14602,1474887,49863,0.2,14.1,Andersen,4
5,0,188,0,100,6,0.35,80146,None,,0,0,-1,1,255.4,71,56,None,,0,3,0.0,3.2,5,1.76,0.1,4.56,0.26,2.80,23.93,1.39,0.16,Jordan,3.2,81,45,22,1.28,2,94.8,46,31,221,False,313.2,98,37,1546,International Duty - Unknown return date,2024-01-01T13:00:11.574522Z,54,109,66,0,0,None,0,,80146.jpg,3.2,126,58,1,0,0.0,Ayew,0.4,260,83,False,None,18,1.05,i,8,31,380.0,36,22,60,100614,675,104448,1885,0.6,11.1,J.Ayew,4
0,0,100,None,None,1,0.14,57328,None,,0,0,-1,1,23.0,360,128,None,,0,2,1.0,1.5,2,0.09,0.01,0.12,0.01,0.03,10.91,1.53,0.0,Nathaniel,1.5,216,71,9,1.26,0,11.9,374,136,222,False,82.8,329,126,641,,None,44,482,85,0,0,None,0,,57328.jpg,1.9,297,104,0,0,0.0,Clyne,0.1,400,155,False,None,6,0.84,a,8,31,12.0,388,138,17,7748,140,11629,180,0.3,3.9,Clyne,0
0,0,141,0,0,3,0.29,438464,None,,0,0,-1,1,138.5,151,100,None,,0,3,0.0,0.0,0,0.76,0.07,1.04,0.1,0.28,13.76,1.35,0.03,Cheick,0.0,709,295,12,1.17,0,34.2,234,112,223,False,165.8,243,101,920,Achilles injury - Expected back 19 May,2023-11-25T19:00:09.473696Z,49,257,163,0,0,None,0,,438464.jpg,1.9,308,128,0,0,0.0,Doucouré,0.1,501,172,False,None,11,1.08,i,8,31,36.0,292,155,21,11494,3,14670,67,0.0,4.3,C.Doucouré,2
0,0,0,100,100,0,0,450535,None,,0,0,-1,1,0.0,623,244,None,,0,3,-0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Malcolm,0.0,577,211,0,0,0,0.0,639,247,224,False,0.0,634,244,0,,2023-08-17T14:00:07.032627Z,44,543,306,0,0,None,0,,450535.jpg,0.0,647,253,0,0,0,Ebiowei,0.0,580,215,False,None,0,0,a,8,31,0.0,607,239,0,2141,15,5871,40,0.0,0.0,Ebiowei,0
