name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
James Furlong,DEF,Brentford,0.0,0,0,0,0,0.0,652,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,4,0,0,0,0,2,0,349,0,3,0,0.0,0,95,128,33,45,True,0
Oriol Romeu Vidal,MID,Crystal Palace,1.5,0,0,3,0,23.3,402,0.03,0.09,0.06,0.81,16,1,0,4.0,4.0,2023-08-19T19:00:00Z,85,13,0,0,0,0,2,0,638475,1,0,1,13.0,2,-80055,16848,96903,65,False,0
Sean Longstaff,MID,West Ham,0.0,0,0,0,0,0.0,370,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2023-08-19T16:30:00Z,0,18,0,0,0,0,2,0,829,0,0,2,0.0,0,-389,0,389,45,False,0
Pierre-Emerick Aubameyang,FWD,West Ham,0.0,0,0,0,0,0.0,617,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2023-08-19T16:30:00Z,0,18,0,0,0,0,2,0,79025,0,0,2,0.0,0,-21106,5478,26584,70,False,0
Kevin Mbabu,DEF,Southampton,2.5,1,0,17,0,10.5,532,0.01,0.01,0.00,2.45,19,1,0,4.0,25.4,2023-08-20T15:30:00Z,90,7,0,0,0,0,2,0,32516,1,1,3,4.0,4,-2130,1484,3614,45,True,1
Jordan Henderson,MID,Brentford,7.0,0,0,19,0,0.0,275,0.00,0.00,0.00,3.80,13,3,0,4.1,41.4,2023-08-19T14:00:00Z,90,4,0,0,0,0,2,5,871896,1,3,0,0.0,2,114735,134998,20263,45,True,0
Tim Ream,DEF,Leeds,0.0,0,0,0,0,0.0,201,0.00,0.00,0.00,0.00,19,0,0,0.0,0.0,2023-08-20T15:30:00Z,0,19,0,0,0,0,2,0,3461,0,1,3,0.0,0,-1107,81,1188,45,False,0
Jamaal Lascelles,DEF,Liverpool,1.0,0,0,0,0,0.0,360,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2023-08-19T19:00:00Z,0,15,0,0,0,0,2,0,4083,0,0,1,0.0,0,42,623,581,45,True,0
Djed Spence,DEF,Southampton,3.5,0,0,11,0,0.0,522,0.00,0.13,0.13,2.63,19,1,1,7.1,38.0,2023-08-20T15:30:00Z,66,7,0,0,0,1,2,0,52081,1,1,3,33.0,5,-2631,2280,4911,45,True,0
Jefferson Lerma Solís,MID,Newcastle,1.0,0,0,7,0,27.8,64,0.19,0.19,0.00,0.08,14,0,0,3.3,3.4,2023-08-19T14:00:00Z,14,11,0,0,0,0,2,0,9519,0,1,3,2.0,1,-135,1015,1150,50,False,0
Ibrahima Diallo,MID,Crystal Palace,0.5,0,0,1,0,22.5,416,0.03,0.07,0.04,0.52,16,1,0,3.9,7.8,2023-08-19T19:00:00Z,56,13,0,0,0,0,2,0,97508,1,0,1,9.0,0,-10185,5021,15206,60,False,1
Miguel Almirón Rejala,MID,Liverpool,6.5,0,0,25,1,16.3,369,0.05,0.05,0.00,0.29,16,0,0,2.8,7.2,2023-08-19T19:00:00Z,90,15,0,0,0,0,2,0,477500,1,0,1,4.0,6,87981,107637,19656,50,True,0
Joelinton Cássio Apolinário de Lira,MID,West Ham,0.0,0,0,0,0,0.0,371,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2023-08-19T16:30:00Z,0,18,0,0,0,0,2,0,3677,0,0,2,0.0,0,-940,83,1023,45,False,0
Fabio Silva,FWD,Bournemouth,1.0,0,0,15,0,11.1,488,0.19,0.19,0.00,1.36,17,2,0,2.9,15.6,2023-08-18T18:45:00Z,90,16,0,0,0,0,2,0,3404,1,1,2,2.0,1,520,925,405,50,False,1
Allan Saint-Maximin,MID,Liverpool,0.0,0,0,0,0,0.0,368,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2023-08-19T19:00:00Z,0,15,0,0,0,0,2,0,1505031,0,0,1,0.0,0,-857450,17301,874751,54,True,0
Cody Drameh,DEF,Wolves,0.0,0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,5,0,0,0,0,2,0,81583,0,4,1,0.0,0,-699,4589,5288,40,True,0
Joe Willock,MID,West Ham,2.5,0,0,13,0,54.4,373,0.42,1.18,0.76,1.80,18,2,0,9.3,13.0,2023-08-19T16:30:00Z,90,18,0,0,0,0,2,0,2340614,1,0,2,26.0,1,-81782,80824,162606,85,False,1
Danny Ward,GK,Leicester,1.0,0,0,1,0,1.5,254,0.00,0.00,0.00,2.12,11,2,0,0.2,0.8,2023-08-20T13:00:00Z,45,2,0,0,0,0,2,0,4717,1,0,4,0.0,0,-423,271,694,50,False,1
Thilo Kehrer,DEF,Leicester,1.0,0,0,18,0,25.2,588,0.02,0.02,0.00,3.11,11,4,0,3.4,9.0,2023-08-20T13:00:00Z,90,2,0,0,0,0,2,0,61190,1,0,4,0.0,0,-2589,1987,4576,45,False,0
Braian Ojeda Rodríguez,MID,West Ham,3.0,0,0,-4,0,22.3,396,0.05,0.41,0.36,1.74,18,2,0,5.8,5.8,2023-08-19T16:30:00Z,84,18,0,0,0,0,2,0,4383205,1,0,2,30.0,2,-16196,164969,181165,90,False,0
Pascal Groß,MID,Man Utd,2.5,0,0,15,1,1.5,104,0.01,0.01,0.00,0.36,13,0,0,0.2,0.0,2023-08-19T14:00:00Z,77,10,0,0,0,0,2,0,28443,1,3,0,0.0,5,-611,1516,2127,45,False,1
Kieran Trippier,DEF,Liverpool,1.0,0,0,0,0,0.0,357,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2023-08-19T19:00:00Z,0,15,0,0,0,0,2,0,35576,0,0,1,0.0,0,-5238,1232,6470,50,True,0
Marcus Forss,FWD,Man Utd,0.0,0,0,0,0,0.0,97,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,10,0,0,0,0,2,0,901,0,3,0,0.0,0,-167,0,167,40,False,0
Joe Lolley,MID,West Ham,0.0,0,0,0,0,0.0,384,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2023-08-19T16:30:00Z,0,18,0,0,0,0,2,0,11925,0,0,2,0.0,0,-1932,102,2034,40,False,0
Brenden Aaronson,MID,Leicester,0.5,0,0,1,0,1.6,246,0.00,0.00,0.00,2.12,11,2,0,0.3,0.0,2023-08-20T13:00:00Z,37,2,0,0,0,0,2,0,60702,1,0,4,4.0,1,-25180,896,26076,59,False,0
Joel Matip,DEF,Brentford,2.5,0,0,14,0,18.3,276,0.05,0.05,0.00,3.80,13,3,0,3.3,11.0,2023-08-19T14:00:00Z,90,4,0,0,0,0,2,0,72725,1,3,0,4.0,2,26374,35175,8801,45,True,0
Mateo Kovacic,MID,Fulham,3.0,0,0,-1,0,1.5,132,0.01,0.10,0.09,0.29,20,0,0,0.8,2.0,2023-08-19T14:00:00Z,23,20,0,0,0,0,2,0,593303,0,4,1,4.0,1,-16405,37439,53844,60,False,0
Filip Marschall,GK,Arsenal,1.0,0,0,0,0,0.0,670,0.00,0.00,0.00,0.00,11,0,0,0.0,0.0,2023-08-20T13:00:00Z,0,9,0,0,0,0,2,0,0,0,0,4,0.0,0,0,0,0,40,True,0
Harvey Davies,GK,Bournemouth,0.5,0,0,2,0,0.6,592,0.00,0.00,0.00,0.55,17,1,0,1.2,9.8,2023-08-18T18:45:00Z,45,16,0,0,0,0,2,0,5575,0,1,2,2.0,1,-504,92,596,45,False,0
Nathan Patterson,DEF,Leeds,1.5,0,0,10,0,5.0,197,0.02,0.15,0.13,1.80,19,3,0,2.3,7.4,2023-08-20T15:30:00Z,90,19,0,0,0,0,2,0,340133,1,1,3,11.0,1,59841,77309,17468,45,False,0
Philip Billing,MID,Newcastle,0.0,0,0,3,0,0.3,70,0.00,0.00,0.00,0.08,14,0,0,0.2,1.4,2023-08-19T14:00:00Z,14,11,0,0,0,0,2,0,1091,0,1,3,0.0,1,-303,26,329,45,False,0
Ashley Young,DEF,Southampton,0.0,0,0,0,0,0.0,538,0.00,0.00,0.00,0.00,19,0,0,0.0,0.0,2023-08-20T15:30:00Z,0,7,0,0,0,0,2,0,1020799,0,1,3,0.0,0,-42493,29343,71836,45,True,0
Antony Matheus dos Santos,MID,Leeds,0.5,0,0,0,0,0.0,609,0.00,0.00,0.00,0.00,19,0,0,0.0,0.0,2023-08-20T15:30:00Z,0,19,0,0,0,0,2,0,9128,0,1,3,0.0,0,-1977,248,2225,55,False,0
Remi Matthews,GK,Nott'm Forest,1.5,1,0,8,0,3.5,495,0.00,0.43,0.43,0.35,18,0,0,1.9,9.2,2023-08-19T16:30:00Z,20,14,0,0,0,0,2,0,64354,0,0,2,6.0,4,-9193,1048,10241,45,True,0
Matej Kovár,GK,Aston Villa,0.0,0,0,0,0,0.0,615,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2023-08-21T19:00:00Z,0,1,0,0,0,0,2,0,877,0,1,0,0.0,0,-175,42,217,50,True,0
Manuel Akanji,DEF,Brentford,0.5,0,0,4,0,0.5,610,0.00,0.00,0.00,1.87,13,1,0,0.4,3.4,2023-08-19T14:00:00Z,23,4,0,0,0,0,2,0,29878,0,3,0,0.0,1,-2695,1579,4274,45,True,0
Aaron Wan-Bissaka,DEF,Liverpool,7.0,0,1,28,1,16.0,341,0.02,0.05,0.03,0.29,16,0,0,3.3,16.4,2023-08-19T19:00:00Z,90,15,0,0,0,0,2,0,559028,1,0,1,1.0,7,90710,119275,28565,50,True,0
Gianluca Scamacca,FWD,Southampton,0.0,0,0,0,0,0.0,529,0.00,0.00,0.00,0.00,19,0,0,0.0,0.0,2023-08-20T15:30:00Z,0,7,0,0,0,0,2,0,8495,0,1,3,0.0,0,-530,654,1184,45,True,0
Terence Kongolo,DEF,Leeds,0.5,0,0,3,0,1.6,208,0.02,0.07,0.05,0.92,19,1,0,1.8,3.6,2023-08-20T15:30:00Z,15,19,0,0,0,0,2,0,8342,0,1,3,13.0,1,-1340,563,1903,55,False,0
Morgan Sanson,MID,Arsenal,2.5,0,0,27,1,16.3,36,0.27,0.27,0.00,0.68,11,0,0,4.1,24.4,2023-08-20T13:00:00Z,90,9,0,0,0,0,2,0,696141,1,0,4,0.0,6,21738,65696,43958,45,True,0
Jaidon Anthony,MID,Newcastle,-0.5,0,0,0,0,0.0,75,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,11,0,0,0,0,2,0,7404,0,1,3,0.0,0,-1356,194,1550,45,False,0
Dan Burn,DEF,Liverpool,3.5,0,0,0,0,0.0,358,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2023-08-19T19:00:00Z,0,15,0,0,0,0,2,0,64137,0,0,1,0.0,0,17713,24989,7276,45,True,0
Nayef Aguerd,DEF,Bournemouth,-0.5,0,0,0,0,0.0,472,0.00,0.00,0.00,0.00,17,0,0,0.0,0.0,2023-08-18T18:45:00Z,0,16,0,0,0,0,2,0,31612,0,1,2,0.0,0,-923,891,1814,40,False,0
Cédric Alves Soares,DEF,Everton,0.5,0,0,0,0,0.0,1,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2023-08-21T19:00:00Z,0,8,0,0,0,0,2,0,63768,0,1,0,0.0,0,-4744,4959,9703,45,False,0
Rúben da Silva Neves,MID,Bournemouth,1.0,0,0,13,0,0.4,480,0.00,0.00,0.00,1.36,17,2,0,1.7,13.0,2023-08-18T18:45:00Z,90,16,0,0,0,0,2,0,15287,1,1,2,4.0,1,379,1391,1012,45,False,0
Anthony Elanga,MID,Liverpool,0.0,0,0,0,0,0.0,344,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2023-08-19T19:00:00Z,0,15,0,0,0,0,2,0,339577,0,0,1,0.0,0,-106448,30229,136677,65,True,0
Tomas Soucek,MID,Man City,4.5,0,2,30,0,0.5,468,0.01,0.13,0.12,0.00,17,0,1,5.1,33.0,2023-08-18T18:45:00Z,6,17,0,0,0,0,2,0,49924,0,1,2,17.0,7,-5014,2526,7540,50,True,0
Nicolas Pépé,MID,Everton,1.0,0,0,5,0,0.6,9,0.01,0.01,0.00,0.59,12,0,0,0.4,3.6,2023-08-21T19:00:00Z,11,8,0,0,0,0,2,0,19464,0,1,0,0.0,1,-1903,1215,3118,55,False,0
Jay Stansfield,FWD,Aston Villa,0.0,0,0,6,0,2.6,219,0.02,0.02,0.00,0.00,12,0,0,0.7,4.4,2023-08-21T19:00:00Z,16,1,0,0,0,0,2,0,23579,0,1,0,0.0,1,-1429,846,2275,45,True,0
Calum Chambers,DEF,Arsenal,0.0,0,0,0,0,0.0,32,0.00,0.00,0.00,0.00,11,0,0,0.0,0.0,2023-08-20T13:00:00Z,0,9,0,0,0,0,2,0,3938,0,0,4,0.0,0,-719,197,916,50,True,0
Tyler Adams,MID,Nott'm Forest,2.5,0,0,26,1,17.2,506,0.12,0.22,0.10,1.73,18,0,0,3.6,15.4,2023-08-19T16:30:00Z,87,14,0,0,0,0,2,0,158790,1,0,2,3.0,6,-35402,5884,41286,50,True,0
James Milner,MID,Brentford,0.0,0,0,0,0,0.0,274,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,4,0,0,0,0,2,0,13673,0,3,0,0.0,0,-918,449,1367,40,True,0
Ed Turns,DEF,Nott'm Forest,-0.5,0,0,0,0,0.0,640,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2023-08-19T16:30:00Z,0,14,0,0,0,0,2,0,32438,0,0,2,0.0,0,-176,4169,4345,45,True,0
Christian Nørgaard,MID,Newcastle,0.0,0,0,0,0,0.0,79,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,11,0,0,0,0,2,0,149,0,1,3,0.0,0,-39,0,39,45,False,0
Emmanuel Dennis,FWD,Everton,0.0,0,0,0,0,0.0,585,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2023-08-21T19:00:00Z,0,8,0,0,0,0,2,0,215334,0,1,0,0.0,0,-285875,10430,296305,49,False,0
Ederson Santana de Moraes,GK,Brighton,2.5,0,0,19,0,50.2,307,0.21,0.21,0.00,1.29,14,1,0,7.0,19.8,2023-08-19T14:00:00Z,90,3,0,0,0,0,2,0,392028,1,1,3,0.0,2,25781,48897,23116,65,True,0
Jamal Lowe,MID,Arsenal,0.0,0,0,0,0,0.0,61,0.00,0.00,0.00,0.00,11,0,0,0.0,0.0,2023-08-20T13:00:00Z,0,9,0,0,0,0,2,0,905,0,0,4,0.0,0,-372,0,372,50,True,0
Alex Iwobi,MID,Leeds,0.0,0,0,0,0,0.0,186,0.00,0.00,0.00,0.00,19,0,0,0.0,0.0,2023-08-20T15:30:00Z,0,19,0,0,0,0,2,0,12850,0,1,3,0.0,0,-1307,760,2067,45,False,0
Federico Fernández,DEF,Liverpool,0.5,0,0,0,0,0.0,351,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2023-08-19T19:00:00Z,0,15,0,0,0,0,2,0,2004,0,0,1,0.0,0,-213,124,337,45,True,0
Norberto Murara Neto,GK,Wolves,0.0,0,0,0,0,0.0,574,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,5,0,0,0,0,2,0,48123,0,4,1,0.0,0,-2840,3149,5989,45,True,0
Chem Campbell,MID,Wolves,0.0,0,0,0,0,0.0,568,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,5,0,0,0,0,2,0,12256,0,4,1,0.0,0,-1988,405,2393,55,True,0
Pierre-Emile Højbjerg,MID,Crystal Palace,2.5,0,0,3,0,11.3,433,0.00,0.00,0.00,0.28,16,0,0,1.4,3.0,2023-08-19T19:00:00Z,24,13,0,0,0,0,2,0,725447,0,0,1,0.0,1,-104732,26713,131445,80,False,0
Lyle Taylor,FWD,West Ham,0.5,0,0,0,0,0.0,380,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2023-08-19T16:30:00Z,0,18,0,0,0,0,2,0,28376,0,0,2,0.0,0,-1503,2040,3543,40,False,0
Claudio Gomes,MID,Arsenal,5.0,0,0,8,1,25.8,599,0.18,0.52,0.34,0.64,11,0,0,7.1,8.4,2023-08-20T13:00:00Z,63,9,0,0,0,0,2,0,820818,1,0,4,37.0,3,196218,223438,27220,65,True,0
Jamie Vardy,FWD,Leicester,0.0,0,0,0,0,0.0,255,0.00,0.00,0.00,0.00,11,0,0,0.0,0.0,2023-08-20T13:00:00Z,0,2,0,0,0,0,2,0,157958,0,0,4,0.0,0,-11068,2488,13556,40,False,0
Tyrese Francois,MID,Nott'm Forest,0.0,0,0,0,0,0.0,521,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2023-08-19T16:30:00Z,0,14,0,0,0,0,2,0,22114,0,0,2,0.0,0,-3401,223,3624,40,True,0
Ryan Bertrand,DEF,Leicester,2.0,0,0,8,0,18.4,250,0.14,0.17,0.03,3.11,11,4,0,3.6,13.8,2023-08-20T13:00:00Z,90,2,0,0,0,0,2,0,4037,1,0,4,4.0,2,-208,262,470,50,False,0
Kaden Rodney,MID,Leicester,1.0,0,0,3,0,2.3,601,0.12,0.29,0.17,0.99,11,2,0,4.2,5.4,2023-08-20T13:00:00Z,52,2,0,0,0,0,2,0,14581,0,0,4,34.0,1,-722,1240,1962,55,False,0
Amad Diallo,MID,Wolves,0.0,0,0,0,0,0.0,550,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,5,0,0,0,0,2,0,2213,0,4,1,0.0,0,-702,0,702,45,True,0
James Ward-Prowse,MID,Crystal Palace,1.5,0,0,12,0,1.8,407,0.01,0.01,0.00,1.09,16,1,0,1.6,14.0,2023-08-19T19:00:00Z,90,13,0,0,0,0,2,0,289167,1,0,1,0.0,2,-11219,12033,23252,45,False,0
Kristian Sekularac,MID,Leeds,1.7,0,0,0,0,0.0,667,0.00,0.00,0.00,0.00,19,0,0,0.0,0.0,2023-08-20T15:30:00Z,0,19,0,0,0,0,2,0,346,0,1,3,0.0,0,177,192,15,50,False,0
Sergio Reguilón,DEF,Man City,0.5,0,0,0,0,0.0,438,0.00,0.00,0.00,0.00,17,0,0,0.0,0.0,2023-08-18T18:45:00Z,0,17,0,0,0,0,2,0,11724,0,1,2,0.0,0,-766,442,1208,40,True,0
Matt Clarke,DEF,Southampton,0.0,0,0,0,0,0.0,543,0.00,0.00,0.00,0.00,19,0,0,0.0,0.0,2023-08-20T15:30:00Z,0,7,0,0,0,0,2,0,12465,0,1,3,0.0,0,-5733,0,5733,45,True,0
Jacob Murphy,MID,Liverpool,8.5,0,0,19,1,8.4,365,0.07,0.07,0.00,0.29,16,0,0,3.1,20.4,2023-08-19T19:00:00Z,90,15,0,0,0,0,2,0,831130,1,0,1,2.0,3,395603,422644,27041,56,True,0
Joe Rothwell,MID,Nott'm Forest,-0.5,0,0,0,0,0.0,505,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2023-08-19T16:30:00Z,0,14,0,0,0,0,2,0,45831,0,0,2,0.0,0,-4673,2352,7025,45,True,0
Troy Parrott,FWD,Man City,2.0,0,0,5,0,0.9,453,0.00,0.00,0.00,0.24,17,1,0,1.0,9.0,2023-08-18T18:45:00Z,68,17,0,0,0,0,2,0,2314,1,1,2,0.0,2,-164,164,328,50,True,0
Raphael Dias Belloli,MID,Aston Villa,-0.5,0,0,0,0,0.0,232,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2023-08-21T19:00:00Z,0,1,0,0,0,0,2,0,33479,0,1,0,0.0,0,-5080,1821,6901,50,True,0
Frédéric Guilbert,DEF,Arsenal,0.0,0,0,0,0,0.0,56,0.00,0.00,0.00,0.00,11,0,0,0.0,0.0,2023-08-20T13:00:00Z,0,9,0,0,0,0,2,0,756,0,0,4,0.0,0,-252,0,252,45,True,0
Matt Doherty,DEF,Crystal Palace,3.0,0,0,6,0,1.7,429,0.01,0.01,0.00,0.81,16,1,0,0.4,2.4,2023-08-19T19:00:00Z,66,13,0,0,0,0,2,0,315239,1,0,1,0.0,1,88987,106532,17545,55,False,1
Dexter Lembikisa,DEF,Southampton,2.2,2,1,30,0,25.1,664,0.11,0.15,0.04,2.32,19,1,0,7.5,47.6,2023-08-20T15:30:00Z,80,7,0,0,0,0,2,0,13480,1,1,3,2.0,9,8549,9302,753,60,True,0
Harry Kane,FWD,Crystal Palace,1.5,0,0,11,0,1.2,427,0.01,0.01,0.00,1.09,16,1,0,3.3,27.4,2023-08-19T19:00:00Z,90,13,0,0,0,0,2,0,206582,1,0,1,4.0,2,-6814,10991,17805,50,False,0
Leo Fuhr Hjelde,DEF,Aston Villa,-0.5,0,0,0,0,0.0,243,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2023-08-21T19:00:00Z,0,1,0,0,0,0,2,0,123228,0,1,0,0.0,0,1189,5951,4762,40,True,0
Aleksandar Mitrović,FWD,Leeds,1.0,0,0,8,0,38.3,210,0.15,0.23,0.08,1.07,19,2,0,6.3,8.6,2023-08-20T15:30:00Z,45,19,0,0,0,0,2,0,231181,0,1,3,16.0,1,-37395,10637,48032,65,False,0
Craig Dawson,DEF,Man City,0.0,0,0,0,0,0.0,459,0.00,0.00,0.00,0.00,17,0,0,0.0,0.0,2023-08-18T18:45:00Z,0,17,0,0,0,0,2,0,425,0,1,2,0.0,0,-144,0,144,45,True,0
Diogo Dalot Teixeira,DEF,Liverpool,4.0,0,0,0,0,0.0,342,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2023-08-19T19:00:00Z,0,15,0,0,0,0,2,0,664994,0,0,1,0.0,0,201248,229935,28687,50,True,0
Malang Sarr,DEF,Fulham,8.5,1,2,40,0,49.1,143,0.67,1.20,0.53,1.88,20,1,1,14.9,64.6,2023-08-19T14:00:00Z,80,20,0,0,0,0,2,0,3482735,1,4,1,35.0,12,48485,151741,103256,65,False,0
Amadou Onana,MID,Southampton,0.5,0,0,4,0,0.0,577,0.00,0.00,0.00,0.18,19,0,0,0.3,3.0,2023-08-20T15:30:00Z,21,7,0,0,0,0,2,0,9934,0,1,3,0.0,1,-1146,154,1300,45,True,0
Alphonse Areola,GK,Bournemouth,0.5,0,0,0,0,0.0,473,0.00,0.00,0.00,0.00,17,0,0,0.0,0.0,2023-08-18T18:45:00Z,0,16,0,0,0,0,2,0,1408388,0,1,2,0.0,0,63580,100654,37074,40,False,0
Carney Chukwuemeka,MID,Arsenal,3.0,0,0,29,1,0.4,48,0.00,0.00,0.00,0.68,11,0,0,1.6,14.0,2023-08-20T13:00:00Z,90,9,0,0,0,0,2,0,105680,1,0,4,2.0,6,-2372,6316,8688,45,True,0
Ben Davies,DEF,Nott'm Forest,0.0,0,0,4,0,2.1,499,0.01,0.01,0.00,0.35,18,0,0,1.0,7.4,2023-08-19T16:30:00Z,14,14,0,0,0,0,2,0,45916,0,0,2,0.0,1,-10174,967,11141,55,True,0
Steve Cook,DEF,West Ham,1.5,0,0,7,0,1.8,379,0.01,0.01,0.00,0.55,18,1,0,1.3,10.8,2023-08-19T16:30:00Z,24,18,0,0,0,0,2,0,45143,0,0,2,0.0,1,-5767,1961,7728,60,False,0
Antonee Robinson,DEF,Leeds,1.5,0,0,16,0,4.3,217,0.04,0.08,0.04,1.80,19,3,0,3.7,27.8,2023-08-20T15:30:00Z,90,19,0,0,0,0,2,0,247836,1,1,3,5.0,1,14631,30150,15519,50,False,0
Clément Lenglet,DEF,Nott'm Forest,5.0,0,2,36,1,14.6,513,0.03,0.70,0.67,1.64,18,0,1,12.4,39.2,2023-08-19T16:30:00Z,75,14,0,0,0,0,2,0,87103,1,0,2,70.0,10,-3487,6746,10233,45,True,0
Jordan Zemura,DEF,Newcastle,0.5,0,0,-1,0,1.3,76,0.00,0.23,0.23,0.20,14,0,0,0.8,0.0,2023-08-19T14:00:00Z,27,11,0,0,0,0,2,0,39780,0,1,3,8.0,1,-5254,1494,6748,50,False,0
Ryan Fraser,MID,Liverpool,0.0,0,0,0,0,0.0,359,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2023-08-19T19:00:00Z,0,15,0,0,0,0,2,0,6275,0,0,1,0.0,0,-3355,0,3355,75,True,0
Andrew Moran,MID,Brentford,0.0,0,0,0,0,0.0,651,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,4,0,0,0,0,2,0,1999,0,3,0,0.0,0,576,734,158,45,True,0
Darren Randolph,GK,Wolves,0.0,0,0,0,0,0.0,571,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,5,0,0,0,0,2,0,50421,0,4,1,0.0,0,-6283,0,6283,40,True,0
Adam Forshaw,MID,Aston Villa,0.0,0,0,0,0,0.0,224,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2023-08-21T19:00:00Z,0,1,0,0,0,0,2,0,5383,0,1,0,0.0,0,-663,310,973,45,True,0
Callum Hudson-Odoi,MID,Fulham,0.0,0,0,0,0,0.0,144,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,20,0,0,0,0,2,0,6534,0,4,1,0.0,0,-617,449,1066,45,False,0
Enock Mwepu,MID,Man Utd,0.0,0,0,0,0,0.0,118,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,10,0,0,0,0,2,0,2581,0,3,0,0.0,0,-267,236,503,45,False,0
Harvey Elliott,MID,Brighton,7.0,1,2,33,0,22.9,294,0.12,0.81,0.69,0.45,14,1,1,16.1,39.8,2023-08-19T14:00:00Z,75,3,0,0,0,0,2,0,267516,1,1,3,98.0,12,-2050,29834,31884,80,True,0
Tom Cairney,MID,Leeds,0.0,0,0,0,0,0.0,200,0.00,0.00,0.00,0.00,19,0,0,0.0,0.0,2023-08-20T15:30:00Z,0,19,0,0,0,0,2,0,499,0,1,3,0.0,0,-179,0,179,50,False,0
Nampalys Mendy,MID,Leicester,0.0,0,0,0,0,0.0,252,0.00,0.00,0.00,0.00,11,0,0,0.0,0.0,2023-08-20T13:00:00Z,0,2,0,0,0,0,2,0,16246,0,0,4,0.0,0,-1767,531,2298,45,False,0
Callum Wilson,FWD,Liverpool,3.5,0,0,15,1,9.0,356,0.04,0.14,0.10,0.29,16,0,0,1.9,6.4,2023-08-19T19:00:00Z,90,15,0,0,0,0,2,0,99862,1,0,1,4.0,3,-1687,11178,12865,50,True,0
Matthew Smith,MID,Newcastle,-0.5,0,0,0,0,0.0,607,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,11,0,0,0,0,2,0,9821,0,1,3,0.0,0,-908,133,1041,45,False,0
Jimmy Morgan,FWD,Leeds,1.0,0,0,0,0,0.0,671,0.00,0.00,0.00,0.00,19,0,0,0.0,0.0,2023-08-20T15:30:00Z,0,19,0,0,0,0,2,0,0,0,1,3,0.0,0,0,0,0,40,False,0
Rúben Gato Alves Dias,DEF,Brighton,0.0,0,0,0,0,0.0,312,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,3,0,0,0,0,2,0,3230,0,1,3,0.0,0,-761,0,761,40,True,0
Fábio Ferreira Vieira,MID,Everton,2.5,0,0,13,1,3.8,25,0.03,0.03,0.00,1.79,12,0,0,0.2,0.0,2023-08-21T19:00:00Z,66,8,0,0,0,1,2,0,24757,1,1,0,0.0,3,1117,4024,2907,45,False,0
