name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Willy Boly,DEF,Newcastle,0.5,0,0,6,0,1.3,474,0.00,0.00,0.00,1.80,7,1,0,1.7,13.2,2023-08-12T14:00:00Z,79,8,0,0,0,0,1,0,33202,1,1,0,2.0,2,0,0,0,40,True,0
Thiago Alcántara do Nascimento,MID,Wolves,1.0,0,0,0,0,0.0,277,0.00,0.00,0.00,0.00,5,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,9,0,0,0,0,1,0,48889,0,1,0,0.0,0,0,0,0,40,False,0
Michael Keane,DEF,Crystal Palace,0.1,0,0,0,0,0.0,180,0.00,0.00,0.00,0.00,1,0,0,0.0,0.0,2023-08-11T19:00:00Z,0,13,0,0,0,0,1,0,2966,0,3,0,0.0,0,0,0,0,50,True,0
Lukasz Fabianski,GK,Aston Villa,1.5,0,0,8,0,0.3,455,0.00,0.00,0.00,0.83,2,2,0,1.2,12.0,2023-08-12T12:00:00Z,90,1,0,0,0,0,1,0,6801,1,1,2,0.0,1,0,0,0,45,False,0
Harry Winks,MID,Aston Villa,0.0,0,0,0,0,0.0,434,0.00,0.00,0.00,0.00,2,0,0,0.0,0.0,2023-08-12T12:00:00Z,0,1,0,0,0,0,1,0,1539,0,1,2,0.0,0,0,0,0,45,False,0
Terry Ablade,FWD,Wolves,2.1,0,0,0,0,13.2,591,0.04,0.04,0.00,2.13,5,0,0,1.6,3.0,2023-08-12T14:00:00Z,45,9,0,0,0,0,1,0,53487,1,1,0,0.0,0,0,0,0,55,False,1
Lamare Bogarde,DEF,Newcastle,0.8,0,0,2,0,0.3,638,0.00,0.00,0.00,0.21,7,0,0,0.5,4.6,2023-08-12T14:00:00Z,10,8,0,0,0,0,1,0,317,0,1,0,0.0,1,0,0,0,50,True,0
Caoimhin Kelleher,GK,Brighton,1.5,0,0,0,0,0.0,289,0.00,0.00,0.00,0.00,9,0,0,0.0,0.0,2023-08-13T15:30:00Z,0,7,0,0,0,0,1,0,27036,0,1,1,0.0,0,0,0,0,40,False,0
Dominic Thompson,DEF,Spurs,1.6,0,0,4,0,0.3,98,0.01,0.08,0.07,0.57,8,0,0,2.8,10.4,2023-08-13T13:00:00Z,41,18,0,0,0,0,1,0,9965,0,2,2,17.0,1,0,0,0,50,True,0
Lloyd Kelly,DEF,Everton,1.6,0,0,0,0,0.0,73,0.00,0.00,0.00,0.00,3,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,19,0,0,0,0,1,0,1436,0,1,1,0.0,0,0,0,0,50,True,0
Jeremy Sarmiento Morante,MID,Spurs,2.1,0,3,33,0,21.3,119,0.05,0.29,0.24,1.02,8,2,1,11.6,49.8,2023-08-13T13:00:00Z,71,18,0,0,0,0,1,0,408924,1,2,2,45.0,9,0,0,0,60,True,0
Manor Solomon,MID,Man City,0.9,0,0,4,0,10.0,562,0.00,0.00,0.00,0.00,10,0,0,1.6,4.2,2023-08-14T19:00:00Z,2,14,0,0,0,0,1,0,12269,0,0,1,2.0,1,0,0,0,50,False,0
Stanley Mills,MID,Man City,1.5,0,0,0,0,0.0,560,0.00,0.00,0.00,0.00,10,0,0,0.0,0.0,2023-08-14T19:00:00Z,0,14,0,0,0,0,1,0,6023,0,0,1,0.0,0,0,0,0,45,False,0
Ryan Finnigan,MID,Liverpool,0.5,0,0,0,0,0.0,648,0.00,0.00,0.00,0.00,4,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,5,0,0,0,0,1,0,0,0,1,4,0.0,0,0,0,0,40,False,0
Andrew Robertson,DEF,Wolves,1.0,0,0,0,0,0.0,284,0.00,0.00,0.00,0.00,5,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,9,0,0,0,0,1,0,36955,0,1,0,0.0,0,0,0,0,40,False,0
Leon Bailey,MID,Brentford,0.5,0,0,0,0,0.0,45,0.00,0.00,0.00,0.00,6,0,0,0.0,0.0,2023-08-12T16:30:00Z,0,15,0,0,0,0,1,0,16597,0,1,5,0.0,0,0,0,0,40,False,0
Arthur Henrique Ramos de Oliveira Melo,MID,Spurs,1.0,0,0,0,0,0.0,620,0.00,0.00,0.00,0.00,8,0,0,0.0,0.0,2023-08-13T13:00:00Z,0,18,0,0,0,0,1,0,950,0,2,2,0.0,0,0,0,0,45,True,0
Kurt Zouma,DEF,Aston Villa,1.5,0,0,0,0,0.0,461,0.00,0.00,0.00,0.00,2,0,0,0.0,0.0,2023-08-12T12:00:00Z,0,1,0,0,0,0,1,0,4861,0,1,2,0.0,0,0,0,0,45,False,0
Duje Caleta-Car,DEF,Man Utd,0.5,0,0,0,0,0.0,623,0.00,0.00,0.00,0.00,9,0,0,0.0,0.0,2023-08-13T15:30:00Z,0,11,0,0,0,0,1,0,9955,0,1,1,0.0,0,0,0,0,45,True,0
Roberto Firmino,FWD,Wolves,1.0,0,0,0,0,0.0,279,0.00,0.00,0.00,0.00,5,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,9,0,0,0,0,1,0,41896,0,1,0,0.0,0,0,0,0,45,False,0
David Raya Martin,GK,Everton,1.6,0,0,13,0,15.3,81,0.04,0.07,0.03,1.07,3,1,0,3.5,18.8,2023-08-12T14:00:00Z,90,19,0,0,0,0,1,0,1430,1,1,1,1.0,2,0,0,0,50,True,0
Joe Rodon,DEF,Aston Villa,1.6,0,0,8,0,1.1,442,0.01,0.01,0.00,0.38,2,2,0,1.2,8.6,2023-08-12T12:00:00Z,70,1,0,0,0,0,1,0,10202,1,1,2,2.0,2,0,0,0,55,False,0
Jan Paul van Hecke,DEF,Chelsea,2.0,0,0,10,0,0.0,544,0.00,0.00,0.00,1.37,3,1,0,1.9,19.4,2023-08-12T14:00:00Z,90,3,0,0,0,0,1,0,78870,1,1,1,0.0,2,0,0,0,45,False,0
Mathias Jensen,MID,Everton,0.0,0,0,0,0,0.0,88,0.00,0.00,0.00,0.00,3,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,19,0,0,0,0,1,0,17482,0,1,1,0.0,0,0,0,0,40,True,0
Ryan Trevitt,MID,West Ham,1.5,0,0,0,0,0.0,632,0.00,0.00,0.00,0.00,10,0,0,0.0,0.0,2023-08-14T19:00:00Z,0,20,0,0,0,0,1,0,694,0,0,1,0.0,0,0,0,0,45,True,0
Cole Palmer,MID,Liverpool,0.5,0,0,10,0,0.7,316,0.00,0.00,0.00,4.10,4,4,0,2.2,21.2,2023-08-12T14:00:00Z,90,5,0,0,0,0,1,0,773157,1,1,4,0.0,0,0,0,0,40,False,0
Jeffrey Schlupp,MID,Crystal Palace,0.1,0,0,3,0,1.0,161,0.00,0.00,0.00,0.12,1,0,0,0.1,0.0,2023-08-11T19:00:00Z,1,13,0,0,0,0,1,0,26648,0,3,0,0.0,1,0,0,0,50,True,0
Eric Dier,DEF,Leicester,3.6,0,0,22,0,55.8,430,0.26,0.26,0.00,1.90,6,1,0,7.5,17.0,2023-08-12T16:30:00Z,90,2,0,0,0,0,1,0,2707037,1,1,5,2.0,2,0,0,0,65,True,0
Hugo Lloris,GK,Leicester,1.5,0,0,0,0,0.0,425,0.00,0.00,0.00,0.00,6,0,0,0.0,0.0,2023-08-12T16:30:00Z,0,2,0,0,0,0,1,0,15502,0,1,5,0.0,0,0,0,0,45,True,0
Alex Mighten,MID,West Ham,2.8,0,2,38,1,1.2,395,0.00,0.55,0.55,2.27,10,0,1,8.5,46.6,2023-08-14T19:00:00Z,90,20,0,0,0,0,1,0,153254,1,0,1,37.0,14,0,0,0,50,True,0
Ricardo Barbosa Pereira,DEF,Leeds,2.1,0,0,9,0,40.7,256,0.28,0.60,0.32,1.50,5,1,0,10.6,19.4,2023-08-12T14:00:00Z,90,10,0,0,0,0,1,0,75742,1,1,0,46.0,2,0,0,0,55,True,0
Marek Rodák,GK,Man Utd,0.0,0,0,0,0,0.0,213,0.00,0.00,0.00,0.00,9,0,0,0.0,0.0,2023-08-13T15:30:00Z,0,11,0,0,0,0,1,0,783,0,1,1,0.0,0,0,0,0,55,True,0
Sékou Mara,FWD,Chelsea,2.0,0,0,12,0,24.2,528,0.16,0.16,0.00,1.37,3,1,0,4.4,19.8,2023-08-12T14:00:00Z,90,3,0,0,0,0,1,0,21459,1,1,1,0.0,2,0,0,0,45,False,0
Ivan Neves Abreu Cavaleiro,MID,Man Utd,1.5,0,0,0,0,0.0,214,0.00,0.00,0.00,0.00,9,0,0,0.0,0.0,2023-08-13T15:30:00Z,0,11,0,0,0,0,1,0,8428,0,1,1,0.0,0,0,0,0,45,True,0
Hugo Bueno López,DEF,Wolves,1.9,0,0,-3,0,1.8,558,0.02,0.09,0.07,2.13,5,0,0,0.6,0.0,2023-08-12T14:00:00Z,57,9,0,0,0,0,1,0,103091,1,1,0,6.0,1,0,0,0,55,False,0
Oleksandr Zinchenko,DEF,Brighton,3.4,0,0,13,0,0.5,313,0.02,0.05,0.03,1.28,9,1,0,2.4,20.0,2023-08-13T15:30:00Z,90,7,0,0,0,0,1,0,732873,1,1,1,3.0,2,0,0,0,60,False,0
Archie Gray,MID,Man City,1.1,0,0,11,0,3.3,565,0.01,0.11,0.10,1.46,10,1,0,2.3,10.2,2023-08-14T19:00:00Z,90,14,0,0,0,0,1,0,2776,1,0,1,9.0,1,0,0,0,50,False,1
Omari Hutchinson,MID,Newcastle,0.5,0,0,0,0,0.0,653,0.00,0.00,0.00,0.00,7,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,8,0,0,0,0,1,0,0,0,1,0,0.0,0,0,0,0,40,True,0
Harrison Ashby,DEF,Man City,0.5,0,0,0,0,0.0,555,0.00,0.00,0.00,0.00,10,0,0,0.0,0.0,2023-08-14T19:00:00Z,0,14,0,0,0,0,1,0,7722,0,0,1,0.0,0,0,0,0,45,False,0
James McAtee,MID,Liverpool,1.1,0,0,3,0,0.0,317,0.00,0.00,0.00,1.22,4,1,0,0.0,0.0,2023-08-12T14:00:00Z,2,5,0,0,0,0,1,0,6590,0,1,4,0.0,1,0,0,0,50,False,0
Nick Pope,GK,West Ham,2.6,0,0,16,1,24.0,376,0.08,0.08,0.00,2.27,10,0,0,5.9,35.4,2023-08-14T19:00:00Z,90,20,0,0,0,0,1,0,372331,1,0,1,0.0,3,0,0,0,55,True,0
Jamie Shackleton,MID,Nott'm Forest,2.5,0,2,29,1,2.6,234,0.02,0.02,0.00,0.49,7,0,0,1.9,14.6,2023-08-12T14:00:00Z,90,17,0,0,0,0,1,0,19560,1,1,0,2.0,8,0,0,0,45,False,0
Odsonne Edouard,FWD,Crystal Palace,-0.5,0,0,0,0,0.0,166,0.00,0.00,0.00,0.00,1,0,0,0.0,0.0,2023-08-11T19:00:00Z,0,13,0,0,0,0,1,0,12585,0,3,0,0.0,0,0,0,0,40,True,0
Aaron Hickey,DEF,Southampton,0.0,0,0,0,0,0.0,510,0.00,0.00,0.00,0.00,8,0,0,0.0,0.0,2023-08-13T13:00:00Z,0,4,0,0,0,0,1,0,20378,0,2,2,0.0,0,0,0,0,40,False,0
Mohamed Salah,MID,Wolves,2.0,0,0,25,1,2.8,283,0.01,0.01,0.00,2.73,5,0,0,3.0,21.2,2023-08-12T14:00:00Z,90,9,0,0,0,0,1,0,51917,1,1,0,6.0,6,0,0,0,45,False,0
Crysencio Summerville,MID,Nott'm Forest,2.1,0,0,9,1,23.4,240,0.08,0.14,0.06,0.49,7,0,0,6.0,17.0,2023-08-12T14:00:00Z,90,17,0,0,0,0,1,0,15266,1,1,0,20.0,3,0,0,0,50,False,0
Oliver Skipp,MID,Aston Villa,0.0,0,0,0,0,0.0,441,0.00,0.00,0.00,0.00,2,0,0,0.0,0.0,2023-08-12T12:00:00Z,0,1,0,0,0,0,1,0,3344,0,1,2,0.0,0,0,0,0,45,False,0
Saïd Benrahma,MID,Aston Villa,0.0,0,0,0,0,0.0,464,0.00,0.00,0.00,0.00,2,0,0,0.0,0.0,2023-08-12T12:00:00Z,0,1,0,0,0,0,1,0,40046,0,1,2,0.0,0,0,0,0,45,False,0
Robert Kenedy Nunes do Nascimento,DEF,Fulham,1.6,0,0,0,0,0.0,138,0.00,0.00,0.00,0.00,4,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,12,0,0,0,0,1,0,6587,0,1,4,0.0,0,0,0,0,50,True,0
Jack Stacey,DEF,Everton,1.2,0,0,8,0,14.8,65,0.03,0.05,0.02,0.84,3,1,0,3.5,11.4,2023-08-12T14:00:00Z,66,19,0,0,0,0,1,0,1557,1,1,1,9.0,2,0,0,0,50,True,0
Chris Mepham,DEF,Everton,1.0,0,0,0,0,0.0,71,0.00,0.00,0.00,0.00,3,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,19,0,0,0,0,1,0,6701,0,1,1,0.0,0,0,0,0,45,True,0
Mohammed Salisu,DEF,Leicester,0.0,0,0,0,0,0.0,420,0.00,0.00,0.00,0.00,6,0,0,0.0,0.0,2023-08-12T16:30:00Z,0,2,0,0,0,0,1,0,1456,0,1,5,0.0,0,0,0,0,40,True,0
Ben Pearson,MID,Everton,0.0,0,0,0,0,0.0,68,0.00,0.00,0.00,0.00,3,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,19,0,0,0,0,1,0,2520,0,1,1,0.0,0,0,0,0,45,True,0
Fabio Henrique Tavares,MID,Wolves,1.6,0,0,13,1,12.8,282,0.08,0.08,0.00,2.73,5,0,0,2.8,13.2,2023-08-12T14:00:00Z,90,9,0,0,0,0,1,0,86790,1,1,0,2.0,3,0,0,0,50,False,0
Lucas Torreira di Pascua,MID,Bournemouth,2.6,0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,2,0,0,0.0,0.0,2023-08-12T12:00:00Z,0,16,0,0,0,0,1,0,14977,0,1,2,0.0,0,0,0,0,55,True,0
Joe Ayodele-Aribo,MID,Southampton,2.0,0,0,9,0,5.0,512,0.03,0.15,0.12,2.02,8,2,0,2.6,17.0,2023-08-13T13:00:00Z,76,4,0,0,0,0,1,0,13680,0,2,2,4.0,0,0,0,0,45,False,1
Çaglar Söyüncü,DEF,Wolves,1.5,1,0,10,0,0.8,267,0.00,0.00,0.00,0.60,5,0,0,0.3,0.6,2023-08-12T14:00:00Z,32,9,0,0,0,0,1,0,93427,0,1,0,2.0,4,0,0,0,55,False,0
Hakim Ziyech,MID,Fulham,2.4,0,1,26,0,16.1,135,0.03,1.33,1.30,1.20,4,1,1,11.4,40.8,2023-08-12T14:00:00Z,87,12,0,0,0,0,1,0,2090041,1,1,4,57.0,7,0,0,0,55,True,0
Kofi Balmer,DEF,Chelsea,0.0,0,0,0,0,0.0,642,0.00,0.00,0.00,0.00,3,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,3,0,0,0,0,1,0,9486,0,1,1,0.0,0,0,0,0,50,False,0
Rodrigo Hernandez,MID,Liverpool,0.5,0,0,6,0,0.7,315,0.00,0.00,0.00,2.34,4,2,0,1.4,13.2,2023-08-12T14:00:00Z,75,5,0,0,0,0,1,0,64219,1,1,4,0.0,0,0,0,0,40,False,1
Donny van de Beek,MID,Liverpool,0.0,0,0,0,0,0.0,336,0.00,0.00,0.00,0.00,4,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,5,0,0,0,0,1,0,32514,0,1,4,0.0,0,0,0,0,45,False,0
Lewis O'Brien,MID,Chelsea,1.0,0,0,16,0,0.0,524,0.00,0.00,0.00,1.37,3,1,0,2.1,21.2,2023-08-12T14:00:00Z,90,3,0,0,0,0,1,4,1900454,1,1,1,0.0,3,0,0,0,40,False,0
Mads Bech Sørensen,DEF,Spurs,1.0,0,0,0,0,0.0,91,0.00,0.00,0.00,0.00,8,0,0,0.0,0.0,2023-08-13T13:00:00Z,0,18,0,0,0,0,1,0,21041,0,2,2,0.0,0,0,0,0,40,True,0
Josh Onomah,MID,Man Utd,2.0,0,0,8,0,26.0,216,0.09,0.09,0.00,1.23,9,1,0,4.9,13.0,2023-08-13T15:30:00Z,80,11,0,0,0,0,1,0,142685,1,1,1,10.0,2,0,0,0,70,True,0
Yerry Mina,DEF,Man Utd,0.0,0,0,0,0,0.0,188,0.00,0.00,0.00,0.00,9,0,0,0.0,0.0,2023-08-13T15:30:00Z,0,11,0,0,0,0,1,0,3762,0,1,1,0.0,0,0,0,0,65,True,0
Kieffer Moore,FWD,Everton,1.6,0,0,1,0,1.2,62,0.00,0.00,0.00,0.84,3,1,0,0.9,5.4,2023-08-12T14:00:00Z,59,19,0,0,0,0,1,0,12860,1,1,1,2.0,1,0,0,0,50,True,0
Nathan Tella,MID,Leicester,2.6,1,0,18,0,29.5,412,0.36,0.43,0.07,1.50,6,1,0,5.6,21.8,2023-08-12T16:30:00Z,67,2,0,0,0,0,1,0,33579,1,1,5,5.0,4,0,0,0,55,True,1
João Cancelo,DEF,Brighton,1.5,0,0,0,0,0.0,306,0.00,0.00,0.00,0.00,9,0,0,0.0,0.0,2023-08-13T15:30:00Z,0,7,0,0,0,0,1,0,20671,0,1,1,0.0,0,0,0,0,40,False,0
Matija Šarkić,GK,Southampton,0.0,0,0,0,0,0.0,492,0.00,0.00,0.00,0.00,8,0,0,0.0,0.0,2023-08-13T13:00:00Z,0,4,0,0,0,0,1,0,769,0,2,2,0.0,0,0,0,0,55,False,0
Yan Valery,DEF,Leicester,1.5,0,0,0,0,0.0,414,0.00,0.00,0.00,0.00,6,0,0,0.0,0.0,2023-08-12T16:30:00Z,0,2,0,0,0,0,1,0,4923,0,1,5,0.0,0,0,0,0,45,True,0
Ryan Yates,MID,West Ham,2.5,0,0,0,0,0.0,387,0.00,0.00,0.00,0.00,10,0,0,0.0,0.0,2023-08-14T19:00:00Z,0,20,0,0,0,0,1,0,47284,0,0,1,0.0,0,0,0,0,45,True,0
Stuart Dallas,DEF,Nott'm Forest,2.8,0,0,21,1,96.2,226,0.58,1.09,0.51,0.49,7,0,0,14.5,13.4,2023-08-12T14:00:00Z,90,17,0,0,0,0,1,0,1431792,1,1,0,35.0,3,0,0,0,65,False,0
James Maddison,MID,Leeds,1.6,0,0,18,0,38.1,261,0.38,0.43,0.05,1.50,5,1,0,6.7,11.4,2023-08-12T14:00:00Z,90,10,0,0,0,0,1,0,20548,1,1,0,17.0,2,0,0,0,50,True,0
Paul Dummett,DEF,Arsenal,3.1,0,0,1,0,0.7,362,0.02,0.02,0.00,0.07,1,0,0,0.0,0.0,2023-08-11T19:00:00Z,10,6,0,0,0,0,1,0,13573,0,3,0,0.0,1,0,0,0,50,False,0
Timothy Castagne,DEF,Leeds,1.4,0,0,-4,1,11.7,258,0.00,1.35,1.35,0.32,5,0,0,9.6,9.4,2023-08-12T14:00:00Z,71,10,0,0,0,0,1,0,98113,1,1,0,75.0,2,0,0,0,50,True,0
Gavin Bazunu,GK,Leicester,0.0,0,0,0,0,0.0,422,0.00,0.00,0.00,0.00,6,0,0,0.0,0.0,2023-08-12T16:30:00Z,0,2,0,0,0,0,1,0,5488,0,1,5,0.0,0,0,0,0,40,True,0
Bobby Clark,MID,Brentford,1.5,0,0,12,0,12.6,584,0.02,0.02,0.00,2.36,6,3,0,3.1,18.2,2023-08-12T16:30:00Z,59,15,0,0,0,0,1,0,222078,0,1,5,0.0,0,0,0,0,45,False,0
Mohamed Dräger,DEF,West Ham,2.5,0,0,5,0,0.1,386,0.00,0.00,0.00,2.03,10,0,0,0.5,3.0,2023-08-14T19:00:00Z,45,20,0,0,0,0,1,0,14245,0,0,1,2.0,1,0,0,0,45,True,0
Lewis Brunt,DEF,Wolves,1.0,0,0,0,0,0.0,273,0.00,0.00,0.00,0.00,5,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,9,0,0,0,0,1,0,8651,0,1,0,0.0,0,0,0,0,45,False,0
Scott Carson,GK,Southampton,3.2,0,0,0,0,0.0,502,0.00,0.00,0.00,0.00,8,0,0,0.0,0.0,2023-08-13T13:00:00Z,0,4,0,0,0,0,1,0,61840,0,2,2,0.0,0,0,0,0,50,False,0
Alex McCarthy,GK,West Ham,2.5,1,3,40,1,37.4,401,0.78,0.78,0.00,2.27,10,0,0,8.9,45.6,2023-08-14T19:00:00Z,90,20,0,0,0,0,1,0,122037,1,0,1,6.0,12,0,0,0,45,True,0
Sam Surridge,FWD,West Ham,2.8,0,0,7,0,4.1,391,0.02,0.02,0.00,0.24,10,0,0,0.9,4.8,2023-08-14T19:00:00Z,45,20,0,0,0,0,1,0,572051,1,0,1,0.0,0,0,0,0,50,True,1
Stefan Ortega Moreno,GK,Liverpool,0.5,0,0,0,0,0.0,324,0.00,0.00,0.00,0.00,4,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,5,0,0,0,0,1,0,264863,0,1,4,0.0,0,0,0,0,45,False,0
Neal Maupay,FWD,Spurs,2.1,0,0,9,0,1.8,110,0.01,0.01,0.00,1.02,8,2,0,1.7,8.8,2023-08-13T13:00:00Z,71,18,0,0,0,0,1,0,11500,1,2,2,6.0,2,0,0,0,55,True,0
Josh Wilson-Esbrand,DEF,Liverpool,1.1,0,0,0,0,0.0,322,0.00,0.00,0.00,0.00,4,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,5,0,0,0,0,1,0,2180,0,1,4,0.0,0,0,0,0,50,False,0
Tyrell Malacia,DEF,Southampton,2.6,2,2,31,0,82.9,504,0.94,1.01,0.07,2.02,8,2,0,15.3,49.2,2023-08-13T13:00:00Z,90,4,0,0,0,0,1,0,917670,1,2,2,21.0,9,0,0,0,75,False,1
Julián Álvarez,FWD,Liverpool,1.1,0,0,0,0,0.0,319,0.00,0.00,0.00,0.00,4,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,5,0,0,0,0,1,0,4328,0,1,4,0.0,0,0,0,0,50,False,0
Diogo Teixeira da Silva,FWD,Wolves,2.1,0,0,13,1,32.9,288,0.20,0.27,0.07,2.73,5,0,0,4.9,10.8,2023-08-12T14:00:00Z,90,9,0,0,0,0,1,0,15157,1,1,0,5.0,3,0,0,0,55,False,0
Jaden Philogene-Bidace,MID,Brentford,0.0,0,0,0,0,0.0,55,0.00,0.00,0.00,0.00,6,0,0,0.0,0.0,2023-08-12T16:30:00Z,0,15,0,0,0,0,1,0,13340,0,1,5,0.0,0,0,0,0,60,False,0
Kyle John,DEF,Aston Villa,0.5,0,0,0,0,0.0,637,0.00,0.00,0.00,0.00,2,0,0,0.0,0.0,2023-08-12T12:00:00Z,0,1,0,0,0,0,1,0,5787,0,1,2,0.0,0,0,0,0,40,False,0
Dejan Kulusevski,MID,Aston Villa,1.1,0,0,0,0,0.0,446,0.00,0.00,0.00,0.00,2,0,0,0.0,0.0,2023-08-12T12:00:00Z,0,1,0,0,0,0,1,0,2455,0,1,2,0.0,0,0,0,0,50,False,0
Roméo Lavia,MID,Liverpool,1.5,0,0,2,0,0.3,321,0.02,0.02,0.00,2.55,4,3,0,0.1,1.0,2023-08-12T14:00:00Z,26,5,0,0,0,0,1,0,15179,0,1,4,0.0,0,0,0,0,45,False,0
Luke Shaw,DEF,Liverpool,0.5,0,0,0,0,0.0,332,0.00,0.00,0.00,0.00,4,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,5,0,0,0,0,1,0,18802,0,1,4,0.0,0,0,0,0,45,False,0
Maxwel Cornet,MID,Liverpool,1.5,0,0,10,0,0.1,575,0.01,0.01,0.00,4.10,4,4,0,1.4,13.6,2023-08-12T14:00:00Z,90,5,0,0,0,0,1,0,16518,1,1,4,0.0,0,0,0,0,45,False,0
Keane Lewis-Potter,MID,Southampton,1.6,0,0,8,0,5.1,515,0.01,0.01,0.00,1.72,8,2,0,1.1,2.2,2023-08-13T13:00:00Z,74,4,0,0,0,0,1,0,19189,1,2,2,4.0,1,0,0,0,50,False,1
Asmir Begović,GK,Crystal Palace,0.5,0,0,10,0,1.8,176,0.01,0.01,0.00,2.21,1,3,0,1.0,8.0,2023-08-11T19:00:00Z,90,13,0,0,0,0,1,0,22396,1,3,0,0.0,1,0,0,0,45,True,0
Moisés Caicedo Corozo,MID,Spurs,1.0,0,0,0,0,0.0,120,0.00,0.00,0.00,0.00,8,0,0,0.0,0.0,2023-08-13T13:00:00Z,0,18,0,0,0,0,1,0,65034,0,2,2,0.0,0,0,0,0,45,True,0
Mads Roerslev Rasmussen,DEF,Spurs,2.0,0,0,7,0,1.0,90,0.01,0.01,0.00,1.14,8,2,0,1.7,14.2,2023-08-13T13:00:00Z,83,18,0,0,0,0,1,0,22045,1,2,2,2.0,1,0,0,0,45,True,0
Sven Botman,DEF,West Ham,2.8,0,0,0,0,0.0,377,0.00,0.00,0.00,0.00,10,0,0,0.0,0.0,2023-08-14T19:00:00Z,0,20,0,0,0,0,1,0,165972,0,0,1,0.0,0,0,0,0,50,True,0
Andreas Hoelgebaum Pereira,MID,Arsenal,4.3,0,0,0,0,0.0,346,0.00,0.00,0.00,0.00,1,0,0,0.0,0.0,2023-08-11T19:00:00Z,0,6,0,0,0,0,1,0,303916,0,3,0,0.0,0,0,0,0,60,False,0
Shane Duffy,DEF,Spurs,2.1,0,0,6,0,11.5,105,0.01,0.03,0.02,1.26,8,2,0,4.3,14.6,2023-08-13T13:00:00Z,90,18,0,0,0,0,1,0,6508,1,2,2,17.0,2,0,0,0,55,True,0
Yegor Yarmolyuk,MID,Leeds,1.0,0,0,0,0,0.0,650,0.00,0.00,0.00,0.00,5,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,10,0,0,0,0,1,0,0,0,1,0,0.0,0,0,0,0,45,True,0
Thiago Emiliano da Silva,DEF,Fulham,2.1,0,0,12,1,25.8,128,0.11,0.15,0.04,0.41,4,0,0,3.8,7.4,2023-08-12T14:00:00Z,73,12,0,0,0,0,1,0,12367,1,1,4,5.0,3,0,0,0,50,True,0
Lino Sousa,DEF,Liverpool,0.9,1,0,10,0,0.3,631,0.00,0.12,0.12,2.55,4,3,0,2.9,5.2,2023-08-12T14:00:00Z,26,5,0,0,0,0,1,0,4167,0,1,4,23.0,4,0,0,0,50,False,0
Gabriel Fernando de Jesus,FWD,Aston Villa,0.5,0,0,20,0,0.0,28,0.00,0.00,0.00,0.83,2,2,0,3.0,30.0,2023-08-12T12:00:00Z,90,1,0,0,0,0,1,5,1161059,1,1,2,0.0,2,0,0,0,40,False,0
Christian Pulisic,MID,Fulham,2.8,0,1,26,1,23.4,140,0.02,0.57,0.55,0.41,4,0,1,10.4,44.2,2023-08-12T14:00:00Z,73,12,0,0,0,0,1,0,198849,1,1,4,36.0,9,0,0,0,65,True,0
Romain Perraud,DEF,Leicester,0.0,0,0,0,0,0.0,417,0.00,0.00,0.00,0.00,6,0,0,0.0,0.0,2023-08-12T16:30:00Z,0,2,0,0,0,0,1,0,1621,0,1,5,0.0,0,0,0,0,45,True,0
Emile Smith Rowe,MID,Bournemouth,3.3,1,0,23,0,42.5,12,0.22,0.22,0.00,1.16,2,1,0,7.6,25.4,2023-08-12T12:00:00Z,85,16,0,0,0,0,1,0,1204797,1,1,2,8.0,5,0,0,0,80,True,0
Fin Stevens,DEF,Bournemouth,2.6,0,0,18,0,4.6,540,0.03,0.28,0.25,1.18,2,1,0,5.7,21.6,2023-08-12T12:00:00Z,90,16,0,0,0,0,1,0,511196,1,1,2,31.0,2,0,0,0,55,True,0
Luke Cundle,MID,Newcastle,0.7,0,0,0,0,0.0,485,0.00,0.00,0.00,0.00,7,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,8,0,0,0,0,1,0,4993,0,1,0,0.0,0,0,0,0,55,True,0
