name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Bernd Leno,GK,Arsenal,1.0,0,0,0,0,0.0,2,0.00,0.00,0.00,0.00,111,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,6,0,0,0,0,12,0,44587,0,1,3,0.0,0,-390,1464,1854,39,True,0
Conor Coventry,MID,Newcastle,0.0,0,0,0,0,0.0,556,0.00,0.00,0.00,0.00,120,0,0,0.0,0.0,2023-11-11T12:30:00Z,0,18,0,0,0,0,12,0,5153,0,1,2,0.0,0,-119,0,119,40,True,0
Adama Traoré Diarra,MID,Everton,0.0,0,0,0,0,0.0,491,0.00,0.00,0.00,0.00,120,0,0,0.0,0.0,2023-11-11T12:30:00Z,0,20,0,0,0,0,12,0,20788,0,1,2,0.0,0,154,580,426,39,False,0
Matheus Santos Carneiro Da Cunha,FWD,West Ham,-1.0,0,0,0,0,0.0,682,0.00,0.00,0.00,0.00,118,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,14,0,0,0,0,12,0,3648,0,0,1,0.0,0,108,279,171,40,False,0
Robin Koch,DEF,Fulham,3.7,0,0,9,0,0.0,230,0.00,0.00,0.00,1.60,116,3,0,1.2,11.6,2023-11-11T15:00:00Z,90,9,0,0,0,0,12,1,557569,1,3,2,0.0,1,104137,115600,11463,46,True,0
Adam Webster,DEF,Leeds,6.2,0,0,1,0,48.2,108,0.47,1.02,0.55,1.53,117,3,0,8.9,8.6,2023-11-12T14:00:00Z,90,11,0,0,0,0,12,0,2264899,1,0,3,32.0,2,62208,191492,129284,68,False,0
Matt Turner,GK,Arsenal,0.0,0,0,0,0,0.0,24,0.00,0.00,0.00,0.00,111,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,6,0,0,0,0,12,0,11010,0,1,3,0.0,0,-222,0,222,44,True,0
Jannik Vestergaard,DEF,Aston Villa,0.0,0,0,0,0,0.0,253,0.00,0.00,0.00,0.00,116,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,8,0,0,0,0,12,0,8687,0,3,2,0.0,0,-179,0,179,53,False,0
Nathan Ferguson,DEF,Man City,-0.3,0,0,1,0,0.0,174,0.00,0.05,0.05,0.00,111,0,0,0.0,0.0,2023-11-11T15:00:00Z,5,1,0,0,0,0,12,0,2460,0,1,3,1.0,1,-22,112,134,49,False,0
Solly March,MID,Leeds,0.0,0,0,0,0,0.0,107,0.00,0.00,0.00,0.00,117,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,11,0,0,0,0,12,0,2025,0,0,3,0.0,0,-94,3,97,47,False,0
Ruben Loftus-Cheek,MID,Brighton,0.0,0,0,0,0,0.0,136,0.00,0.00,0.00,0.00,114,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,17,0,0,0,0,12,0,1447,0,1,1,0.0,0,-25,0,25,40,True,0
Neco Williams,DEF,Leicester,2.5,0,0,2,0,0.4,295,0.00,0.02,0.02,0.07,117,0,0,1.0,2.6,2023-11-12T14:00:00Z,7,4,0,0,0,0,12,0,18078,0,0,3,7.0,1,-211,867,1078,48,True,0
Junior Stanislas,MID,Bournemouth,1.3,0,0,13,0,18.8,58,0.38,0.46,0.08,0.93,112,1,0,4.4,12.6,2023-11-12T14:00:00Z,90,10,0,0,0,0,12,0,51454,1,1,3,13.0,2,-1284,582,1866,57,True,0
Lewis Warrington,MID,Newcastle,0.0,0,0,0,0,0.0,561,0.00,0.00,0.00,0.00,120,0,0,0.0,0.0,2023-11-11T12:30:00Z,0,18,0,0,0,0,12,0,17196,0,1,2,0.0,0,-518,372,890,44,True,0
Marcus Oliveira Alencar,MID,Nott'm Forest,0.8,0,0,14,0,0.8,27,0.01,0.01,0.00,1.54,114,1,0,1.3,9.8,2023-11-12T14:00:00Z,90,5,0,0,0,0,12,0,169197,1,1,1,2.0,2,3427,10032,6605,39,False,0
Willy Boly,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,474,0.00,0.00,0.00,0.00,114,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,5,0,0,0,0,12,0,61153,0,1,1,0.0,0,-4475,45,4520,40,False,0
Thiago Alcántara do Nascimento,MID,Southampton,0.0,0,0,0,0,0.0,277,0.00,0.00,0.00,0.00,112,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,2,0,0,0,0,12,0,23876,0,1,3,0.0,0,-861,0,861,40,False,0
Michael Keane,DEF,Man City,0.0,0,0,0,0,0.0,180,0.00,0.00,0.00,0.00,111,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,1,0,0,0,0,12,0,927,0,1,3,0.0,0,-17,0,17,49,False,0
Lukasz Fabianski,GK,Spurs,0.0,0,0,0,0,0.0,455,0.00,0.00,0.00,0.00,119,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,19,0,0,0,0,12,0,8980,0,2,3,0.0,0,-132,90,222,45,False,0
Harry Winks,MID,Spurs,0.0,0,0,0,0,0.0,434,0.00,0.00,0.00,0.00,119,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,19,0,0,0,0,12,0,488,0,2,3,0.0,0,-14,0,14,45,False,0
Terry Ablade,FWD,Southampton,2.3,0,0,5,0,12.8,591,0.00,0.21,0.21,2.12,112,3,0,3.2,3.8,2023-11-12T14:00:00Z,81,2,0,0,0,0,12,0,37806,1,1,3,15.0,2,-2776,2506,5282,53,False,0
Lamare Bogarde,DEF,Nott'm Forest,1.2,0,0,2,0,0.3,638,0.00,0.00,0.00,1.30,114,1,0,0.9,8.4,2023-11-12T14:00:00Z,51,5,0,0,0,0,12,0,1649,1,1,1,0.0,1,22,128,106,50,False,0
Caoimhin Kelleher,GK,Leicester,0.5,0,0,0,0,0.0,289,0.00,0.00,0.00,0.00,117,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,4,0,0,0,0,12,0,29348,0,0,3,0.0,0,-272,291,563,40,True,0
Dominic Thompson,DEF,Leeds,0.0,0,0,0,0,0.0,98,0.00,0.00,0.00,0.00,117,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,11,0,0,0,0,12,0,3943,0,0,3,0.0,0,-94,5,99,48,False,0
Lloyd Kelly,DEF,Brentford,0.0,0,0,0,0,0.0,73,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2023-11-11T17:30:00Z,0,15,0,0,0,0,12,0,948,0,0,2,0.0,0,-11,0,11,49,True,0
Jeremy Sarmiento Morante,MID,Leeds,1.5,0,0,5,0,1.5,119,0.01,0.15,0.14,1.43,117,2,0,1.3,0.2,2023-11-12T14:00:00Z,71,11,0,0,0,0,12,0,909559,1,0,3,11.0,2,-59571,33223,92794,59,False,0
Manor Solomon,MID,Newcastle,1.3,0,0,-7,0,0.1,562,0.00,0.15,0.15,0.20,120,0,0,0.5,1.0,2023-11-11T12:30:00Z,17,18,0,0,0,0,12,0,21133,0,1,2,4.0,1,883,2732,1849,49,True,0
Stanley Mills,MID,Newcastle,0.0,0,0,0,0,0.0,560,0.00,0.00,0.00,0.00,120,0,0,0.0,0.0,2023-11-11T12:30:00Z,0,18,0,0,0,0,12,0,5745,0,1,2,0.0,0,-86,78,164,43,True,0
Ryan Finnigan,MID,West Ham,0.0,0,0,0,0,0.0,648,0.00,0.00,0.00,0.00,118,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,14,0,0,0,0,12,0,1898,0,0,1,0.0,0,-30,0,30,40,False,0
Andrew Robertson,DEF,Southampton,0.0,0,0,0,0,0.0,284,0.00,0.00,0.00,0.00,112,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,2,0,0,0,0,12,0,37997,0,1,3,0.0,0,831,1663,832,39,False,0
Leon Bailey,MID,Bournemouth,0.0,0,0,0,0,0.0,45,0.00,0.00,0.00,0.00,112,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,10,0,0,0,0,12,0,20432,0,1,3,0.0,0,-148,619,767,40,True,0
Noni Madueke,MID,Leicester,0.8,0,0,0,0,0.0,708,0.00,0.00,0.00,0.00,117,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,4,0,0,0,0,12,0,13208,0,0,3,0.0,0,-3167,1164,4331,50,True,0
Arthur Henrique Ramos de Oliveira Melo,MID,Leeds,-0.5,0,0,0,0,0.0,620,0.00,0.00,0.00,0.00,117,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,11,0,0,0,0,12,0,2612,0,0,3,0.0,0,-126,88,214,45,False,0
Kurt Zouma,DEF,Spurs,0.0,0,0,0,0,0.0,461,0.00,0.00,0.00,0.00,119,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,19,0,0,0,0,12,0,2147,0,2,3,0.0,0,-37,0,37,44,False,0
Duje Caleta-Car,DEF,Crystal Palace,0.0,0,0,0,0,0.0,623,0.00,0.00,0.00,0.00,115,0,0,0.0,0.0,2023-11-12T16:30:00Z,0,13,0,0,0,0,12,0,7428,0,4,4,0.0,0,-180,0,180,45,True,0
Roberto Firmino,FWD,Southampton,0.0,0,0,0,0,0.0,279,0.00,0.00,0.00,0.00,112,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,2,0,0,0,0,12,0,55078,0,1,3,0.0,0,-4543,1090,5633,44,False,0
David Raya Martin,GK,Brentford,0.5,0,0,3,0,0.1,81,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2023-11-11T17:30:00Z,1,15,0,0,0,0,12,0,1841,0,0,2,0.0,1,-27,22,49,48,True,0
Joe Rodon,DEF,Spurs,0.3,0,0,3,0,2.5,442,0.01,0.01,0.00,1.10,119,2,0,1.2,9.4,2023-11-12T14:00:00Z,45,19,0,0,0,0,12,0,5664,0,2,3,0.0,1,-3,66,69,53,False,0
Jan Paul van Hecke,DEF,Man Utd,0.5,0,0,16,0,0.4,544,0.01,0.01,0.00,1.68,119,2,0,1.8,17.8,2023-11-12T14:00:00Z,90,16,0,0,0,0,12,0,184567,1,2,3,0.0,1,-27447,621,28068,45,True,0
Mathias Jensen,MID,Brentford,0.0,0,0,0,0,0.0,88,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2023-11-11T17:30:00Z,0,15,0,0,0,0,12,0,9585,0,0,2,0.0,0,-205,0,205,40,True,0
Ryan Trevitt,MID,Liverpool,1.0,0,0,0,0,0.0,632,0.00,0.00,0.00,0.00,118,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,12,0,0,0,0,12,0,1542,0,0,1,0.0,0,-39,45,84,44,True,0
Cole Palmer,MID,West Ham,0.0,0,0,0,0,0.0,316,0.00,0.00,0.00,0.00,118,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,14,0,0,0,0,12,0,329152,0,0,1,0.0,0,-20143,789,20932,39,False,0
Jeffrey Schlupp,MID,Man City,2.7,0,0,23,0,10.5,161,0.00,0.09,0.09,2.03,111,3,1,6.7,39.0,2023-11-11T15:00:00Z,84,1,0,0,0,0,12,0,15413,1,1,3,17.0,7,-1017,641,1658,47,False,0
Eric Dier,DEF,Chelsea,3.8,0,0,7,0,13.7,430,0.03,0.03,0.00,2.49,113,2,0,2.9,11.0,2023-11-11T17:30:00Z,90,3,0,0,0,0,12,0,5172443,1,0,2,4.0,1,207984,232314,24330,70,False,0
Hugo Lloris,GK,Chelsea,1.2,0,0,1,0,1.9,425,0.01,0.08,0.07,2.17,113,2,0,2.2,7.4,2023-11-11T17:30:00Z,59,3,0,0,0,0,12,0,17719,0,0,2,13.0,1,-110,759,869,44,False,0
Alex Mighten,MID,Liverpool,1.7,0,0,3,0,0.0,395,0.00,0.00,0.00,0.02,118,0,0,0.4,2.2,2023-11-11T15:00:00Z,11,12,0,0,0,0,12,0,267433,0,0,1,2.0,1,-2945,6892,9837,50,True,0
Alexandre Moreno Lopera,DEF,Man City,-1.0,0,0,0,0,0.0,694,0.00,0.00,0.00,0.00,111,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,1,0,0,0,0,12,0,538,0,1,3,0.0,0,-4,20,24,50,False,0
Ricardo Barbosa Pereira,DEF,Southampton,1.7,0,0,4,0,19.4,256,0.07,0.14,0.07,2.12,112,3,0,3.6,8.8,2023-11-12T14:00:00Z,81,2,0,0,0,0,12,0,26522,1,1,3,8.0,1,-433,435,868,54,False,1
Marek Rodák,GK,Crystal Palace,0.0,0,0,0,0,0.0,213,0.00,0.00,0.00,0.00,115,0,0,0.0,0.0,2023-11-12T16:30:00Z,0,13,0,0,0,0,12,0,395,0,4,4,0.0,0,-2,0,2,55,True,0
Daniel Bentley,GK,Crystal Palace,-1.0,0,0,0,0,0.0,717,0.00,0.00,0.00,0.00,115,0,0,0.0,0.0,2023-11-12T16:30:00Z,0,13,0,0,0,0,12,0,2802,0,4,4,0.0,0,39,295,256,45,True,0
Sékou Mara,FWD,Man Utd,1.0,0,0,15,0,6.4,528,0.02,0.02,0.00,1.68,119,2,0,3.1,24.8,2023-11-12T14:00:00Z,90,16,0,0,0,0,12,0,351342,1,2,3,0.0,0,65983,79908,13925,46,True,1
Ivan Neves Abreu Cavaleiro,MID,Crystal Palace,-1.0,0,0,0,0,0.0,214,0.00,0.00,0.00,0.00,115,0,0,0.0,0.0,2023-11-12T16:30:00Z,0,13,0,0,0,0,12,0,9545,0,4,4,0.0,0,-51,150,201,43,True,0
Hugo Bueno López,DEF,Southampton,3.0,0,2,29,0,11.6,558,0.00,0.60,0.60,2.12,112,3,1,9.3,40.4,2023-11-12T14:00:00Z,73,2,0,0,0,0,12,0,60916,1,1,3,41.0,8,-4278,1698,5976,52,False,0
Oleksandr Zinchenko,DEF,Leicester,4.3,0,0,24,1,1.3,313,0.01,0.08,0.07,1.57,117,0,0,5.2,31.2,2023-11-12T14:00:00Z,90,4,0,0,0,0,12,0,824499,1,0,3,19.0,6,-35150,24350,59500,61,True,0
Archie Gray,MID,Newcastle,7.0,0,3,41,0,1.8,565,0.03,0.82,0.79,0.70,120,1,1,9.6,48.4,2023-11-11T12:30:00Z,90,18,0,0,0,0,12,0,6580,1,1,2,46.0,10,-477,706,1183,49,True,0
Omari Hutchinson,MID,Nott'm Forest,-0.5,0,0,0,0,0.0,653,0.00,0.00,0.00,0.00,114,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,5,0,0,0,0,12,0,7125,0,1,1,0.0,0,-103,96,199,40,False,0
Harrison Ashby,DEF,Newcastle,0.0,0,0,0,0,0.0,555,0.00,0.00,0.00,0.00,120,0,0,0.0,0.0,2023-11-11T12:30:00Z,0,18,0,0,0,0,12,0,6256,0,1,2,0.0,0,-352,67,419,44,True,0
Victor Kristiansen,DEF,Liverpool,1.0,0,0,0,0,0.0,709,0.00,0.00,0.00,0.00,118,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,12,0,0,0,0,12,0,15616,0,0,1,0.0,0,-2111,788,2899,50,True,0
James McAtee,MID,West Ham,0.0,0,0,0,0,0.0,317,0.00,0.00,0.00,0.00,118,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,14,0,0,0,0,12,0,3146,0,0,1,0.0,0,-235,22,257,47,False,0
Nick Pope,GK,Liverpool,0.0,0,0,0,0,0.0,376,0.00,0.00,0.00,0.00,118,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,12,0,0,0,0,12,0,245180,0,0,1,0.0,0,-22545,92,22637,54,True,0
Jamie Shackleton,MID,Fulham,5.7,0,0,14,0,4.8,234,0.08,0.08,0.00,1.60,116,3,0,2.4,19.6,2023-11-11T15:00:00Z,90,9,0,0,0,0,12,0,617475,1,3,2,0.0,1,428392,435868,7476,46,True,0
Odsonne Edouard,FWD,Man City,-1.0,0,0,0,0,0.0,166,0.00,0.00,0.00,0.00,111,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,1,0,0,0,0,12,0,22916,0,1,3,0.0,0,-202,717,919,39,False,0
Aaron Hickey,DEF,Everton,0.0,0,0,0,0,0.0,510,0.00,0.00,0.00,0.00,120,0,0,0.0,0.0,2023-11-11T12:30:00Z,0,20,0,0,0,0,12,0,7347,0,1,2,0.0,0,-204,0,204,40,False,0
Mohamed Salah,MID,Southampton,1.3,1,1,22,0,39.9,283,0.37,0.37,0.00,3.08,112,3,0,7.2,30.2,2023-11-12T14:00:00Z,90,2,1,0,0,0,12,0,55890,1,1,3,2.0,2,-1409,1138,2547,44,False,1
Crysencio Summerville,MID,Fulham,4.0,0,0,7,0,13.7,240,0.01,0.01,0.00,1.36,116,2,0,2.7,7.6,2023-11-11T15:00:00Z,66,9,0,0,0,0,12,0,13054,1,3,2,6.0,2,2093,2677,584,49,True,0
Oliver Skipp,MID,Spurs,0.0,0,0,0,0,0.0,441,0.00,0.00,0.00,0.00,119,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,19,0,0,0,0,12,0,1131,0,2,3,0.0,0,-16,0,16,45,False,0
Saïd Benrahma,MID,Spurs,0.0,0,0,0,0,0.0,464,0.00,0.00,0.00,0.00,119,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,19,0,0,0,0,12,0,15339,0,2,3,0.0,0,-369,0,369,45,False,0
Robert Kenedy Nunes do Nascimento,DEF,Brighton,1.5,0,0,-1,0,22.8,138,0.18,0.18,0.00,1.01,114,0,0,2.7,4.2,2023-11-12T14:00:00Z,45,17,0,0,0,0,12,0,4574,1,1,1,0.0,1,-29,164,193,49,True,0
Jack Stacey,DEF,Brentford,1.8,0,0,14,1,46.7,65,0.20,0.33,0.13,0.51,113,0,0,11.3,26.2,2023-11-11T17:30:00Z,90,15,0,0,0,0,12,0,5145,1,0,2,40.0,3,-421,93,514,50,True,0
Chris Mepham,DEF,Brentford,-0.5,0,0,0,0,0.0,71,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2023-11-11T17:30:00Z,0,15,0,0,0,0,12,0,6697,0,0,2,0.0,0,-266,74,340,44,True,0
Mohammed Salisu,DEF,Chelsea,0.0,0,0,0,0,0.0,420,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2023-11-11T17:30:00Z,0,3,0,0,0,0,12,0,656,0,0,2,0.0,0,-12,0,12,40,False,0
Ben Pearson,MID,Brentford,0.0,0,0,0,0,0.0,68,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2023-11-11T17:30:00Z,0,15,0,0,0,0,12,0,1248,0,0,2,0.0,0,-9,49,58,44,True,0
Fabio Henrique Tavares,MID,Southampton,0.3,0,0,-1,0,0.3,282,0.00,0.00,0.00,0.96,112,0,0,0.0,0.0,2023-11-12T14:00:00Z,8,2,0,0,0,0,12,0,44648,0,1,3,0.0,0,-2958,553,3511,47,False,1
Lucas Torreira di Pascua,MID,Arsenal,0.8,0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,111,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,6,0,0,0,0,12,0,10710,0,1,3,0.0,0,-977,27,1004,53,True,0
Joe Ayodele-Aribo,MID,Everton,0.0,0,0,0,0,0.0,512,0.00,0.00,0.00,0.00,120,0,0,0.0,0.0,2023-11-11T12:30:00Z,0,20,0,0,0,0,12,0,8586,0,1,2,0.0,0,-146,0,146,44,False,0
Mislav Orsic,MID,Southampton,0.0,0,0,0,0,0.0,692,0.00,0.00,0.00,0.00,112,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,2,0,0,0,0,12,0,1791,0,1,3,0.0,0,21,101,80,40,False,0
Çaglar Söyüncü,DEF,Southampton,2.0,0,0,16,0,27.5,267,0.03,0.03,0.00,2.12,112,3,0,3.9,11.4,2023-11-12T14:00:00Z,73,2,0,0,0,0,12,0,77596,1,1,3,0.0,2,-6594,1101,7695,54,False,0
Hakim Ziyech,MID,Brighton,1.5,0,0,-1,0,5.5,135,0.04,0.16,0.12,0.32,114,1,0,1.6,2.6,2023-11-12T14:00:00Z,45,17,0,0,0,0,12,0,880943,0,1,1,8.0,1,-33618,33466,67084,53,True,0
Kofi Balmer,DEF,Man Utd,1.0,0,0,12,0,1.0,642,0.01,0.10,0.09,1.56,119,2,0,2.0,12.8,2023-11-12T14:00:00Z,78,16,0,0,0,0,12,0,14819,1,2,3,6.0,2,38,780,742,50,True,0
Rodrigo Hernandez,MID,West Ham,0.0,0,0,0,0,0.0,315,0.00,0.00,0.00,0.00,118,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,14,0,0,0,0,12,0,105933,0,0,1,0.0,0,-12153,95,12248,40,False,0
Donny van de Beek,MID,West Ham,0.0,0,0,0,0,0.0,336,0.00,0.00,0.00,0.00,118,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,14,0,0,0,0,12,0,9496,0,0,1,0.0,0,-331,0,331,45,False,0
Lewis O'Brien,MID,Man Utd,2.0,0,0,14,0,0.0,524,0.00,0.00,0.00,1.68,119,2,0,2.3,22.6,2023-11-12T14:00:00Z,90,16,0,0,0,0,12,3,3823410,1,2,3,0.0,2,19566,54656,35090,43,True,0
Mads Bech Sørensen,DEF,Leeds,-0.5,0,0,0,0,0.0,91,0.00,0.00,0.00,0.00,117,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,11,0,0,0,0,12,0,20443,0,0,3,0.0,0,-69,424,493,39,False,0
Gustavo Henrique Furtado Scarpa,MID,Crystal Palace,0.0,0,0,0,0,0.0,681,0.00,0.00,0.00,0.00,115,0,0,0.0,0.0,2023-11-12T16:30:00Z,0,13,0,0,0,0,12,0,228,0,4,4,0.0,0,-2,0,2,45,True,0
Josh Onomah,MID,Crystal Palace,3.3,0,0,16,0,14.3,216,0.14,0.64,0.50,2.90,115,4,1,9.6,40.2,2023-11-12T16:30:00Z,90,13,0,0,0,0,12,0,669738,1,4,4,41.0,6,-33063,31510,64573,69,True,1
Yerry Mina,DEF,Crystal Palace,0.0,0,0,0,0,0.0,188,0.00,0.00,0.00,0.00,115,0,0,0.0,0.0,2023-11-12T16:30:00Z,0,13,0,0,0,0,12,0,1862,0,4,4,0.0,0,-14,0,14,65,True,0
Kieffer Moore,FWD,Brentford,0.0,0,0,0,0,0.0,62,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2023-11-11T17:30:00Z,0,15,0,0,0,0,12,0,5028,0,0,2,0.0,0,-161,0,161,49,True,0
Nathan Tella,MID,Chelsea,4.2,0,0,7,0,3.4,412,0.04,0.11,0.07,2.49,113,2,0,2.9,12.4,2023-11-11T17:30:00Z,90,3,0,0,0,0,12,0,1132019,1,0,2,13.0,2,324506,346601,22095,58,False,0
João Cancelo,DEF,Leicester,0.0,0,0,0,0,0.0,306,0.00,0.00,0.00,0.00,117,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,4,0,0,0,0,12,0,12224,0,0,3,0.0,0,-329,0,329,40,True,0
Matija Šarkić,GK,Everton,0.7,0,0,1,0,11.5,492,0.01,0.01,0.00,1.08,120,2,0,2.1,9.2,2023-11-11T12:30:00Z,27,20,0,0,0,0,12,0,2646,0,1,2,0.0,0,1071,1254,183,54,False,1
Yan Valery,DEF,Chelsea,0.0,0,0,0,0,0.0,414,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2023-11-11T17:30:00Z,0,3,0,0,0,0,12,0,2683,0,0,2,0.0,0,-66,0,66,44,False,0
Ryan Yates,MID,Liverpool,5.7,0,0,28,1,13.8,387,0.02,0.02,0.00,0.42,118,0,0,4.5,27.6,2023-11-11T15:00:00Z,90,12,0,0,0,0,12,0,209230,1,0,1,4.0,6,86881,92488,5607,42,True,0
Stuart Dallas,DEF,Fulham,3.3,0,0,20,0,25.1,226,0.07,0.92,0.85,1.60,116,3,1,13.0,51.0,2023-11-11T15:00:00Z,90,9,0,0,0,0,12,0,356244,1,3,2,54.0,6,34859,42857,7998,61,True,1
James Maddison,MID,Aston Villa,0.8,0,0,1,0,2.0,261,0.01,0.01,0.00,1.00,116,1,0,0.2,0.0,2023-11-11T15:00:00Z,45,8,0,0,0,0,12,0,18841,1,3,2,0.0,0,-2502,134,2636,48,False,1
Paul Dummett,DEF,Crystal Palace,5.7,0,0,23,0,11.8,362,0.04,1.27,1.23,2.90,115,4,1,9.5,42.4,2023-11-12T16:30:00Z,90,13,0,0,0,0,12,0,585033,1,4,4,41.0,6,119193,146159,26966,51,True,1
Timothy Castagne,DEF,Leeds,3.5,0,0,3,0,0.7,258,0.03,0.04,0.01,0.10,117,1,0,0.3,0.4,2023-11-12T14:00:00Z,18,11,0,0,0,0,12,0,103138,0,0,3,2.0,1,24699,30019,5320,49,False,0
Gavin Bazunu,GK,Chelsea,0.1,0,0,0,0,0.0,422,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2023-11-11T17:30:00Z,0,3,0,0,0,0,12,0,5141,0,0,2,0.0,0,-421,33,454,40,False,0
Bobby Clark,MID,Bournemouth,1.7,0,0,16,0,11.2,584,0.01,0.05,0.04,0.93,112,1,0,3.0,16.2,2023-11-12T14:00:00Z,90,10,0,0,0,0,12,0,406490,1,1,3,3.0,2,6945,23451,16506,46,True,0
Mohamed Dräger,DEF,Liverpool,6.3,0,3,43,1,7.7,386,0.03,0.10,0.07,0.42,118,0,1,8.2,56.8,2023-11-11T15:00:00Z,90,12,0,0,0,0,12,0,28766,1,0,1,17.0,15,-2039,1267,3306,45,True,0
Lewis Brunt,DEF,Southampton,0.0,0,0,0,0,0.0,273,0.00,0.00,0.00,0.00,112,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,2,0,0,0,0,12,0,3466,0,1,3,0.0,0,-166,0,166,44,False,0
Garang Kuol,MID,Southampton,0.0,0,0,0,0,0.0,683,0.00,0.00,0.00,0.00,112,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,2,0,0,0,0,12,0,2529,0,1,3,0.0,0,-135,118,253,45,False,0
Scott Carson,GK,Everton,0.0,0,0,0,0,0.0,502,0.00,0.00,0.00,0.00,120,0,0,0.0,0.0,2023-11-11T12:30:00Z,0,20,0,0,0,0,12,0,62022,0,1,2,0.0,0,-693,915,1608,48,False,0
Alex McCarthy,GK,Liverpool,3.7,0,0,0,0,0.0,401,0.00,0.00,0.00,0.00,118,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,12,0,0,0,0,12,0,274615,0,0,1,0.0,0,68392,71501,3109,44,True,0
Sam Surridge,FWD,Liverpool,0.0,0,0,0,0,0.0,391,0.00,0.00,0.00,0.00,118,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,12,0,0,0,0,12,0,253276,0,0,1,0.0,0,-8639,109,8748,47,True,0
Stefan Ortega Moreno,GK,West Ham,0.0,0,0,0,0,0.0,324,0.00,0.00,0.00,0.00,118,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,14,0,0,0,0,12,0,62587,0,0,1,0.0,0,-3607,0,3607,45,False,0
Kasey McAteer,MID,Crystal Palace,-1.0,0,0,0,0,0.0,687,0.00,0.00,0.00,0.00,115,0,0,0.0,0.0,2023-11-12T16:30:00Z,0,13,0,0,0,0,12,0,3430,0,4,4,0.0,0,-73,88,161,45,True,0
Neal Maupay,FWD,Leeds,1.2,0,0,11,0,22.3,110,0.28,0.45,0.17,1.53,117,3,0,4.7,9.2,2023-11-12T14:00:00Z,90,11,0,0,0,0,12,0,16949,1,0,3,15.0,1,-887,390,1277,55,False,1
Josh Wilson-Esbrand,DEF,West Ham,0.0,0,0,0,0,0.0,322,0.00,0.00,0.00,0.00,118,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,14,0,0,0,0,12,0,910,0,0,1,0.0,0,-19,0,19,49,False,0
