name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Joseph Gomez,DEF,Man City,1.8,0,0,25,1,1.0,286,0.01,0.01,0.00,0.29,145,0,0,1.7,15.8,2023-12-06T19:30:00Z,90,16,0,0,0,0,15,0,4116,1,0,5,0.0,6,-2,48,50,43,True,0
Danny Ings,FWD,Brentford,0.0,0,0,0,0,0.0,30,0.00,0.00,0.00,0.00,146,0,0,0.0,0.0,2023-12-05T20:15:00Z,0,12,0,0,0,0,15,0,999,0,4,3,0.0,0,-4,0,4,60,False,0
Jack Butland,GK,Crystal Palace,-0.5,0,0,0,0,0.0,162,0.00,0.00,0.00,0.00,149,0,0,0.0,0.0,2023-12-05T19:30:00Z,0,20,0,0,0,0,15,0,2094,0,0,1,0.0,0,3,52,49,44,False,0
Ibrahima Konaté,DEF,Newcastle,11.0,1,3,50,1,105.0,290,0.40,0.42,0.02,0.66,147,0,0,15.2,41.8,2023-12-06T19:30:00Z,90,17,0,0,0,0,15,0,1113499,1,2,0,5.0,12,149074,154702,5628,80,False,0
Bernd Leno,GK,Brentford,1.0,0,0,0,0,0.0,2,0.00,0.00,0.00,0.00,146,0,0,0.0,0.0,2023-12-05T20:15:00Z,0,12,0,0,0,0,15,0,44283,0,4,3,0.0,0,-266,1098,1364,39,False,0
Conor Coventry,MID,West Ham,0.0,0,0,0,0,0.0,556,0.00,0.00,0.00,0.00,149,0,0,0.0,0.0,2023-12-05T19:30:00Z,0,6,0,0,0,0,15,0,4936,0,0,1,0.0,0,-57,0,57,40,True,0
Adama Traoré Diarra,MID,Spurs,0.0,0,0,0,0,0.0,491,0.00,0.00,0.00,0.00,148,0,0,0.0,0.0,2023-12-07T20:15:00Z,0,19,0,0,0,0,15,0,21522,0,2,1,0.0,0,18,438,420,39,True,0
Matheus Santos Carneiro Da Cunha,FWD,Nott'm Forest,-1.0,0,0,0,0,0.0,682,0.00,0.00,0.00,0.00,146,0,0,0.0,0.0,2023-12-05T20:15:00Z,0,1,0,0,0,0,15,0,4199,0,4,3,0.0,0,14,192,178,40,True,0
Robin Koch,DEF,Everton,1.2,0,0,12,0,0.0,230,0.00,0.00,0.00,1.74,143,2,0,1.8,17.6,2023-12-06T19:30:00Z,90,3,0,0,0,0,15,2,652002,1,2,0,0.0,1,11909,37928,26019,47,True,0
Adam Webster,DEF,Arsenal,3.8,0,0,19,0,0.1,108,0.00,0.79,0.79,0.52,142,1,1,5.1,34.0,2023-12-06T19:30:00Z,39,5,0,0,0,0,15,0,3345720,1,1,2,17.0,6,20828,106005,85177,71,False,0
Matt Turner,GK,Brentford,0.0,0,0,0,0,0.0,24,0.00,0.00,0.00,0.00,146,0,0,0.0,0.0,2023-12-05T20:15:00Z,0,12,0,0,0,0,15,0,10661,0,4,3,0.0,0,-76,0,76,44,False,0
Jannik Vestergaard,DEF,Leeds,0.0,0,0,0,0,0.0,253,0.00,0.00,0.00,0.00,144,0,0,0.0,0.0,2023-12-07T19:30:00Z,0,15,0,0,0,0,15,0,8339,0,0,3,0.0,0,-64,0,64,53,True,0
Nathan Ferguson,DEF,Crystal Palace,0.0,0,0,0,0,0.0,174,0.00,0.00,0.00,0.00,149,0,0,0.0,0.0,2023-12-05T19:30:00Z,0,20,0,0,0,0,15,0,3111,0,0,1,0.0,0,46,217,171,49,False,0
Solly March,MID,Arsenal,1.5,0,0,3,0,0.7,107,0.00,0.04,0.04,0.86,142,1,0,1.4,1.0,2023-12-06T19:30:00Z,45,5,0,0,0,0,15,0,2145,0,1,2,12.0,1,70,101,31,47,False,0
Ruben Loftus-Cheek,MID,Chelsea,0.0,0,0,0,0,0.0,136,0.00,0.00,0.00,0.00,142,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,4,0,0,0,0,15,0,1393,0,1,2,0.0,0,-14,0,14,40,True,0
Neco Williams,DEF,Newcastle,1.8,0,0,5,0,15.6,295,0.20,0.23,0.03,0.41,147,0,0,2.4,4.8,2023-12-06T19:30:00Z,23,17,0,0,0,0,15,0,17370,0,2,0,4.0,1,-334,390,724,48,False,0
Junior Stanislas,MID,Aston Villa,2.5,1,0,17,1,13.8,58,0.05,0.09,0.04,0.83,141,0,0,4.5,18.8,2023-12-06T20:15:00Z,84,13,0,0,0,0,15,0,51218,1,0,1,12.0,6,-481,462,943,56,True,0
Lewis Warrington,MID,West Ham,0.5,0,0,0,0,0.0,561,0.00,0.00,0.00,0.00,149,0,0,0.0,0.0,2023-12-05T19:30:00Z,0,6,0,0,0,0,15,0,16813,0,0,1,0.0,0,-179,204,383,44,True,0
Marcus Oliveira Alencar,MID,Southampton,0.2,0,0,9,0,0.8,27,0.00,0.00,0.00,1.31,147,1,0,1.7,16.4,2023-12-06T19:30:00Z,87,11,0,0,0,0,15,0,203735,1,2,0,0.0,2,12243,17838,5595,39,True,0
Willy Boly,DEF,Southampton,0.0,0,0,0,0,0.0,474,0.00,0.00,0.00,0.00,147,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,11,0,0,0,0,15,0,53709,0,2,0,0.0,0,-1746,29,1775,40,True,0
Thiago Alcántara do Nascimento,MID,Man City,0.0,0,0,0,0,0.0,277,0.00,0.00,0.00,0.00,145,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,16,0,0,0,0,15,0,22321,0,0,5,0.0,0,-318,0,318,40,True,0
Michael Keane,DEF,Crystal Palace,0.0,0,0,0,0,0.0,180,0.00,0.00,0.00,0.00,149,0,0,0.0,0.0,2023-12-05T19:30:00Z,0,20,0,0,0,0,15,0,900,0,0,1,0.0,0,-6,0,6,49,False,0
Lukasz Fabianski,GK,Fulham,0.0,0,0,0,0,0.0,455,0.00,0.00,0.00,0.00,145,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,10,0,0,0,0,15,0,8991,0,0,5,0.0,0,-110,31,141,45,False,0
Harry Winks,MID,Fulham,0.0,0,0,0,0,0.0,434,0.00,0.00,0.00,0.00,145,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,10,0,0,0,0,15,0,463,0,0,5,0.0,0,-4,0,4,45,False,0
Terry Ablade,FWD,Man City,6.0,1,0,24,1,31.4,591,0.39,0.39,0.00,0.10,145,0,0,5.3,19.6,2023-12-06T19:30:00Z,62,16,0,0,0,0,15,0,72748,1,0,5,2.0,6,26347,29438,3091,53,True,0
Lamare Bogarde,DEF,Southampton,0.0,0,0,11,0,1.8,638,0.00,0.00,0.00,1.31,147,1,0,2.0,15.8,2023-12-06T19:30:00Z,85,11,0,0,0,0,15,0,1650,1,2,0,2.0,2,-90,16,106,50,True,0
Caoimhin Kelleher,GK,Newcastle,1.0,0,0,0,0,0.0,289,0.00,0.00,0.00,0.00,147,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,17,0,0,0,0,15,0,31424,0,2,0,0.0,0,-763,1240,2003,40,False,0
Dominic Thompson,DEF,Arsenal,0.2,0,0,5,0,4.2,98,0.01,0.01,0.00,0.20,142,0,0,1.4,9.4,2023-12-06T19:30:00Z,21,5,0,0,0,0,15,0,3842,0,1,2,0.0,1,-13,9,22,48,False,0
Lloyd Kelly,DEF,Leicester,0.0,0,0,0,0,0.0,73,0.00,0.00,0.00,0.00,143,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,8,0,0,0,0,15,0,920,0,2,0,0.0,0,-5,0,5,49,False,0
Jeremy Sarmiento Morante,MID,Arsenal,1.5,0,0,-2,0,0.4,119,0.00,0.09,0.09,1.00,142,1,0,0.6,1.0,2023-12-06T19:30:00Z,50,5,0,0,0,0,15,0,883996,0,1,2,5.0,0,-71828,14335,86163,59,False,1
Manor Solomon,MID,West Ham,1.3,0,0,0,0,0.0,562,0.00,0.00,0.00,0.00,149,0,0,0.0,0.0,2023-12-05T19:30:00Z,0,6,0,0,0,0,15,0,19109,0,0,1,0.0,0,-668,575,1243,49,True,0
Stanley Mills,MID,West Ham,0.0,0,0,0,0,0.0,560,0.00,0.00,0.00,0.00,149,0,0,0.0,0.0,2023-12-05T19:30:00Z,0,6,0,0,0,0,15,0,5582,0,0,1,0.0,0,-178,25,203,43,True,0
Ryan Finnigan,MID,Nott'm Forest,0.0,0,0,0,0,0.0,648,0.00,0.00,0.00,0.00,146,0,0,0.0,0.0,2023-12-05T20:15:00Z,0,1,0,0,0,0,15,0,1834,0,4,3,0.0,0,-7,0,7,40,True,0
Andrew Robertson,DEF,Man City,0.0,0,0,0,0,0.0,284,0.00,0.00,0.00,0.00,145,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,16,0,0,0,0,15,0,39996,0,0,5,0.0,0,-183,809,992,39,True,0
Leon Bailey,MID,Aston Villa,-1.0,0,0,0,0,0.0,45,0.00,0.00,0.00,0.00,141,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,13,0,0,0,0,15,0,20194,0,0,1,0.0,0,-181,266,447,40,True,0
Noni Madueke,MID,Newcastle,2.0,0,0,3,0,0.3,708,0.00,0.00,0.00,0.41,147,0,0,0.0,0.0,2023-12-06T19:30:00Z,4,17,0,0,0,0,15,0,10938,0,2,0,0.0,1,89,1009,920,50,False,0
Arthur Henrique Ramos de Oliveira Melo,MID,Arsenal,0.0,0,0,0,0,0.0,620,0.00,0.00,0.00,0.00,142,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,5,0,0,0,0,15,0,2669,0,1,2,0.0,0,17,92,75,45,False,0
Kurt Zouma,DEF,Fulham,0.0,0,0,0,0,0.0,461,0.00,0.00,0.00,0.00,145,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,10,0,0,0,0,15,0,2081,0,0,5,0.0,0,-13,0,13,44,False,0
Duje Caleta-Car,DEF,Brighton,0.0,0,0,0,0,0.0,623,0.00,0.00,0.00,0.00,150,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,14,0,0,0,0,15,0,7092,0,1,2,0.0,0,-55,0,55,45,False,0
Roberto Firmino,FWD,Man City,0.0,0,0,0,0,0.0,279,0.00,0.00,0.00,0.00,145,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,16,0,0,0,0,15,0,47367,0,0,5,0.0,0,-1401,286,1687,44,True,0
David Raya Martin,GK,Leicester,0.2,0,0,0,0,0.0,81,0.00,0.00,0.00,0.00,143,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,8,0,0,0,0,15,0,1888,0,2,0,0.0,0,-12,23,35,48,False,0
Joe Rodon,DEF,Fulham,0.8,0,0,3,0,0.6,442,0.00,0.00,0.00,0.50,145,2,0,0.2,1.6,2023-12-06T19:30:00Z,32,10,0,0,0,0,15,0,5791,0,0,5,0.0,1,-122,27,149,53,False,0
Jan Paul van Hecke,DEF,Liverpool,1.2,0,0,7,0,0.0,544,0.00,0.21,0.21,1.74,148,1,0,1.4,7.4,2023-12-07T20:15:00Z,90,18,0,0,0,0,15,0,189080,1,2,1,7.0,2,-9362,1643,11005,45,False,0
Mathias Jensen,MID,Leicester,0.0,0,0,0,0,0.0,88,0.00,0.00,0.00,0.00,143,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,8,0,0,0,0,15,0,9075,0,2,0,0.0,0,-149,0,149,40,False,0
Ryan Trevitt,MID,Wolves,0.5,0,0,0,0,0.0,632,0.00,0.00,0.00,0.00,150,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,7,0,0,0,0,15,0,1635,0,1,2,0.0,0,-4,37,41,44,True,0
Cole Palmer,MID,Nott'm Forest,-0.2,0,0,11,0,13.3,316,0.00,0.00,0.00,2.44,146,4,0,3.4,20.4,2023-12-05T20:15:00Z,90,1,0,0,0,0,15,0,326286,1,4,3,0.0,0,6806,10671,3865,39,True,0
Jeffrey Schlupp,MID,Crystal Palace,4.0,0,0,11,0,4.8,161,0.02,0.12,0.10,0.83,149,1,0,3.8,11.8,2023-12-05T19:30:00Z,90,20,0,0,0,0,15,0,32495,1,0,1,21.0,1,8396,10503,2107,47,False,1
Eric Dier,DEF,Bournemouth,4.3,0,0,12,0,27.5,430,0.18,0.24,0.06,3.23,144,3,0,6.2,23.8,2023-12-07T19:30:00Z,90,9,0,0,0,0,15,0,5243670,1,0,3,11.0,1,121971,140788,18817,70,False,0
Hugo Lloris,GK,Bournemouth,1.3,0,0,3,0,0.0,425,0.00,0.00,0.00,0.33,144,1,0,0.0,0.0,2023-12-07T19:30:00Z,1,9,0,0,0,0,15,0,17762,0,0,3,0.0,1,7,444,437,44,False,0
Alex Mighten,MID,Wolves,0.7,0,0,0,0,0.0,395,0.00,0.00,0.00,0.00,150,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,7,0,0,0,0,15,0,247071,0,1,2,0.0,0,-7068,406,7474,50,True,0
Alexandre Moreno Lopera,DEF,Crystal Palace,-0.5,0,0,0,0,0.0,694,0.00,0.00,0.00,0.00,149,0,0,0.0,0.0,2023-12-05T19:30:00Z,0,20,0,0,0,0,15,0,617,0,0,1,0.0,0,-8,12,20,50,False,0
Ricardo Barbosa Pereira,DEF,Man City,6.5,0,1,50,1,15.1,256,0.07,0.74,0.67,0.22,145,0,2,14.2,73.6,2023-12-06T19:30:00Z,75,16,0,0,0,0,15,0,28613,1,0,5,53.0,14,1580,2011,431,53,True,0
Marek Rodák,GK,Brighton,0.0,0,0,0,0,0.0,213,0.00,0.00,0.00,0.00,150,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,14,0,0,0,0,15,0,389,0,1,2,0.0,0,-1,0,1,55,False,0
Daniel Bentley,GK,Brighton,-0.5,0,0,0,0,0.0,717,0.00,0.00,0.00,0.00,150,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,14,0,0,0,0,15,0,3446,0,1,2,0.0,0,36,216,180,45,False,0
Sékou Mara,FWD,Liverpool,2.0,0,0,9,0,1.5,528,0.02,0.02,0.00,1.74,148,1,0,1.5,11.2,2023-12-07T20:15:00Z,90,18,0,0,0,0,15,0,359701,1,2,1,2.0,2,-12678,7749,20427,46,False,0
Ivan Neves Abreu Cavaleiro,MID,Brighton,-0.5,0,0,0,0,0.0,214,0.00,0.00,0.00,0.00,150,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,14,0,0,0,0,15,0,9564,0,1,2,0.0,0,-80,85,165,43,False,0
Hugo Bueno López,DEF,Man City,6.2,0,3,51,1,7.3,558,0.01,1.45,1.44,0.22,145,0,2,14.9,70.4,2023-12-06T19:30:00Z,78,16,0,0,0,0,15,0,68842,1,0,5,71.0,13,3003,5499,2496,52,True,0
Oleksandr Zinchenko,DEF,Newcastle,6.8,0,2,44,1,1.5,313,0.01,0.35,0.34,0.66,147,0,1,10.1,59.6,2023-12-06T19:30:00Z,90,17,0,0,0,0,15,0,898633,1,2,0,40.0,14,-4657,20045,24702,61,False,0
Archie Gray,MID,West Ham,3.7,0,0,4,1,2.4,565,0.00,0.31,0.31,0.83,149,0,0,3.0,16.2,2023-12-05T19:30:00Z,90,6,0,0,0,0,15,0,13545,1,0,1,11.0,2,1026,2018,992,49,True,1
Omari Hutchinson,MID,Southampton,-1.0,0,0,0,0,0.0,653,0.00,0.00,0.00,0.00,147,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,11,0,0,0,0,15,0,7375,0,2,0,0.0,0,-70,60,130,40,True,0
Harrison Ashby,DEF,West Ham,0.0,0,0,0,0,0.0,555,0.00,0.00,0.00,0.00,149,0,0,0.0,0.0,2023-12-05T19:30:00Z,0,6,0,0,0,0,15,0,5773,0,0,1,0.0,0,-76,41,117,44,True,0
Victor Kristiansen,DEF,Wolves,1.5,0,0,21,0,12.5,709,0.02,0.02,0.00,1.40,150,1,0,2.2,9.6,2023-12-06T20:15:00Z,90,7,0,0,0,0,15,0,13198,1,1,2,0.0,2,-633,316,949,50,True,0
James McAtee,MID,Nott'm Forest,-1.0,0,0,0,0,0.0,317,0.00,0.00,0.00,0.00,146,0,0,0.0,0.0,2023-12-05T20:15:00Z,0,1,0,0,0,0,15,0,3073,0,4,3,0.0,0,-14,26,40,47,True,0
Nick Pope,GK,Wolves,0.0,0,0,0,0,0.0,376,0.00,0.00,0.00,0.00,150,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,7,0,0,0,0,15,0,221050,0,1,2,0.0,0,-3341,43,3384,54,True,0
Jamie Shackleton,MID,Everton,1.2,0,0,10,0,14.2,234,0.06,0.06,0.00,0.92,143,1,0,2.4,9.6,2023-12-06T19:30:00Z,28,3,0,0,0,0,15,0,780880,1,2,0,0.0,1,-13687,25496,39183,47,True,0
Odsonne Edouard,FWD,Crystal Palace,-0.5,0,0,0,0,0.0,166,0.00,0.00,0.00,0.00,149,0,0,0.0,0.0,2023-12-05T19:30:00Z,0,20,0,0,0,0,15,0,24111,0,0,1,0.0,0,419,936,517,39,False,0
Aaron Hickey,DEF,Spurs,0.0,0,0,0,0,0.0,510,0.00,0.00,0.00,0.00,148,0,0,0.0,0.0,2023-12-07T20:15:00Z,0,19,0,0,0,0,15,0,6993,0,2,1,0.0,0,-87,0,87,40,True,0
Mohamed Salah,MID,Man City,4.0,0,0,29,1,3.9,283,0.02,0.02,0.00,0.22,145,0,0,2.3,14.8,2023-12-06T19:30:00Z,74,16,0,0,0,0,15,0,70694,1,0,5,4.0,6,12469,13512,1043,44,True,0
Crysencio Summerville,MID,Everton,1.5,0,0,9,0,5.5,240,0.05,0.05,0.00,1.15,143,1,0,2.0,12.8,2023-12-06T19:30:00Z,68,3,0,0,0,0,15,0,13592,1,2,0,2.0,2,-384,491,875,49,True,0
Oliver Skipp,MID,Fulham,0.0,0,0,0,0,0.0,441,0.00,0.00,0.00,0.00,145,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,10,0,0,0,0,15,0,1095,0,0,5,0.0,0,-8,0,8,45,False,0
Saïd Benrahma,MID,Fulham,0.0,0,0,0,0,0.0,464,0.00,0.00,0.00,0.00,145,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,10,0,0,0,0,15,0,14650,0,0,5,0.0,0,-131,0,131,45,False,0
Robert Kenedy Nunes do Nascimento,DEF,Chelsea,1.5,0,0,0,0,0.0,138,0.00,0.00,0.00,0.00,142,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,4,0,0,0,0,15,0,5193,0,1,2,0.0,0,317,465,148,49,True,0
Jack Stacey,DEF,Leicester,3.8,0,0,14,1,44.3,65,0.24,0.24,0.00,0.84,143,0,0,7.0,25.8,2023-12-06T19:30:00Z,90,8,0,0,0,0,15,0,6834,1,2,0,0.0,3,1155,1483,328,50,False,0
Chris Mepham,DEF,Leicester,0.0,0,0,0,0,0.0,71,0.00,0.00,0.00,0.00,143,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,8,0,0,0,0,15,0,6442,0,2,0,0.0,0,-67,73,140,44,False,0
Mohammed Salisu,DEF,Bournemouth,0.0,0,0,0,0,0.0,420,0.00,0.00,0.00,0.00,144,0,0,0.0,0.0,2023-12-07T19:30:00Z,0,9,0,0,0,0,15,0,638,0,0,3,0.0,0,-6,0,6,40,False,0
Ben Pearson,MID,Leicester,0.0,0,0,0,0,0.0,68,0.00,0.00,0.00,0.00,143,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,8,0,0,0,0,15,0,1201,0,2,0,0.0,0,-12,18,30,43,False,0
Fabio Henrique Tavares,MID,Man City,1.0,0,0,0,0,0.0,282,0.00,0.00,0.00,0.00,145,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,16,0,0,0,0,15,0,43319,0,0,5,0.0,0,1896,3216,1320,46,True,0
Lucas Torreira di Pascua,MID,Brentford,0.2,0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,146,0,0,0.0,0.0,2023-12-05T20:15:00Z,0,12,0,0,0,0,15,0,9864,0,4,3,0.0,0,-146,6,152,53,False,0
Joe Ayodele-Aribo,MID,Spurs,0.0,0,0,0,0,0.0,512,0.00,0.00,0.00,0.00,148,0,0,0.0,0.0,2023-12-07T20:15:00Z,0,19,0,0,0,0,15,0,8336,0,2,1,0.0,0,-44,0,44,44,True,0
Mislav Orsic,MID,Man City,0.0,0,0,0,0,0.0,692,0.00,0.00,0.00,0.00,145,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,16,0,0,0,0,15,0,2062,0,0,5,0.0,0,18,103,85,40,True,0
Çaglar Söyüncü,DEF,Man City,5.2,3,3,51,1,54.3,267,0.49,0.57,0.08,0.29,145,0,0,10.8,46.4,2023-12-06T19:30:00Z,90,16,0,0,0,0,15,0,70130,1,0,5,7.0,15,-526,2311,2837,53,True,0
Hakim Ziyech,MID,Chelsea,5.0,0,0,3,0,4.4,135,0.05,0.51,0.46,1.20,142,1,0,6.2,5.0,2023-12-06T19:30:00Z,68,4,0,0,0,0,15,0,1059975,1,1,2,53.0,2,91478,113226,21748,53,True,0
Kofi Balmer,DEF,Liverpool,1.5,0,0,9,0,1.0,642,0.01,0.01,0.00,1.74,148,1,0,2.5,24.4,2023-12-07T20:15:00Z,90,18,0,0,0,0,15,0,15529,1,2,1,0.0,1,-102,352,454,50,False,1
Rodrigo Hernandez,MID,Nott'm Forest,0.0,0,0,0,0,0.0,315,0.00,0.00,0.00,0.00,146,0,0,0.0,0.0,2023-12-05T20:15:00Z,0,1,0,0,0,0,15,0,87287,0,4,3,0.0,0,-4353,79,4432,40,True,0
Donny van de Beek,MID,Nott'm Forest,0.0,0,0,0,0,0.0,336,0.00,0.00,0.00,0.00,146,0,0,0.0,0.0,2023-12-05T20:15:00Z,0,1,0,0,0,0,15,0,8849,0,4,3,0.0,0,-130,0,130,45,True,0
Lewis O'Brien,MID,Liverpool,1.8,0,0,0,0,0.0,524,0.00,0.00,0.00,0.00,148,0,0,0.0,0.0,2023-12-07T20:15:00Z,0,18,0,0,0,0,15,0,3886342,0,2,1,0.0,0,-38038,34827,72865,43,False,0
Mads Bech Sørensen,DEF,Arsenal,0.0,0,0,0,0,0.0,91,0.00,0.00,0.00,0.00,142,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,5,0,0,0,0,15,0,22547,0,1,2,0.0,0,238,740,502,39,False,0
Gustavo Henrique Furtado Scarpa,MID,Brighton,0.0,0,0,0,0,0.0,681,0.00,0.00,0.00,0.00,150,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,14,0,0,0,0,15,0,218,0,1,2,0.0,0,-1,0,1,45,False,0
Josh Onomah,MID,Brighton,3.5,0,0,6,0,25.0,216,0.11,0.11,0.00,4.07,150,2,0,3.7,4.2,2023-12-06T20:15:00Z,90,14,0,0,0,0,15,0,1067503,1,1,2,8.0,2,5823,66402,60579,70,False,0
Yerry Mina,DEF,Brighton,0.0,0,0,0,0,0.0,188,0.00,0.00,0.00,0.00,150,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,14,0,0,0,0,15,0,1838,0,1,2,0.0,0,-5,0,5,65,False,0
Kieffer Moore,FWD,Leicester,0.0,0,0,0,0,0.0,62,0.00,0.00,0.00,0.00,143,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,8,0,0,0,0,15,0,4786,0,2,0,0.0,0,-42,0,42,49,False,0
Nathan Tella,MID,Bournemouth,5.5,0,0,1,0,13.9,412,0.02,0.35,0.33,3.23,144,3,0,4.6,3.0,2023-12-07T19:30:00Z,90,9,0,0,0,0,15,0,2055702,1,0,3,29.0,2,340319,382022,41703,60,False,0
João Cancelo,DEF,Newcastle,0.0,0,0,0,0,0.0,306,0.00,0.00,0.00,0.00,147,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,17,0,0,0,0,15,0,11566,0,2,0,0.0,0,-130,0,130,40,False,0
Matija Šarkić,GK,Spurs,0.0,0,0,0,0,0.0,492,0.00,0.00,0.00,0.00,148,0,0,0.0,0.0,2023-12-07T20:15:00Z,0,19,0,0,0,0,15,0,1975,0,2,1,0.0,0,-447,9,456,54,True,0
Yan Valery,DEF,Bournemouth,0.0,0,0,0,0,0.0,414,0.00,0.00,0.00,0.00,144,0,0,0.0,0.0,2023-12-07T19:30:00Z,0,9,0,0,0,0,15,0,2548,0,0,3,0.0,0,-36,0,36,44,False,0
Ryan Yates,MID,Wolves,5.0,1,0,22,0,0.9,387,0.01,0.21,0.20,1.40,150,1,0,1.7,8.8,2023-12-06T20:15:00Z,90,7,0,0,0,0,15,0,285960,1,1,2,7.0,5,5181,16935,11754,43,True,0
Stuart Dallas,DEF,Everton,0.5,0,0,0,0,0.0,226,0.00,0.00,0.00,0.00,143,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,3,0,0,0,0,15,0,347342,0,2,0,0.0,0,-57933,340,58273,61,True,0
James Maddison,MID,Leeds,-0.1,0,0,0,0,0.0,261,0.00,0.00,0.00,0.00,144,0,0,0.0,0.0,2023-12-07T19:30:00Z,0,15,0,0,0,0,15,0,16081,0,0,3,0.0,0,-732,13,745,48,True,0
Paul Dummett,DEF,Brighton,3.7,0,1,26,0,25.0,362,0.03,0.10,0.07,4.07,150,2,1,8.4,38.2,2023-12-06T20:15:00Z,90,14,0,0,0,0,15,0,1429197,1,1,2,21.0,8,17062,103562,86500,53,False,0
Timothy Castagne,DEF,Arsenal,3.0,0,0,9,0,13.3,258,0.03,0.24,0.21,1.52,142,2,0,2.5,4.8,2023-12-06T19:30:00Z,90,5,0,0,0,0,15,0,136188,1,1,2,7.0,2,18668,23254,4586,49,False,0
Gavin Bazunu,GK,Bournemouth,0.1,0,0,0,0,0.0,422,0.00,0.00,0.00,0.00,144,0,0,0.0,0.0,2023-12-07T19:30:00Z,0,9,0,0,0,0,15,0,4654,0,0,3,0.0,0,-98,18,116,40,False,0
Bobby Clark,MID,Aston Villa,3.0,0,0,21,1,2.3,584,0.03,0.07,0.04,0.83,141,0,0,3.4,11.0,2023-12-06T20:15:00Z,90,13,0,0,0,0,15,0,437267,1,0,1,21.0,6,-23581,11108,34689,46,True,0
Mohamed Dräger,DEF,Wolves,6.0,0,0,12,0,0.7,386,0.00,0.03,0.03,0.43,150,1,0,1.2,4.0,2023-12-06T20:15:00Z,45,7,0,0,0,0,15,0,70152,1,1,2,7.0,1,264,6719,6455,45,True,0
Lewis Brunt,DEF,Man City,0.0,0,0,0,0,0.0,273,0.00,0.00,0.00,0.00,145,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,16,0,0,0,0,15,0,3222,0,0,5,0.0,0,-47,0,47,44,True,0
Garang Kuol,MID,Man City,0.0,0,0,0,0,0.0,683,0.00,0.00,0.00,0.00,145,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,16,0,0,0,0,15,0,2542,0,0,5,0.0,0,10,116,106,45,True,0
Scott Carson,GK,Spurs,0.0,0,0,0,0,0.0,502,0.00,0.00,0.00,0.00,148,0,0,0.0,0.0,2023-12-07T20:15:00Z,0,19,0,0,0,0,15,0,62944,0,2,1,0.0,0,-9,1264,1273,48,True,0
Alex McCarthy,GK,Wolves,1.3,0,0,0,0,0.0,401,0.00,0.00,0.00,0.00,150,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,7,0,0,0,0,15,0,249583,0,1,2,0.0,0,-5638,2743,8381,44,True,0
Sam Surridge,FWD,Wolves,0.0,0,0,0,0,0.0,391,0.00,0.00,0.00,0.00,150,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,7,0,0,0,0,15,0,240347,0,1,2,0.0,0,-2247,55,2302,47,True,0
Stefan Ortega Moreno,GK,Nott'm Forest,0.0,0,0,0,0,0.0,324,0.00,0.00,0.00,0.00,146,0,0,0.0,0.0,2023-12-05T20:15:00Z,0,1,0,0,0,0,15,0,56204,0,4,3,0.0,0,-1302,0,1302,45,True,0
