name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Bashir Humphreys,DEF,West Ham,0.0,0,0,0,0,0.0,673,0.00,0.00,0.00,0.00,75,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,9,0,0,0,0,8,0,394,0,0,3,0.0,0,7,114,107,50,False,0
Diogo Teixeira da Silva,FWD,Man Utd,1.5,0,0,4,0,6.1,288,0.18,0.21,0.03,0.02,76,0,0,1.1,3.4,2023-10-07T14:00:00Z,12,17,0,0,0,0,8,0,16708,0,1,3,1.0,1,173,1754,1581,54,True,0
Jaden Philogene-Bidace,MID,Man City,0.0,0,0,0,0,0.0,55,0.00,0.00,0.00,0.00,80,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,20,0,0,0,0,8,0,10649,0,1,1,0.0,0,2872,5563,2691,59,False,0
Kyle John,DEF,Liverpool,0.0,0,0,0,0,0.0,637,0.00,0.00,0.00,0.00,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,8,0,0,0,0,8,0,10783,0,0,0,0.0,0,-100,403,503,40,False,0
Dejan Kulusevski,MID,Liverpool,0.0,0,0,0,0,0.0,446,0.00,0.00,0.00,0.00,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,8,0,0,0,0,8,0,1410,0,0,0,0.0,0,-75,0,75,49,False,0
Roméo Lavia,MID,Newcastle,3.0,0,0,10,0,28.8,321,0.15,0.32,0.17,1.99,77,1,0,5.9,15.6,2023-10-07T11:30:00Z,90,18,0,0,0,0,8,0,23072,1,1,0,15.0,2,5390,8293,2903,44,True,0
Luke Shaw,DEF,Newcastle,0.0,0,0,0,0,0.0,332,0.00,0.00,0.00,0.00,77,0,0,0.0,0.0,2023-10-07T11:30:00Z,0,18,0,0,0,0,8,0,7611,0,1,0,0.0,0,-771,0,771,44,True,0
Maxwel Cornet,MID,Newcastle,2.5,0,0,7,0,0.1,575,0.00,0.00,0.00,1.99,77,1,0,1.4,11.4,2023-10-07T11:30:00Z,80,18,0,0,0,0,8,0,21986,1,1,0,2.0,1,6836,9315,2479,43,True,1
Nathan Butler-Oyedeji,FWD,Nott'm Forest,0.5,0,0,0,0,0.0,685,0.00,0.00,0.00,0.00,78,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,4,0,0,0,0,8,0,446,0,1,2,0.0,0,13,69,56,45,True,0
Keane Lewis-Potter,MID,Bournemouth,1.2,0,0,1,0,0.7,515,0.00,0.00,0.00,0.13,77,0,0,0.1,0.6,2023-10-07T11:30:00Z,14,12,0,0,0,0,8,0,9880,0,1,0,0.0,1,-510,438,948,47,False,0
Asmir Begović,GK,Brighton,1.3,0,0,8,0,30.8,176,0.02,0.02,0.00,0.39,73,2,0,4.0,9.2,2023-10-07T14:00:00Z,29,7,0,0,0,0,8,0,28226,0,4,1,0.0,0,281,2883,2602,44,True,0
Moisés Caicedo Corozo,MID,Fulham,-0.5,0,0,0,0,0.0,120,0.00,0.00,0.00,0.00,78,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,14,0,0,0,0,8,0,69325,0,1,2,0.0,0,-516,5109,5625,44,False,0
Mads Roerslev Rasmussen,DEF,Fulham,0.5,0,0,15,0,11.0,90,0.06,0.06,0.00,1.43,78,2,0,3.4,17.2,2023-10-07T14:00:00Z,90,14,0,0,0,0,8,0,26903,1,1,2,6.0,1,-610,942,1552,45,False,0
Sven Botman,DEF,Nott'm Forest,3.8,0,0,19,0,62.9,377,0.35,0.54,0.19,0.95,78,1,0,11.7,25.0,2023-10-07T14:00:00Z,90,4,0,0,0,0,8,0,181470,1,1,2,29.0,2,-129,22859,22988,49,True,0
Andreas Hoelgebaum Pereira,MID,Southampton,0.0,0,0,0,0,0.0,346,0.00,0.00,0.00,0.00,71,0,0,0.0,0.0,2023-10-08T15:30:00Z,0,1,0,0,0,0,8,0,119449,0,0,1,0.0,0,-4412,0,4412,58,False,0
Shane Duffy,DEF,Fulham,2.5,0,0,5,1,23.1,105,0.02,0.02,0.00,0.52,78,0,0,3.2,9.2,2023-10-07T14:00:00Z,69,14,0,0,0,0,8,0,6855,1,1,2,0.0,2,-200,219,419,54,False,1
Yegor Yarmolyuk,MID,Everton,0.0,0,0,0,0,0.0,650,0.00,0.00,0.00,0.00,75,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,3,0,0,0,0,8,0,1229,0,0,3,0.0,0,0,118,118,45,True,0
Thiago Emiliano da Silva,DEF,Brentford,1.2,0,0,0,0,0.0,128,0.00,0.00,0.00,0.00,72,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,11,0,0,0,0,8,0,10724,0,2,2,0.0,0,-492,660,1152,48,True,0
Lino Sousa,DEF,Newcastle,1.3,0,0,-2,0,0.8,631,0.00,0.16,0.16,1.99,77,1,0,0.8,0.0,2023-10-07T11:30:00Z,65,18,0,0,0,0,8,0,15891,1,1,0,13.0,2,-1128,1123,2251,49,True,0
Gabriel Fernando de Jesus,FWD,Liverpool,3.3,0,0,25,1,0.0,28,0.00,0.00,0.00,0.81,74,0,0,1.7,16.8,2023-10-07T16:30:00Z,90,8,0,0,0,0,8,2,1556575,1,0,0,0.0,6,111846,183713,71867,40,False,0
Jack Hinshelwood,MID,Crystal Palace,0.5,0,0,0,0,0.0,677,0.00,0.00,0.00,0.00,73,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,6,0,0,0,0,8,0,5663,0,4,1,0.0,0,-85,661,746,45,False,0
Christian Pulisic,MID,Brentford,2.5,1,2,33,0,17.1,140,0.38,0.55,0.17,2.49,72,2,0,7.0,41.2,2023-10-08T13:00:00Z,90,11,0,0,0,0,8,0,616816,1,2,2,12.0,7,-92465,11049,103514,64,True,0
Romain Perraud,DEF,Leicester,0.1,0,0,0,0,0.0,417,0.00,0.00,0.00,0.00,79,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,19,0,0,0,0,8,0,904,0,2,2,0.0,0,-21,22,43,44,False,0
Emile Smith Rowe,MID,Aston Villa,0.8,0,0,25,0,11.5,12,0.01,0.08,0.07,0.14,71,0,1,7.7,41.2,2023-10-08T15:30:00Z,45,13,0,0,0,0,8,0,393341,0,0,1,24.0,6,-75089,1064,76153,77,True,0
Fin Stevens,DEF,Aston Villa,1.8,0,0,18,1,22.8,540,0.10,0.10,0.00,0.55,71,0,0,4.9,22.0,2023-10-08T15:30:00Z,90,13,0,0,0,0,8,0,440743,1,0,1,4.0,3,-5721,17810,23531,54,True,0
Luke Cundle,MID,Leeds,0.5,0,0,-2,0,3.1,485,0.01,0.13,0.13,2.14,76,3,0,5.0,11.2,2023-10-07T14:00:00Z,90,10,0,0,0,0,8,0,3852,1,1,3,36.0,1,277,617,340,54,False,1
Ilkay Gündogan,MID,Arsenal,0.0,0,0,0,0,0.0,300,0.00,0.00,0.00,0.00,72,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,5,0,0,0,0,8,0,5979,0,2,2,0.0,0,-1205,138,1343,49,False,0
Harvey Griffiths,MID,Chelsea,0.0,0,0,0,0,0.0,658,0.00,0.00,0.00,0.00,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,16,0,0,0,0,8,0,5582,0,0,0,0.0,0,-363,0,363,45,True,0
Tino Livramento,DEF,Leicester,2.8,0,0,10,0,0.8,419,0.01,0.01,0.00,1.22,79,2,0,1.8,15.0,2023-10-08T13:00:00Z,90,19,0,0,0,0,8,0,138914,1,2,2,2.0,1,85165,114091,28926,39,False,0
Trent Alexander-Arnold,DEF,Man Utd,0.0,0,0,0,0,0.0,285,0.00,0.00,0.00,0.00,76,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,17,0,0,0,0,8,0,43895,0,1,3,0.0,0,-6505,239,6744,44,True,0
Emiliano Marcondes,MID,West Ham,2.0,0,0,12,0,13.3,63,0.18,0.28,0.10,2.71,75,3,0,4.9,21.0,2023-10-07T14:00:00Z,90,9,0,0,0,0,8,0,41321,1,0,3,15.0,2,2115,6652,4537,53,False,0
Levi Colwill,DEF,Wolves,2.7,0,0,3,0,0.8,559,0.00,0.02,0.02,1.01,80,1,0,0.6,3.6,2023-10-08T13:00:00Z,68,2,0,0,0,0,8,0,6561,1,1,1,2.0,2,104,514,410,49,True,0
Edouard Mendy,GK,Brentford,0.0,0,0,0,0,0.0,147,0.00,0.00,0.00,0.00,72,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,11,0,0,0,0,8,0,75,0,2,2,0.0,0,-3,0,3,40,True,0
Alex Oxlade-Chamberlain,MID,Man Utd,0.0,0,0,0,0,0.0,278,0.00,0.00,0.00,0.00,76,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,17,0,0,0,0,8,0,77492,0,1,3,0.0,0,-2257,0,2257,74,True,0
Calvin Ramsay,DEF,Arsenal,1.8,0,0,3,0,10.6,298,0.00,0.00,0.00,0.49,72,0,0,1.4,3.0,2023-10-08T13:00:00Z,10,5,0,0,0,0,8,0,51158,0,2,2,0.0,0,1664,5892,4228,45,False,1
Manuel Lanzini,MID,Liverpool,0.0,0,0,0,0,0.0,460,0.00,0.00,0.00,0.00,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,8,0,0,0,0,8,0,8417,0,0,0,0.0,0,-599,0,599,40,False,0
Renan Augusto Lodi dos Santos,DEF,Newcastle,1.5,0,0,0,0,0.0,602,0.00,0.00,0.00,0.00,77,0,0,0.0,0.0,2023-10-07T11:30:00Z,0,18,0,0,0,0,8,0,689637,0,1,0,0.0,0,-29981,104077,134058,40,True,0
Chris Richards,DEF,Spurs,0.0,0,0,0,0,0.0,530,0.00,0.00,0.00,0.00,79,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,15,0,0,0,0,8,0,36573,0,2,2,0.0,0,-6108,123,6231,42,True,0
Fraser Forster,GK,Leicester,0.0,0,0,0,0,0.0,426,0.00,0.00,0.00,0.00,79,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,19,0,0,0,0,8,0,3050,0,2,2,0.0,0,-58,0,58,60,False,0
Giulian Biancone,DEF,Nott'm Forest,0.5,0,0,0,0,0.0,399,0.00,0.00,0.00,0.00,78,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,4,0,0,0,0,8,0,25505,0,1,2,0.0,0,-914,1765,2679,44,True,0
Bryan Gil Salvatierra,MID,Wolves,0.0,0,0,0,0,0.0,554,0.00,0.00,0.00,0.00,80,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,2,0,0,0,0,8,0,3988,0,1,1,0.0,0,-162,0,162,54,True,0
Rhys Williams,DEF,Bournemouth,0.5,0,0,0,0,0.0,498,0.00,0.00,0.00,0.00,77,0,0,0.0,0.0,2023-10-07T11:30:00Z,0,12,0,0,0,0,8,0,236041,0,1,0,0.0,0,-16928,932,17860,40,False,0
Lewis Hall,MID,Everton,5.0,1,3,35,1,11.9,661,0.01,0.30,0.29,0.48,75,0,1,10.2,58.0,2023-10-07T14:00:00Z,77,3,0,0,0,0,8,0,2219,1,0,3,32.0,14,264,682,418,55,True,0
Granit Xhaka,MID,Aston Villa,-0.5,0,0,0,0,0.0,3,0.00,0.00,0.00,0.00,71,0,0,0.0,0.0,2023-10-08T15:30:00Z,0,13,0,0,0,0,8,0,8370,0,0,1,0.0,0,195,1130,935,44,True,0
Declan Rice,MID,Liverpool,0.0,0,0,0,0,0.0,467,0.00,0.00,0.00,0.00,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,8,0,0,0,0,8,0,20001,0,0,0,0.0,0,-907,266,1173,44,False,0
Loïc Mbe Soh,DEF,Newcastle,0.3,0,0,4,0,0.6,393,0.00,0.03,0.03,0.03,77,0,0,0.7,3.6,2023-10-07T11:30:00Z,31,18,0,0,0,0,8,0,70817,0,1,0,3.0,1,3717,8546,4829,39,True,0
Divin Mubama,FWD,Nott'm Forest,0.5,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,78,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,4,0,0,0,0,8,0,2591,0,1,2,0.0,0,1,138,137,40,True,0
Alfie Devine,MID,Liverpool,0.0,0,0,0,0,0.0,452,0.00,0.00,0.00,0.00,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,8,0,0,0,0,8,0,404,0,0,0,0.0,0,-13,0,13,45,False,0
Timo Werner,FWD,Brentford,0.0,0,0,0,0,0.0,137,0.00,0.00,0.00,0.00,72,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,11,0,0,0,0,8,0,134,0,2,2,0.0,0,-4,0,4,45,True,0
Facundo Buonanotte,MID,Liverpool,0.3,0,0,3,0,1.3,679,0.01,0.10,0.09,0.44,74,0,0,1.4,5.4,2023-10-07T16:30:00Z,45,8,0,0,0,0,8,0,4253,0,0,0,7.0,1,1,436,435,45,False,0
Ollie Watkins,FWD,Man City,0.3,0,0,0,0,0.0,40,0.00,0.00,0.00,0.00,80,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,20,0,0,0,0,8,0,1707,0,1,1,0.0,0,50,166,116,49,False,0
Luka Milivojevic,MID,Brighton,0.0,0,0,0,0,0.0,158,0.00,0.00,0.00,0.00,73,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,7,0,0,0,0,8,0,1754,0,4,1,0.0,0,-127,0,127,49,True,0
Marcus Bettinelli,GK,Leicester,0.5,0,0,0,0,0.0,635,0.00,0.00,0.00,0.00,79,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,19,0,0,0,0,8,0,2743,0,2,2,0.0,0,-25,175,200,45,False,0
Gonçalo Manuel Ganchinho Guedes,MID,Everton,0.0,0,0,0,0,0.0,579,0.00,0.00,0.00,0.00,75,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,3,0,0,0,0,8,0,6214,0,0,3,0.0,0,-193,109,302,40,True,0
Mikkel Damsgaard,MID,Leicester,0.5,0,0,0,0,0.0,580,0.00,0.00,0.00,0.00,79,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,19,0,0,0,0,8,0,22664,0,2,2,0.0,0,-561,258,819,40,False,0
Richie Laryea,DEF,Nott'm Forest,6.2,0,3,42,0,0.1,392,0.00,0.38,0.38,0.00,78,0,2,10.2,68.2,2023-10-07T14:00:00Z,3,4,0,0,0,0,8,0,6398,0,1,2,34.0,14,-157,194,351,48,True,0
Rayan Aït-Nouri,DEF,Leeds,0.0,0,0,0,0,0.0,487,0.00,0.00,0.00,0.00,76,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,10,0,0,0,0,8,0,8693,0,1,3,0.0,0,2079,3071,992,39,False,0
Virgil van Dijk,DEF,Man Utd,2.2,0,0,5,0,2.4,280,0.01,0.04,0.03,0.57,76,1,0,2.9,23.8,2023-10-07T14:00:00Z,90,17,0,0,0,0,8,0,41646,1,1,3,3.0,1,2113,6135,4022,50,True,1
Loris Karius,GK,Arsenal,0.5,0,0,0,0,0.0,626,0.00,0.00,0.00,0.00,72,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,5,0,0,0,0,8,0,11012,0,2,2,0.0,0,592,1606,1014,40,False,0
Vicente Guaita,GK,Brentford,0.5,0,0,18,0,0.0,152,0.00,0.00,0.00,2.49,72,2,0,2.5,24.6,2023-10-08T13:00:00Z,90,11,0,0,0,0,8,2,37239,1,2,2,0.0,1,-2410,419,2829,44,True,0
Kasper Schmeichel,GK,Everton,0.0,0,0,0,0,0.0,248,0.00,0.00,0.00,0.00,75,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,3,0,0,0,0,8,0,1894,0,0,3,0.0,0,-45,40,85,48,True,0
Keinan Davis,FWD,Newcastle,1.3,0,0,4,0,12.3,52,0.10,0.13,0.03,1.99,77,1,0,2.8,12.2,2023-10-07T11:30:00Z,90,18,0,0,0,0,8,0,124520,1,1,0,3.0,2,4939,25596,20657,44,True,0
Kevin Schade,MID,Man Utd,3.5,0,0,15,0,17.9,688,0.34,0.34,0.00,0.57,76,1,0,3.6,14.4,2023-10-07T14:00:00Z,90,17,0,0,0,0,8,0,83499,1,1,3,4.0,2,37515,44479,6964,45,True,0
Haydon Roberts,DEF,Brentford,2.8,0,0,23,0,3.9,122,0.04,0.39,0.35,2.49,72,2,1,8.0,48.4,2023-10-08T13:00:00Z,90,11,0,0,0,0,8,0,29190,1,2,2,28.0,7,-2087,1579,3666,50,True,0
Carlos Alcaraz,MID,Leeds,-0.2,0,0,6,0,1.3,693,0.01,0.01,0.00,1.75,76,1,0,1.4,12.4,2023-10-07T14:00:00Z,65,10,0,0,0,0,8,0,5814,1,1,3,0.0,2,380,884,504,40,False,0
Matt Ritchie,DEF,Southampton,2.8,0,0,10,0,2.5,350,0.01,0.01,0.00,0.41,71,1,0,1.3,10.4,2023-10-08T15:30:00Z,90,1,0,0,0,0,8,0,824427,1,0,1,0.0,2,-55029,18525,73554,55,False,0
Liam Cooper,DEF,Chelsea,2.7,0,0,3,1,4.8,221,0.02,0.43,0.41,1.18,74,0,0,2.3,1.4,2023-10-07T16:30:00Z,90,16,0,0,0,0,8,0,39543,1,0,0,17.0,3,2250,5900,3650,55,True,0
Robin Olsen,GK,Man City,0.0,0,0,0,0,0.0,35,0.00,0.00,0.00,0.00,80,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,20,0,0,0,0,8,0,4316,0,1,1,0.0,0,-151,50,201,58,False,0
Harry Wilson,MID,Crystal Palace,0.0,0,0,0,0,0.0,212,0.00,0.00,0.00,0.00,73,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,6,0,0,0,0,8,0,54425,0,4,1,0.0,0,-1335,301,1636,73,False,0
Michael Olise,MID,Brighton,0.0,0,0,0,0,0.0,171,0.00,0.00,0.00,0.00,73,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,7,0,0,0,0,8,0,1329,0,4,1,0.0,0,-67,0,67,40,True,0
Jorge Luiz Frello Filho,MID,Brentford,0.0,0,0,0,0,0.0,130,0.00,0.00,0.00,0.00,72,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,11,0,0,0,0,8,0,62946,0,2,2,0.0,0,-6621,153,6774,51,True,0
Joachim Andersen,DEF,Brighton,1.3,0,0,6,0,0.7,165,0.00,0.00,0.00,1.19,73,2,0,0.3,2.0,2023-10-07T14:00:00Z,60,7,0,0,0,0,8,0,9203,1,4,1,0.0,1,-844,551,1395,50,True,1
Tariq Lamptey,DEF,Fulham,0.8,0,0,9,0,15.3,114,0.04,0.04,0.00,1.43,78,2,0,3.7,17.2,2023-10-07T14:00:00Z,90,14,0,0,0,0,8,0,6182,1,1,2,4.0,1,-146,242,388,44,False,0
Ben Doak,MID,Newcastle,-0.5,0,0,0,0,0.0,665,0.00,0.00,0.00,0.00,77,0,0,0.0,0.0,2023-10-07T11:30:00Z,0,18,0,0,0,0,8,0,3632,0,1,0,0.0,0,-88,154,242,45,True,0
Marcos Alonso,DEF,Brentford,1.8,0,1,27,0,15.1,129,0.06,0.85,0.79,2.49,72,2,1,10.9,52.6,2023-10-08T13:00:00Z,90,11,0,0,0,0,8,0,344242,1,2,2,41.0,8,-15319,10822,26141,50,True,0
Joe Gelhardt,FWD,Chelsea,0.0,0,0,0,0,0.0,242,0.00,0.00,0.00,0.00,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,16,0,0,0,0,8,0,28803,0,0,0,0.0,0,-584,2016,2600,45,True,0
Siriki Dembélé,MID,West Ham,0.0,0,0,0,0,0.0,74,0.00,0.00,0.00,0.00,75,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,9,0,0,0,0,8,0,1792,0,0,3,0.0,0,-58,87,145,44,False,0
Shola Shoretire,FWD,Brighton,1.3,0,0,29,0,12.4,660,0.47,0.65,0.18,1.58,73,4,1,9.0,42.4,2023-10-07T14:00:00Z,78,7,0,0,0,0,8,0,672,1,4,1,35.0,6,0,33,33,50,True,1
Luke Chambers,DEF,Wolves,2.0,0,0,17,0,10.9,563,0.01,0.01,0.00,1.65,80,1,0,3.3,22.2,2023-10-08T13:00:00Z,90,2,0,0,0,0,8,0,66727,1,1,1,0.0,2,-2874,2145,5019,45,True,0
Jadon Sancho,MID,Newcastle,0.3,0,0,5,0,4.8,340,0.01,0.16,0.15,0.00,77,0,0,2.1,9.6,2023-10-07T11:30:00Z,23,18,0,0,0,0,8,0,93977,0,1,0,7.0,1,3343,17146,13803,44,True,0
Mario Lemina,MID,Wolves,0.0,0,0,0,0,0.0,698,0.00,0.00,0.00,0.00,80,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,2,0,0,0,0,8,0,727,0,1,1,0.0,0,53,140,87,50,True,0
Mohamed Elneny,MID,Aston Villa,0.2,0,0,0,0,0.0,4,0.00,0.00,0.00,0.00,71,0,0,0.0,0.0,2023-10-08T15:30:00Z,0,13,0,0,0,0,8,0,13426,0,0,1,0.0,0,-1041,675,1716,54,True,0
Alex Telles,DEF,Newcastle,0.0,0,0,0,0,0.0,334,0.00,0.00,0.00,0.00,77,0,0,0.0,0.0,2023-10-07T11:30:00Z,0,18,0,0,0,0,8,0,3095,0,1,0,0.0,0,-241,0,241,44,True,0
Mateus Cardoso Lemos Martins,MID,Wolves,0.0,0,0,0,0,0.0,715,0.00,0.00,0.00,0.00,80,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,2,0,0,0,0,8,0,778,0,1,1,0.0,0,-244,38,282,50,True,0
Isaac Price,MID,Southampton,1.5,0,0,0,0,0.3,678,0.00,0.00,0.00,0.06,71,1,0,1.6,12.0,2023-10-08T15:30:00Z,22,1,0,0,0,0,8,0,154735,0,0,1,4.0,1,-22379,25563,47942,65,False,0
Will Hughes,MID,Brighton,-0.5,0,0,0,0,0.0,163,0.00,0.00,0.00,0.00,73,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,7,0,0,0,0,8,0,2285,0,4,1,0.0,0,-72,54,126,48,True,0
David De Gea Quintana,GK,Newcastle,0.0,0,0,0,0,0.0,327,0.00,0.00,0.00,0.00,77,0,0,0.0,0.0,2023-10-07T11:30:00Z,0,18,0,0,0,0,8,0,9665,0,1,0,0.0,0,-1236,0,1236,45,True,0
Issa Diop,DEF,Liverpool,0.0,0,0,-1,0,1.0,470,0.01,0.01,0.00,0.03,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,14,8,0,0,0,0,8,0,3039,0,0,0,0.0,0,-336,16,352,49,False,1
Aymeric Laporte,DEF,Arsenal,3.2,1,0,24,0,47.6,309,0.61,0.62,0.01,2.30,72,2,0,7.6,18.4,2023-10-08T13:00:00Z,90,5,0,0,0,0,8,0,552098,1,2,2,10.0,4,7110,54906,47796,70,False,1
Tom Davies,MID,Crystal Palace,0.0,0,0,0,0,0.0,190,0.00,0.00,0.00,0.00,73,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,6,0,0,0,0,8,0,306,0,4,1,0.0,0,-10,0,10,40,False,0
Leander Dendoncker,MID,Leeds,-0.5,0,0,0,0,0.0,479,0.00,0.00,0.00,0.00,76,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,10,0,0,0,0,8,0,19595,0,1,3,0.0,0,-155,716,871,40,False,0
Pedro Lomba Neto,MID,Leeds,0.0,0,0,0,0,0.0,486,0.00,0.00,0.00,0.00,76,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,10,0,0,0,0,8,0,1067,0,1,3,0.0,0,-37,0,37,55,False,0
Jack Harrison,MID,Chelsea,0.0,0,0,0,0,0.0,233,0.00,0.00,0.00,0.00,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,16,0,0,0,0,8,0,12025,0,0,0,0.0,0,-367,200,567,40,True,0
Harrison Reed,MID,Crystal Palace,2.8,0,1,31,0,10.5,211,0.05,0.19,0.14,0.46,73,0,1,7.9,45.2,2023-10-07T14:00:00Z,45,6,0,0,0,0,8,0,541967,0,4,1,23.0,6,-62179,21668,83847,69,False,0
Pablo Fornals Malla,MID,Liverpool,0.0,0,0,0,0,0.0,469,0.00,0.00,0.00,0.00,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,8,0,0,0,0,8,0,9487,0,0,0,0.0,0,-507,156,663,45,False,0
Robert Sánchez,GK,Aston Villa,4.2,0,0,20,1,0.0,113,0.00,0.00,0.00,0.55,71,0,0,0.4,4.2,2023-10-08T15:30:00Z,90,13,0,0,0,0,8,0,330227,1,0,1,0.0,6,23242,45733,22491,48,True,0
Sasa Kalajdzic,FWD,Brighton,1.7,0,0,3,0,0.8,608,0.01,0.11,0.10,0.00,73,0,0,0.6,3.2,2023-10-07T14:00:00Z,11,7,0,0,0,0,8,0,2221,0,4,1,2.0,1,372,528,156,49,True,0
Lisandro Martínez,DEF,Spurs,-0.5,0,0,0,0,0.0,533,0.00,0.00,0.00,0.00,79,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,15,0,0,0,0,8,0,161392,0,2,2,0.0,0,-8284,1546,9830,43,True,0
Curtis Jones,MID,Arsenal,3.2,0,0,14,0,0.0,291,0.00,0.00,0.00,2.30,72,2,0,1.2,11.8,2023-10-08T13:00:00Z,90,5,0,0,0,0,8,1,1096494,1,2,2,0.0,1,1547,38918,37371,55,False,0
João Félix Sequeira,FWD,Brentford,0.5,0,0,6,0,1.3,690,0.01,0.11,0.10,2.49,72,2,0,1.8,15.2,2023-10-08T13:00:00Z,90,11,0,0,0,0,8,0,2576,1,2,2,1.0,1,293,695,402,45,True,1
Deniz Undav,FWD,Brentford,0.0,0,0,0,0,0.0,123,0.00,0.00,0.00,0.00,72,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,11,0,0,0,0,8,0,7010,0,2,2,0.0,0,-582,0,582,44,True,0
Emiliano Buendía Stati,MID,Man City,2.7,0,0,13,0,30.8,42,0.18,0.18,0.00,1.19,80,1,0,4.2,9.6,2023-10-08T13:00:00Z,90,20,0,0,0,0,8,0,602591,1,1,1,2.0,2,87395,130439,43044,46,False,0
Anthony Martial,FWD,Southampton,1.8,0,0,0,0,0.0,345,0.00,0.00,0.00,0.00,71,0,0,0.0,0.0,2023-10-08T15:30:00Z,0,1,0,0,0,0,8,0,5294,0,0,1,0.0,0,1634,2652,1018,44,False,0
Darko Gyabi,MID,Everton,0.0,0,0,0,0,0.0,247,0.00,0.00,0.00,0.00,75,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,3,0,0,0,0,8,0,2816,0,0,3,0.0,0,-120,37,157,44,True,0
Richarlison de Andrade,FWD,Liverpool,0.0,0,0,0,0,0.0,454,0.00,0.00,0.00,0.00,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,8,0,0,0,0,8,0,6579,0,0,0,0.0,0,-398,0,398,40,False,0
Adam Armstrong,FWD,Leicester,0.0,0,0,0,0,0.0,408,0.00,0.00,0.00,0.00,79,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,19,0,0,0,0,8,0,975,0,2,2,0.0,0,-38,0,38,40,False,0
Pablo Marí Villar,DEF,Aston Villa,4.2,0,1,26,1,1.3,20,0.01,0.01,0.00,0.55,71,0,0,1.5,14.0,2023-10-08T15:30:00Z,90,13,0,0,0,0,8,0,2604523,1,0,1,0.0,7,-99840,75874,175714,52,True,0
Ben Johnson,DEF,Leeds,-0.8,0,0,14,0,0.4,471,0.00,0.00,0.00,2.14,76,3,0,1.3,12.4,2023-10-07T14:00:00Z,90,10,0,0,0,0,8,0,26424,1,1,3,0.0,1,-1198,627,1825,43,False,0
