name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Solly March,MID,Aston Villa,0.8,0,0,-3,0,1.5,107,0.03,0.50,0.48,1.02,32,1,0,1.6,0.0,2023-09-02T14:00:00Z,19,3,0,0,0,0,4,0,2828,0,2,2,17.0,1,-318,50,368,49,True,0
Ruben Loftus-Cheek,MID,Brentford,0.0,0,0,0,0,0.0,136,0.00,0.00,0.00,0.00,33,0,0,0.0,0.0,2023-09-02T16:30:00Z,0,15,0,0,0,0,4,0,1928,0,1,3,0.0,0,-234,0,234,40,True,0
Neco Williams,DEF,Man City,1.5,0,0,4,0,1.9,295,0.03,0.06,0.03,0.08,37,0,0,0.7,3.0,2023-09-03T13:00:00Z,26,2,0,0,0,0,4,0,17269,0,0,3,2.0,1,-1895,594,2489,49,True,0
Junior Stanislas,MID,Crystal Palace,0.5,0,0,3,0,0.2,58,0.00,0.00,0.00,0.12,37,0,0,0.4,4.2,2023-09-03T13:00:00Z,18,11,0,0,0,0,4,0,70939,0,0,3,0.0,1,-14360,759,15119,59,False,0
Lewis Warrington,MID,Bournemouth,0.0,0,0,0,0,0.0,561,0.00,0.00,0.00,0.00,36,0,0,0.0,0.0,2023-09-03T13:00:00Z,0,8,0,0,0,0,4,0,16317,0,2,3,0.0,0,-1426,410,1836,44,False,0
Marcus Oliveira Alencar,MID,Wolves,-0.5,0,0,0,0,0.0,27,0.00,0.00,0.00,0.00,40,0,0,0.0,0.0,2023-09-02T11:30:00Z,0,9,0,0,0,0,4,0,93956,0,2,2,0.0,0,-5251,3220,8471,40,True,0
Willy Boly,DEF,Wolves,0.7,0,0,5,0,0.1,474,0.00,0.00,0.00,0.10,40,0,0,0.5,4.6,2023-09-02T11:30:00Z,22,9,0,0,0,0,4,0,108826,0,2,2,0.0,1,6433,17649,11216,40,True,0
Thiago Alcántara do Nascimento,MID,Man Utd,-1.0,0,0,0,0,0.0,277,0.00,0.00,0.00,0.00,39,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,13,0,0,0,0,4,0,46832,0,1,5,0.0,0,-3546,923,4469,40,False,0
Michael Keane,DEF,Brighton,0.0,0,0,0,0,0.0,180,0.00,0.00,0.00,0.00,34,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,18,0,0,0,0,4,0,1471,0,5,2,0.0,0,-442,0,442,49,True,0
Lukasz Fabianski,GK,Leicester,0.6,0,1,24,1,20.3,455,0.07,0.07,0.00,2.13,35,0,0,4.6,24.0,2023-09-02T14:00:00Z,90,7,0,0,0,0,4,0,7088,1,1,0,2.0,7,-1693,39,1732,45,False,0
Harry Winks,MID,Leicester,0.0,0,0,0,0,0.0,434,0.00,0.00,0.00,0.00,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,7,0,0,0,0,4,0,753,0,1,0,0.0,0,-119,0,119,45,False,0
Terry Ablade,FWD,Man Utd,-0.4,0,0,2,0,0.5,591,0.01,0.01,0.00,0.19,39,1,0,0.0,0.0,2023-09-02T14:00:00Z,17,13,0,0,0,0,4,0,25639,0,1,5,0.0,1,-10641,70,10711,53,False,0
Lamare Bogarde,DEF,Wolves,0.7,0,0,10,0,2.4,638,0.01,0.01,0.00,2.59,40,2,0,2.4,13.6,2023-09-02T11:30:00Z,90,9,0,0,0,0,4,0,1165,1,2,2,8.0,2,204,297,93,50,True,0
Caoimhin Kelleher,GK,Man City,0.5,0,0,0,0,0.0,289,0.00,0.00,0.00,0.00,37,0,0,0.0,0.0,2023-09-03T13:00:00Z,0,2,0,0,0,0,4,0,31192,0,0,3,0.0,0,-930,650,1580,40,True,0
Dominic Thompson,DEF,Aston Villa,0.0,0,0,0,0,0.0,98,0.00,0.00,0.00,0.00,32,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,3,0,0,0,0,4,0,7765,0,2,2,0.0,0,-2224,64,2288,49,True,0
Lloyd Kelly,DEF,West Ham,0.0,0,0,0,0,0.0,73,0.00,0.00,0.00,0.00,32,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,4,0,0,0,0,4,0,1482,0,2,2,0.0,0,-138,22,160,49,False,0
Jeremy Sarmiento Morante,MID,Aston Villa,6.0,0,0,2,0,2.2,119,0.01,0.53,0.52,2.02,32,2,0,2.4,0.0,2023-09-02T14:00:00Z,90,3,0,0,0,0,4,0,1743587,1,2,2,24.0,2,210288,329310,119022,62,True,0
Manor Solomon,MID,Bournemouth,2.0,0,0,4,0,0.0,562,0.00,0.00,0.00,0.24,36,1,0,0.3,3.0,2023-09-03T13:00:00Z,9,8,0,0,0,0,4,0,17403,0,2,3,0.0,1,3313,4936,1623,50,False,0
Stanley Mills,MID,Bournemouth,0.0,0,0,0,0,0.0,560,0.00,0.00,0.00,0.00,36,0,0,0.0,0.0,2023-09-03T13:00:00Z,0,8,0,0,0,0,4,0,6083,0,2,3,0.0,0,-494,75,569,44,False,0
Ryan Finnigan,MID,Nott'm Forest,-0.5,0,0,0,0,0.0,648,0.00,0.00,0.00,0.00,38,0,0,0.0,0.0,2023-09-01T19:00:00Z,0,19,0,0,0,0,4,0,2244,0,2,1,0.0,0,-89,112,201,40,True,0
Andrew Robertson,DEF,Man Utd,-1.2,0,0,0,0,0.0,284,0.00,0.00,0.00,0.00,39,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,13,0,0,0,0,4,0,36437,0,1,5,0.0,0,-1995,498,2493,40,False,0
Leon Bailey,MID,Crystal Palace,-0.5,0,0,0,0,0.0,45,0.00,0.00,0.00,0.00,37,0,0,0.0,0.0,2023-09-03T13:00:00Z,0,11,0,0,0,0,4,0,18483,0,0,3,0.0,0,-1259,379,1638,40,False,0
Arthur Henrique Ramos de Oliveira Melo,MID,Aston Villa,0.2,0,0,1,0,0.8,620,0.01,0.05,0.04,0.00,32,0,0,0.8,0.6,2023-09-02T14:00:00Z,8,3,0,0,0,0,4,0,1446,0,2,2,7.0,1,-93,94,187,45,True,0
Kurt Zouma,DEF,Leicester,0.0,0,0,0,0,0.0,461,0.00,0.00,0.00,0.00,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,7,0,0,0,0,4,0,3135,0,1,0,0.0,0,-516,15,531,44,False,0
Duje Caleta-Car,DEF,Chelsea,0.5,0,0,0,0,0.0,623,0.00,0.00,0.00,0.00,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,16,0,0,0,0,4,0,14467,0,1,0,0.0,0,-694,1225,1919,45,True,0
Roberto Firmino,FWD,Man Utd,-0.5,0,0,0,0,0.5,279,0.03,0.03,0.00,0.19,39,1,0,0.5,0.2,2023-09-02T14:00:00Z,9,13,0,0,0,0,4,0,39433,0,1,5,4.0,1,-795,3715,4510,44,False,0
David Raya Martin,GK,West Ham,1.2,0,0,0,0,0.0,81,0.00,0.00,0.00,0.00,32,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,4,0,0,0,0,4,0,2023,0,2,2,0.0,0,-106,90,196,50,False,0
Joe Rodon,DEF,Leicester,0.5,0,0,3,0,0.1,442,0.00,0.00,0.00,0.80,35,0,0,0.2,1.4,2023-09-02T14:00:00Z,45,7,0,0,0,0,4,0,10558,1,1,0,0.0,1,-1639,170,1809,54,False,0
Jan Paul van Hecke,DEF,Spurs,4.7,0,3,36,0,3.2,544,0.00,0.20,0.20,1.43,38,1,1,8.7,65.0,2023-09-01T19:00:00Z,90,12,0,0,0,0,4,0,106163,1,2,1,19.0,11,13770,19322,5552,45,False,0
Mathias Jensen,MID,West Ham,0.0,0,0,0,0,0.0,88,0.00,0.00,0.00,0.00,32,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,4,0,0,0,0,4,0,12971,0,2,2,0.0,0,-1073,0,1073,40,False,0
Ryan Trevitt,MID,Fulham,0.0,0,0,0,0,0.0,632,0.00,0.00,0.00,0.00,31,0,0,0.0,0.0,2023-09-03T15:30:00Z,0,1,0,0,0,0,4,0,1201,0,1,3,0.0,0,-75,36,111,45,False,0
Cole Palmer,MID,Nott'm Forest,0.2,0,0,15,0,1.4,316,0.03,0.03,0.00,1.06,38,2,0,1.5,13.8,2023-09-01T19:00:00Z,90,19,0,0,0,0,4,0,650293,1,2,1,0.0,1,-60354,8086,68440,40,True,0
Jeffrey Schlupp,MID,Brighton,1.5,0,0,18,0,23.9,161,0.17,0.36,0.19,1.21,34,3,1,8.0,33.6,2023-09-02T14:00:00Z,45,18,0,0,0,0,4,0,16075,0,5,2,22.0,5,-3578,191,3769,49,True,1
Eric Dier,DEF,Everton,1.7,0,0,12,0,15.3,430,0.04,0.04,0.00,1.42,33,3,0,4.0,25.0,2023-09-02T16:30:00Z,90,5,0,0,0,0,4,0,2984483,1,1,3,0.0,1,-40432,121964,162396,65,False,0
Hugo Lloris,GK,Everton,0.5,0,0,0,0,0.0,425,0.00,0.00,0.00,0.00,33,0,0,0.0,0.0,2023-09-02T16:30:00Z,0,5,0,0,0,0,4,0,16053,0,1,3,0.0,0,312,2439,2127,44,False,0
Alex Mighten,MID,Fulham,0.0,0,0,0,0,0.0,395,0.00,0.00,0.00,0.00,31,0,0,0.0,0.0,2023-09-03T15:30:00Z,0,1,0,0,0,0,4,0,407231,0,1,3,0.0,0,-239554,13702,253256,51,False,0
Alexandre Moreno Lopera,DEF,Brighton,1.2,0,0,0,0,0.0,694,0.00,0.00,0.00,0.00,34,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,18,0,0,0,0,4,0,34,0,5,2,0.0,0,16,17,1,50,True,0
Ricardo Barbosa Pereira,DEF,Newcastle,0.0,0,0,0,0,0.0,256,0.00,0.00,0.00,0.00,40,0,0,0.0,0.0,2023-09-02T11:30:00Z,0,17,0,0,0,0,4,0,36099,0,2,2,0.0,0,-15214,56,15270,54,False,0
Marek Rodák,GK,Chelsea,0.0,0,0,0,0,0.0,213,0.00,0.00,0.00,0.00,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,16,0,0,0,0,4,0,462,0,1,0,0.0,0,-34,0,34,55,True,0
Sékou Mara,FWD,Spurs,2.5,0,0,19,0,16.2,528,0.03,0.03,0.00,1.43,38,1,0,4.4,28.0,2023-09-01T19:00:00Z,90,12,0,0,0,0,4,0,39308,1,2,1,0.0,2,9837,12422,2585,45,False,0
Ivan Neves Abreu Cavaleiro,MID,Chelsea,0.0,0,0,0,0,0.0,214,0.00,0.00,0.00,0.00,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,16,0,0,0,0,4,0,10138,0,1,0,0.0,0,-698,663,1361,45,True,0
Hugo Bueno López,DEF,Man Utd,0.5,0,0,13,0,33.9,558,0.13,0.32,0.19,2.07,39,4,0,7.2,12.2,2023-09-02T14:00:00Z,80,13,0,0,0,0,4,0,80045,1,1,5,26.0,2,-9240,6491,15731,54,False,0
Oleksandr Zinchenko,DEF,Man City,0.0,0,0,0,0,0.0,313,0.00,0.00,0.00,0.00,37,0,0,0.0,0.0,2023-09-03T13:00:00Z,0,2,0,0,0,0,4,0,690703,0,0,3,0.0,0,-253913,10578,264491,60,True,0
Archie Gray,MID,Bournemouth,1.8,0,0,24,0,28.1,565,0.04,0.04,0.00,2.13,36,3,0,5.3,24.8,2023-09-03T13:00:00Z,90,8,0,0,0,0,4,0,4094,1,2,3,0.0,2,-401,170,571,50,False,0
Omari Hutchinson,MID,Wolves,-0.5,0,0,0,0,0.0,653,0.00,0.00,0.00,0.00,40,0,0,0.0,0.0,2023-09-02T11:30:00Z,0,9,0,0,0,0,4,0,5363,0,2,2,0.0,0,145,623,478,40,True,0
Harrison Ashby,DEF,Bournemouth,0.0,0,0,0,0,0.0,555,0.00,0.00,0.00,0.00,36,0,0,0.0,0.0,2023-09-03T13:00:00Z,0,8,0,0,0,0,4,0,7550,0,2,3,0.0,0,-960,209,1169,44,False,0
James McAtee,MID,Nott'm Forest,-0.2,0,0,0,0,0.0,317,0.00,0.00,0.00,0.00,38,0,0,0.0,0.0,2023-09-01T19:00:00Z,0,19,0,0,0,0,4,0,4631,0,2,1,0.0,0,-752,121,873,49,True,0
Nick Pope,GK,Fulham,3.5,0,0,13,0,2.3,376,0.02,0.02,0.00,2.27,31,3,0,1.8,14.0,2023-09-03T15:30:00Z,90,1,0,0,0,0,4,0,387521,1,1,3,2.0,2,-14957,16404,31361,54,False,0
Jamie Shackleton,MID,Liverpool,4.0,1,0,24,0,17.6,234,0.23,0.23,0.00,1.34,36,2,0,4.5,23.8,2023-09-03T13:00:00Z,90,20,0,0,0,0,4,0,93828,1,2,3,4.0,4,6535,14849,8314,45,True,0
Odsonne Edouard,FWD,Brighton,-0.5,0,0,0,0,0.0,166,0.00,0.00,0.00,0.00,34,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,18,0,0,0,0,4,0,11806,0,5,2,0.0,0,-1021,107,1128,40,True,0
Aaron Hickey,DEF,Leeds,0.0,0,0,0,0,0.0,510,0.00,0.00,0.00,0.00,34,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,6,0,0,0,0,4,0,11645,0,5,2,0.0,0,-1521,0,1521,40,False,0
Mohamed Salah,MID,Man Utd,0.8,0,0,8,0,1.0,283,0.01,0.01,0.00,2.26,39,5,0,0.9,7.8,2023-09-02T14:00:00Z,90,13,0,0,0,0,4,0,62970,1,1,5,0.0,-1,-3983,1845,5828,45,False,1
Crysencio Summerville,MID,Liverpool,2.2,0,0,5,0,11.7,240,0.22,0.40,0.18,0.80,36,1,0,7.3,9.2,2023-09-03T13:00:00Z,70,20,0,0,0,0,4,0,13760,1,2,3,52.0,2,-1032,591,1623,50,True,0
Oliver Skipp,MID,Leicester,0.0,0,0,0,0,0.0,441,0.00,0.00,0.00,0.00,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,7,0,0,0,0,4,0,1532,0,1,0,0.0,0,-234,0,234,45,False,0
Saïd Benrahma,MID,Leicester,0.0,0,0,0,0,0.0,464,0.00,0.00,0.00,0.00,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,7,0,0,0,0,4,0,24262,0,1,0,0.0,0,-3151,0,3151,45,False,0
Robert Kenedy Nunes do Nascimento,DEF,Brentford,0.0,0,0,-2,0,1.9,138,0.00,0.00,0.00,0.47,33,1,0,0.2,0.0,2023-09-02T16:30:00Z,9,15,0,0,0,0,4,0,5052,0,1,3,0.0,0,-385,202,587,49,True,1
Jack Stacey,DEF,West Ham,1.8,0,0,10,0,16.3,65,0.01,0.14,0.13,2.30,32,1,0,5.8,7.4,2023-09-02T14:00:00Z,86,4,0,0,0,0,4,0,2612,1,2,2,34.0,2,92,469,377,50,False,0
Chris Mepham,DEF,West Ham,0.0,0,0,0,0,0.0,71,0.00,0.00,0.00,0.00,32,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,4,0,0,0,0,4,0,6346,0,2,2,0.0,0,-501,274,775,44,False,0
Mohammed Salisu,DEF,Everton,0.0,0,0,0,0,0.0,420,0.00,0.00,0.00,0.00,33,0,0,0.0,0.0,2023-09-02T16:30:00Z,0,5,0,0,0,0,4,0,855,0,1,3,0.0,0,-93,0,93,40,False,0
Ben Pearson,MID,West Ham,0.0,0,0,0,0,0.0,68,0.00,0.00,0.00,0.00,32,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,4,0,0,0,0,4,0,1532,0,2,2,0.0,0,-154,44,198,44,False,0
Fabio Henrique Tavares,MID,Man Utd,1.1,0,0,14,0,0.8,282,0.00,0.00,0.00,2.26,39,5,0,0.6,5.2,2023-09-02T14:00:00Z,90,13,0,0,0,0,4,0,57053,1,1,5,0.0,2,-10759,1113,11872,49,False,0
Lucas Torreira di Pascua,MID,Arsenal,0.0,0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,31,0,0,0.0,0.0,2023-09-03T15:30:00Z,0,14,0,0,0,0,4,0,12511,0,1,3,0.0,0,-1696,261,1957,54,True,0
Joe Ayodele-Aribo,MID,Leeds,0.5,0,0,0,0,0.0,512,0.00,0.00,0.00,0.00,34,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,6,0,0,0,0,4,0,15765,0,5,2,0.0,0,-1191,625,1816,44,False,0
Mislav Orsic,MID,Man Utd,0.3,0,0,0,0,0.0,692,0.00,0.00,0.00,0.00,39,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,13,0,0,0,0,4,0,104,0,1,5,0.0,0,60,64,4,40,False,0
Çaglar Söyüncü,DEF,Man Utd,2.8,0,0,1,0,19.4,267,0.03,0.03,0.00,2.26,39,5,0,2.3,1.4,2023-09-02T14:00:00Z,90,13,0,0,0,0,4,0,84928,1,1,5,2.0,1,-6779,6122,12901,55,False,1
Hakim Ziyech,MID,Brentford,2.0,0,0,5,1,23.6,135,0.01,0.23,0.22,0.84,33,0,0,4.5,3.2,2023-09-02T16:30:00Z,76,15,0,0,0,0,4,0,1568884,1,1,3,18.0,2,-454479,21499,475978,55,True,0
Kofi Balmer,DEF,Spurs,1.5,0,0,15,0,13.9,642,0.04,0.18,0.14,1.43,38,1,0,5.0,31.4,2023-09-01T19:00:00Z,90,12,0,0,0,0,4,0,11942,1,2,1,5.0,2,853,2129,1276,50,False,0
Rodrigo Hernandez,MID,Nott'm Forest,2.5,0,1,24,0,0.4,315,0.00,0.21,0.21,1.06,38,2,1,7.4,50.4,2023-09-01T19:00:00Z,90,19,0,0,0,0,4,0,57230,1,2,1,23.0,8,-4049,1481,5530,40,True,0
Donny van de Beek,MID,Nott'm Forest,0.0,0,0,0,0,0.0,336,0.00,0.00,0.00,0.00,38,0,0,0.0,0.0,2023-09-01T19:00:00Z,0,19,0,0,0,0,4,0,17328,0,2,1,0.0,0,-2641,0,2641,45,True,0
Lewis O'Brien,MID,Spurs,5.5,0,0,8,0,0.0,524,0.00,0.00,0.00,1.43,38,1,0,0.2,2.0,2023-09-01T19:00:00Z,90,12,0,0,0,0,4,0,2672692,1,2,1,0.0,2,274783,301435,26652,41,False,0
Mads Bech Sørensen,DEF,Aston Villa,0.0,0,0,0,0,0.0,91,0.00,0.00,0.00,0.00,32,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,3,0,0,0,0,4,0,22898,0,2,2,0.0,0,-993,531,1524,40,True,0
Gustavo Henrique Furtado Scarpa,MID,Chelsea,0.0,0,0,0,0,0.0,681,0.00,0.00,0.00,0.00,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,16,0,0,0,0,4,0,331,0,1,0,0.0,0,143,175,32,45,True,0
Josh Onomah,MID,Chelsea,6.2,0,0,9,0,26.9,216,0.30,0.59,0.29,0.71,35,1,0,7.1,3.2,2023-09-02T14:00:00Z,90,16,0,0,0,0,4,0,1664262,1,1,0,41.0,2,1207952,1241841,33889,72,True,0
Yerry Mina,DEF,Chelsea,0.0,0,0,0,0,0.0,188,0.00,0.00,0.00,0.00,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,16,0,0,0,0,4,0,2260,0,1,0,0.0,0,-219,0,219,65,True,0
Kieffer Moore,FWD,West Ham,0.8,0,0,0,0,0.0,62,0.00,0.00,0.00,0.00,32,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,4,0,0,0,0,4,0,11537,0,2,2,0.0,0,-1157,331,1488,49,False,0
Nathan Tella,MID,Everton,4.3,0,0,4,0,13.4,412,0.04,0.24,0.20,1.42,33,3,0,2.7,7.8,2023-09-02T16:30:00Z,90,5,0,0,0,0,4,0,105511,1,1,3,6.0,1,45371,55402,10031,55,False,1
João Cancelo,DEF,Man City,0.0,0,0,0,0,0.0,306,0.00,0.00,0.00,0.00,37,0,0,0.0,0.0,2023-09-03T13:00:00Z,0,2,0,0,0,0,4,0,21684,0,0,3,0.0,0,-2055,454,2509,40,True,0
Matija Šarkić,GK,Leeds,0.0,0,0,0,0,0.0,492,0.00,0.00,0.00,0.00,34,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,6,0,0,0,0,4,0,668,0,5,2,0.0,0,-65,49,114,55,False,0
Yan Valery,DEF,Everton,0.5,0,0,0,0,0.0,414,0.00,0.00,0.00,0.00,33,0,0,0.0,0.0,2023-09-02T16:30:00Z,0,5,0,0,0,0,4,0,5097,0,1,3,0.0,0,-369,212,581,44,False,0
Ryan Yates,MID,Fulham,0.0,0,0,3,0,0.5,387,0.00,0.00,0.00,1.20,31,2,0,0.2,1.2,2023-09-03T15:30:00Z,23,1,0,0,0,0,4,0,31628,0,1,3,0.0,0,-5789,515,6304,44,False,0
Stuart Dallas,DEF,Liverpool,3.8,0,1,33,0,52.8,226,0.13,0.76,0.63,1.34,36,2,1,16.4,62.0,2023-09-03T13:00:00Z,90,20,0,0,0,0,4,0,985760,1,2,3,49.0,8,-170233,38788,209021,64,True,0
James Maddison,MID,Newcastle,2.5,0,0,13,0,5.9,261,0.02,0.04,0.02,1.24,40,2,0,2.0,7.0,2023-09-02T11:30:00Z,90,17,0,0,0,0,4,0,20560,1,2,2,7.0,2,-1296,1558,2854,49,False,0
Paul Dummett,DEF,Chelsea,0.5,0,0,7,0,17.3,362,0.11,0.11,0.00,0.07,35,0,0,2.7,6.0,2023-09-02T14:00:00Z,28,16,0,0,0,0,4,0,16665,0,1,0,4.0,1,-1684,3002,4686,49,True,0
Timothy Castagne,DEF,Newcastle,0.8,0,0,0,0,0.0,258,0.00,0.00,0.00,0.00,40,0,0,0.0,0.0,2023-09-02T11:30:00Z,0,17,0,0,0,0,4,0,90401,0,2,2,0.0,0,-14437,3875,18312,49,False,0
Gavin Bazunu,GK,Everton,0.4,0,0,0,0,0.0,422,0.00,0.00,0.00,0.00,33,0,0,0.0,0.0,2023-09-02T16:30:00Z,0,5,0,0,0,0,4,0,3551,0,1,3,0.0,0,-364,54,418,40,False,0
Bobby Clark,MID,Crystal Palace,1.7,0,0,12,0,1.2,584,0.00,0.03,0.03,2.47,37,3,0,2.8,9.6,2023-09-03T13:00:00Z,90,11,0,0,0,0,4,0,230493,1,0,3,17.0,1,-17028,4272,21300,45,False,0
Mohamed Dräger,DEF,Fulham,0.8,0,0,9,0,0.6,386,0.00,0.00,0.00,1.53,31,1,0,1.2,11.0,2023-09-03T15:30:00Z,83,1,0,0,0,0,4,0,16173,1,1,3,0.0,1,-292,1067,1359,45,False,1
Lewis Brunt,DEF,Man Utd,-1.0,0,0,0,0,0.0,273,0.00,0.00,0.00,0.00,39,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,13,0,0,0,0,4,0,7282,0,1,5,0.0,0,-581,354,935,44,False,0
Garang Kuol,MID,Man Utd,0.0,0,0,2,0,0.7,683,0.01,0.29,0.28,2.26,39,5,0,2.1,3.2,2023-09-02T14:00:00Z,74,13,0,0,0,0,4,0,214,0,1,5,17.0,2,99,112,13,45,False,0
Scott Carson,GK,Leeds,0.5,0,0,0,0,0.0,502,0.00,0.00,0.00,0.00,34,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,6,0,0,0,0,4,0,66019,0,5,2,0.0,0,-4531,3711,8242,49,False,0
Alex McCarthy,GK,Fulham,3.5,0,0,15,0,1.6,401,0.01,0.01,0.00,2.27,31,3,0,2.9,27.2,2023-09-03T15:30:00Z,90,1,0,0,0,0,4,0,552816,1,1,3,0.0,1,-40128,44922,85050,46,False,0
Sam Surridge,FWD,Fulham,0.2,0,0,13,0,0.6,391,0.00,0.00,0.00,1.07,31,1,0,1.5,14.2,2023-09-03T15:30:00Z,66,1,0,0,0,0,4,0,513986,1,1,3,0.0,1,-40136,17399,57535,49,False,1
Stefan Ortega Moreno,GK,Nott'm Forest,0.0,0,0,0,0,0.0,324,0.00,0.00,0.00,0.00,38,0,0,0.0,0.0,2023-09-01T19:00:00Z,0,19,0,0,0,0,4,0,173647,0,2,1,0.0,0,-38950,436,39386,45,True,0
Kasey McAteer,MID,Chelsea,2.4,0,0,0,0,0.0,687,0.00,0.00,0.00,0.00,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,16,0,0,0,0,4,0,612,0,1,0,0.0,0,279,331,52,45,True,0
Neal Maupay,FWD,Aston Villa,3.0,0,0,20,0,30.1,110,0.26,0.40,0.14,2.02,32,2,0,7.7,24.0,2023-09-02T14:00:00Z,90,3,0,0,0,0,4,0,15016,1,2,2,23.0,2,438,1593,1155,55,True,0
Josh Wilson-Esbrand,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,322,0.00,0.00,0.00,0.00,38,0,0,0.0,0.0,2023-09-01T19:00:00Z,0,19,0,0,0,0,4,0,1399,0,2,1,0.0,0,-493,0,493,49,True,0
Tyrell Malacia,DEF,Leeds,7.7,0,0,32,0,20.2,504,0.17,0.52,0.35,1.23,34,1,1,14.7,53.6,2023-09-02T14:00:00Z,85,6,0,0,0,0,4,0,2256265,1,5,2,73.0,7,964515,996338,31823,77,False,0
Julián Álvarez,FWD,Nott'm Forest,0.0,0,0,0,0,0.0,319,0.00,0.00,0.00,0.00,38,0,0,0.0,0.0,2023-09-01T19:00:00Z,0,19,0,0,0,0,4,0,3118,0,2,1,0.0,0,-466,50,516,49,True,0
Bashir Humphreys,DEF,West Ham,0.0,0,0,0,0,0.0,673,0.00,0.00,0.00,0.00,32,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,4,0,0,0,0,4,0,180,0,2,2,0.0,0,-35,47,82,50,False,0
Diogo Teixeira da Silva,FWD,Man Utd,1.2,0,0,4,0,0.8,288,0.00,0.00,0.00,2.07,39,4,0,0.1,0.0,2023-09-02T14:00:00Z,80,13,0,0,0,0,4,0,15582,1,1,5,2.0,2,-2312,452,2764,54,False,0
Jaden Philogene-Bidace,MID,Crystal Palace,0.0,0,0,0,0,0.0,55,0.00,0.00,0.00,0.00,37,0,0,0.0,0.0,2023-09-03T13:00:00Z,0,11,0,0,0,0,4,0,7094,0,0,3,0.0,0,-1017,56,1073,59,False,0
Kyle John,DEF,Leicester,0.0,0,0,0,0,0.0,637,0.00,0.00,0.00,0.00,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,7,0,0,0,0,4,0,9655,0,1,0,0.0,0,-381,362,743,40,False,0
Dejan Kulusevski,MID,Leicester,0.0,0,0,0,0,0.0,446,0.00,0.00,0.00,0.00,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,7,0,0,0,0,4,0,2111,0,1,0,0.0,0,-230,20,250,49,False,0
Roméo Lavia,MID,Nott'm Forest,0.5,0,0,9,0,16.5,321,0.08,0.10,0.02,0.86,38,1,0,3.9,16.2,2023-09-01T19:00:00Z,77,19,0,0,0,0,4,0,12293,1,2,1,6.0,2,-1056,390,1446,44,True,0
Luke Shaw,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,332,0.00,0.00,0.00,0.00,38,0,0,0.0,0.0,2023-09-01T19:00:00Z,0,19,0,0,0,0,4,0,14216,0,2,1,0.0,0,-1492,968,2460,44,True,0
Maxwel Cornet,MID,Nott'm Forest,-0.5,0,0,0,0,0.0,575,0.00,0.00,0.00,0.00,38,0,0,0.0,0.0,2023-09-01T19:00:00Z,0,19,0,0,0,0,4,0,14118,0,2,1,0.0,0,-1230,453,1683,44,True,0
Nathan Butler-Oyedeji,FWD,Fulham,0.0,0,0,0,0,0.0,685,0.00,0.00,0.00,0.00,31,0,0,0.0,0.0,2023-09-03T15:30:00Z,0,1,0,0,0,0,4,0,99,0,1,3,0.0,0,27,36,9,45,False,0
Keane Lewis-Potter,MID,Leeds,1.3,0,0,3,0,2.5,515,0.00,0.00,0.00,0.12,34,1,0,0.3,0.2,2023-09-02T14:00:00Z,4,6,0,0,0,0,4,0,12390,0,5,2,0.0,1,-2835,417,3252,48,False,0
